guestShotsBlocks,guestIntercepttions,guestRedCard,guestYellowCard,half,homeYellowCard,homeTacklesConneceded,guestPassBlocks,homePassBlocks,homeClearances,matchHalf,homeRedCard,guestTackles,homeShotsBlocks,homeFoul,guestFoul,matchId,homeIntercepttions,homeTackles,guestClearances,guestTacklesConneceded,l_team,r_team
0,6,1,1,1,0,0,4,5,4,0,0,10,1,5,8,16180,6,9,11,0,深圳佳兆业,大连一方
4,3,0,1,2,3,0,4,4,13,0,0,2,0,4,6,16180,2,9,9,0,深圳佳兆业,大连一方
7,20,0,2,0,2,0,7,6,28,0,1,19,1,18,24,16182,16,19,21,0,重庆斯威,河南建业
3,10,0,1,1,0,0,5,2,11,0,0,14,0,10,12,16182,12,7,11,0,重庆斯威,河南建业
4,10,0,1,2,2,0,2,4,17,0,1,5,1,8,12,16182,4,12,10,0,重庆斯威,河南建业
3,7,2,1,0,4,0,9,9,20,0,0,18,4,21,16,16183,5,14,13,0,北京人和,天津泰达
2,2,1,2,1,4,0,3,5,9,0,0,8,3,10,8,16183,2,7,7,0,北京人和,天津泰达
1,5,1,0,2,0,0,6,4,11,0,0,10,1,11,8,16183,3,7,6,0,北京人和,天津泰达
3,5,0,1,0,0,0,11,10,16,0,0,17,5,6,13,16181,12,14,17,0,武汉卓尔,天津天海
0,2,0,0,1,0,0,7,4,7,0,0,7,1,2,3,16181,5,11,9,0,武汉卓尔,天津天海
3,3,0,1,2,0,0,4,6,9,0,0,10,4,4,10,16181,7,3,8,0,武汉卓尔,天津天海
5,8,0,0,0,4,0,6,6,16,0,0,12,4,14,14,16184,9,17,10,0,河北华夏幸福,江苏苏宁易购
4,5,0,0,1,1,0,2,2,5,0,0,8,1,4,3,16184,5,10,7,0,河北华夏幸福,江苏苏宁易购
1,3,0,0,2,3,0,4,4,11,0,0,4,3,10,11,16184,4,7,3,0,河北华夏幸福,江苏苏宁易购
2,12,0,0,0,1,0,8,8,28,0,0,20,4,18,16,16185,17,10,14,0,大连一方,上海绿地申花
1,7,0,0,1,0,0,3,5,6,0,0,12,1,9,6,16185,7,5,7,0,大连一方,上海绿地申花
1,5,0,0,2,1,0,5,3,22,0,0,8,3,9,10,16185,10,5,7,0,大连一方,上海绿地申花
1,10,0,1,0,2,0,7,5,12,0,0,18,3,7,14,16186,14,7,20,0,广州恒大淘宝,深圳佳兆业
0,7,0,1,1,1,0,5,2,4,0,0,11,1,1,10,16186,8,4,12,0,广州恒大淘宝,深圳佳兆业
1,3,0,0,2,1,0,2,3,8,0,0,7,2,6,4,16186,6,3,8,0,广州恒大淘宝,深圳佳兆业
2,9,0,0,0,0,0,12,16,17,0,0,17,2,9,7,16187,16,26,17,0,山东鲁能泰山,广州富力
2,4,0,0,1,0,0,4,9,4,0,0,14,0,6,3,16187,9,13,11,0,山东鲁能泰山,广州富力
0,5,0,0,2,0,0,8,7,13,0,0,3,2,3,4,16187,7,13,6,0,山东鲁能泰山,广州富力
2,18,0,1,0,3,0,14,6,36,0,0,21,4,11,14,16188,26,21,13,0,上海上港,北京中赫国安
2,11,0,0,1,1,0,8,4,16,0,0,9,0,6,7,16188,12,15,9,0,上海上港,北京中赫国安
0,7,0,1,2,2,0,6,2,20,0,0,12,4,5,7,16188,14,6,4,0,上海上港,北京中赫国安
0,6,0,1,0,2,0,8,8,37,0,0,12,9,13,8,16189,10,15,17,0,北京人和,天津天海
0,1,0,1,1,1,0,6,4,10,0,0,8,6,9,5,16189,4,7,14,0,北京人和,天津天海
0,5,0,0,2,1,0,2,4,27,0,0,4,3,4,3,16189,6,8,3,0,北京人和,天津天海
4,9,0,2,0,1,0,4,6,11,0,0,13,1,10,8,16190,3,9,16,0,广州富力,河北华夏幸福
0,4,0,1,1,1,0,2,3,6,0,0,4,0,6,5,16190,1,4,5,0,广州富力,河北华夏幸福
4,5,0,1,2,0,0,2,3,5,0,0,9,1,4,3,16190,2,5,11,0,广州富力,河北华夏幸福
0,7,0,5,0,5,0,9,15,13,0,0,12,0,17,13,16191,6,12,26,0,山东鲁能泰山,江苏苏宁易购
0,5,0,1,1,1,0,3,7,4,0,0,10,0,11,8,16191,3,9,13,0,山东鲁能泰山,江苏苏宁易购
0,2,0,4,2,4,0,6,8,9,0,0,2,0,6,5,16191,3,3,13,0,山东鲁能泰山,江苏苏宁易购
2,8,0,2,0,2,0,14,6,7,0,0,16,1,17,19,16192,9,15,27,0,上海绿地申花,重庆斯威
0,4,0,0,1,1,0,5,2,0,0,0,10,1,9,10,16192,2,11,15,0,上海绿地申花,重庆斯威
2,4,0,2,2,1,0,9,4,7,0,0,6,0,8,9,16192,7,4,12,0,上海绿地申花,重庆斯威
1,16,0,2,0,1,0,4,15,33,0,0,14,4,14,28,16193,18,11,9,0,武汉卓尔,深圳佳兆业
0,7,0,1,1,0,0,1,4,12,0,0,8,1,6,16,16193,13,8,7,0,武汉卓尔,深圳佳兆业
1,9,0,1,2,1,0,3,11,21,0,0,6,3,8,12,16193,5,3,2,0,武汉卓尔,深圳佳兆业
2,8,0,1,0,4,0,5,9,22,0,0,7,1,22,16,16194,4,16,23,0,大连一方,上海上港
1,4,0,0,1,2,0,2,5,11,0,0,1,1,12,8,16194,2,9,7,0,大连一方,上海上港
1,4,0,1,2,2,0,3,4,11,0,0,6,0,10,8,16194,2,7,16,0,大连一方,上海上港
5,8,0,1,0,1,0,12,16,14,0,0,14,0,11,13,16195,11,18,29,0,河南建业,广州恒大淘宝
3,4,0,1,1,1,0,7,6,4,0,0,8,0,4,8,16195,5,10,19,0,河南建业,广州恒大淘宝
2,4,0,0,2,0,0,5,10,10,0,0,6,0,7,5,16195,6,8,10,0,河南建业,广州恒大淘宝
4,17,0,0,0,3,0,11,7,23,0,0,16,5,12,9,16196,12,12,19,0,天津泰达,北京中赫国安
2,9,0,0,1,1,0,4,3,16,0,0,6,3,4,3,16196,5,5,8,0,天津泰达,北京中赫国安
2,8,0,0,2,2,0,7,4,7,0,0,10,2,8,6,16196,7,7,11,0,天津泰达,北京中赫国安
5,19,0,2,0,0,0,9,7,14,0,0,17,4,12,9,16197,22,25,24,0,北京中赫国安,上海绿地申花
4,8,0,1,1,0,0,5,2,3,0,0,7,2,5,6,16197,13,13,14,0,北京中赫国安,上海绿地申花
1,11,0,1,2,0,0,4,5,11,0,0,10,2,7,3,16197,9,12,10,0,北京中赫国安,上海绿地申花
6,7,0,3,0,1,0,26,13,27,0,0,17,1,9,19,16198,10,16,25,0,重庆斯威,山东鲁能泰山
5,0,0,1,1,0,0,10,9,9,0,0,8,0,5,10,16198,4,6,20,0,重庆斯威,山东鲁能泰山
1,7,0,2,2,1,0,16,4,18,0,0,9,1,4,9,16198,6,10,5,0,重庆斯威,山东鲁能泰山
4,17,0,1,0,2,0,8,2,14,0,0,31,0,11,16,16199,20,17,28,0,上海上港,广州恒大淘宝
1,11,0,0,1,0,0,4,0,11,0,0,18,0,5,8,16199,6,9,10,0,上海上港,广州恒大淘宝
3,6,0,1,2,2,0,4,2,3,0,0,13,0,6,8,16199,14,8,18,0,上海上港,广州恒大淘宝
2,13,1,1,0,2,0,10,6,21,0,0,21,3,11,19,16200,17,15,16,0,河北华夏幸福,大连一方
1,7,0,0,1,0,0,5,4,13,0,0,9,1,7,11,16200,8,7,11,0,河北华夏幸福,大连一方
1,6,1,1,2,2,0,5,2,8,0,0,12,2,4,8,16200,9,8,5,0,河北华夏幸福,大连一方
4,5,0,1,0,1,0,7,4,19,0,0,14,3,16,5,16201,9,17,16,0,广州富力,武汉卓尔
1,3,0,0,1,1,0,3,4,12,0,0,7,0,8,1,16201,4,9,5,0,广州富力,武汉卓尔
3,2,0,1,2,0,0,4,0,7,0,0,7,3,8,4,16201,5,8,11,0,广州富力,武汉卓尔
1,4,0,1,0,0,0,11,6,10,0,0,20,3,13,14,16202,7,19,14,0,天津天海,河南建业
0,1,0,0,1,0,0,2,3,9,0,0,10,2,6,3,16202,2,12,8,0,天津天海,河南建业
1,3,0,1,2,0,0,9,3,1,0,0,10,1,7,11,16202,5,7,6,0,天津天海,河南建业
5,10,0,4,0,3,0,11,6,16,0,0,17,0,13,24,16203,6,20,12,0,江苏苏宁易购,北京人和
3,4,0,2,1,2,0,7,3,10,0,0,11,0,6,16,16203,2,12,9,0,江苏苏宁易购,北京人和
2,6,0,2,2,1,0,4,3,6,0,0,6,0,7,8,16203,4,8,3,0,江苏苏宁易购,北京人和
2,6,0,1,0,2,0,11,6,23,0,0,19,4,19,15,16204,12,12,22,0,深圳佳兆业,天津泰达
0,5,0,0,1,2,0,7,2,7,0,0,10,2,14,6,16204,7,7,9,0,深圳佳兆业,天津泰达
2,1,0,1,2,0,0,4,4,16,0,0,9,2,5,9,16204,5,5,13,0,深圳佳兆业,天津泰达
7,12,0,3,0,1,0,13,4,18,0,0,11,1,15,17,16205,17,13,21,0,江苏苏宁易购,上海绿地申花
1,6,0,0,1,0,0,6,1,12,0,0,6,0,9,4,16205,6,6,8,0,江苏苏宁易购,上海绿地申花
6,6,0,3,2,1,0,7,3,6,0,0,5,1,6,13,16205,11,7,13,0,江苏苏宁易购,上海绿地申花
5,12,1,2,0,2,0,7,13,11,0,0,17,5,13,19,16207,11,19,32,0,北京中赫国安,广州富力
0,8,0,0,1,2,0,1,10,6,0,0,11,3,8,8,16207,6,8,11,0,北京中赫国安,广州富力
5,4,1,2,2,0,0,6,3,5,0,0,6,2,5,11,16207,5,11,21,0,北京中赫国安,广州富力
4,7,0,2,0,1,0,8,10,12,0,0,22,1,11,17,16206,5,9,18,0,河南建业,深圳佳兆业
3,3,0,2,1,0,0,3,5,3,0,0,10,1,8,10,16206,3,5,9,0,河南建业,深圳佳兆业
1,4,0,0,2,1,0,5,5,9,0,0,12,0,3,7,16206,2,4,9,0,河南建业,深圳佳兆业
2,11,0,2,0,1,0,7,11,27,0,0,21,7,13,13,16208,10,13,13,0,广州恒大淘宝,河北华夏幸福
2,5,0,1,1,0,0,5,5,12,0,0,9,1,7,4,16208,5,6,8,0,广州恒大淘宝,河北华夏幸福
0,6,0,1,2,1,0,2,6,15,0,0,12,6,6,9,16208,5,7,5,0,广州恒大淘宝,河北华夏幸福
2,6,0,3,0,2,0,12,14,19,0,0,16,4,18,18,16209,10,14,31,0,上海上港,北京人和
1,4,0,1,1,1,0,5,8,6,0,0,8,2,9,10,16209,4,4,17,0,上海上港,北京人和
1,2,0,2,2,1,0,7,6,13,0,0,8,2,9,8,16209,6,10,14,0,上海上港,北京人和
5,4,1,1,0,1,0,5,9,24,0,1,17,4,11,15,16210,8,11,13,0,天津泰达,山东鲁能泰山
5,0,0,0,1,1,0,1,3,6,0,0,7,2,8,6,16210,5,6,9,0,天津泰达,山东鲁能泰山
0,4,1,1,2,0,0,4,6,18,0,1,10,2,3,9,16210,3,5,4,0,天津泰达,山东鲁能泰山
1,13,0,2,0,3,0,12,8,18,0,0,7,2,17,12,16211,12,16,35,0,大连一方,天津天海
0,5,0,2,1,1,0,3,3,7,0,0,3,1,5,4,16211,7,9,16,0,大连一方,天津天海
1,8,0,0,2,2,0,9,5,11,0,0,4,1,12,8,16211,5,7,19,0,大连一方,天津天海
6,6,0,1,0,0,0,5,6,16,0,0,12,2,17,11,16212,5,11,18,0,武汉卓尔,重庆斯威
2,4,0,0,1,0,0,0,4,12,0,0,7,1,8,5,16212,2,6,3,0,武汉卓尔,重庆斯威
4,2,0,1,2,0,0,5,2,4,0,0,5,1,9,6,16212,3,5,15,0,武汉卓尔,重庆斯威
2,9,0,0,0,1,0,7,12,23,0,0,19,5,15,12,16213,9,17,6,0,北京人和,大连一方
2,5,0,0,1,0,0,2,8,16,0,0,9,3,5,6,16213,7,7,3,0,北京人和,大连一方
0,4,0,0,2,1,0,5,4,7,0,0,10,2,10,6,16213,2,10,3,0,北京人和,大连一方
2,10,0,2,0,1,0,11,16,31,0,0,21,0,12,12,16214,6,15,19,0,重庆斯威,天津泰达
1,8,0,1,1,1,0,7,7,7,0,0,13,0,6,5,16214,3,9,11,0,重庆斯威,天津泰达
1,2,0,1,2,0,0,4,9,24,0,0,8,0,6,7,16214,3,6,8,0,重庆斯威,天津泰达
3,7,0,1,0,3,0,6,8,12,0,0,12,2,13,14,16215,11,11,14,0,广州富力,河南建业
2,4,0,0,1,2,0,3,5,2,0,0,5,0,9,7,16215,6,9,8,0,广州富力,河南建业
1,3,0,1,2,1,0,3,3,10,0,0,7,2,4,7,16215,5,2,6,0,广州富力,河南建业
7,6,0,1,0,2,0,3,1,4,0,0,9,1,14,11,16216,5,15,29,0,河北华夏幸福,武汉卓尔
2,4,0,0,1,1,0,1,1,2,0,0,3,1,5,3,16216,3,8,13,0,河北华夏幸福,武汉卓尔
5,2,0,1,2,1,0,2,0,2,0,0,6,0,9,8,16216,2,7,16,0,河北华夏幸福,武汉卓尔
1,15,0,2,0,5,0,7,9,26,0,0,16,3,19,16,16217,16,18,8,0,天津天海,江苏苏宁易购
0,6,0,1,1,2,0,5,5,7,0,0,6,0,8,8,16217,10,5,5,0,天津天海,江苏苏宁易购
1,9,0,1,2,3,0,2,4,19,0,0,10,3,11,8,16217,6,13,3,0,天津天海,江苏苏宁易购
6,8,0,1,0,2,0,10,2,9,0,0,10,0,10,11,16218,9,11,33,0,深圳佳兆业,上海上港
3,4,0,1,1,0,0,6,2,8,0,0,4,0,3,7,16218,5,5,11,0,深圳佳兆业,上海上港
3,4,0,0,2,2,0,4,0,1,0,0,6,0,7,4,16218,4,6,22,0,深圳佳兆业,上海上港
1,5,0,0,0,3,0,13,10,21,0,0,27,3,10,12,16219,15,26,7,0,山东鲁能泰山,北京中赫国安
0,3,0,0,1,2,0,8,7,7,0,0,11,2,3,6,16219,7,11,3,0,山东鲁能泰山,北京中赫国安
1,2,0,0,2,1,0,5,3,14,0,0,16,1,7,6,16219,8,15,4,0,山东鲁能泰山,北京中赫国安
1,18,0,3,0,1,0,6,4,11,0,0,19,4,6,20,16220,18,19,16,0,上海绿地申花,广州恒大淘宝
0,7,0,2,1,1,0,3,3,5,0,0,8,1,5,12,16220,6,8,10,0,上海绿地申花,广州恒大淘宝
1,11,0,1,2,0,0,3,1,6,0,0,11,3,1,8,16220,12,11,6,0,上海绿地申花,广州恒大淘宝
5,13,0,3,0,0,0,13,6,22,0,0,16,2,14,10,16221,16,14,22,0,天津天海,广州恒大淘宝
3,8,0,1,1,0,0,6,3,9,0,0,6,1,8,6,16221,5,7,5,0,天津天海,广州恒大淘宝
2,5,0,2,2,0,0,7,3,13,0,0,10,1,6,4,16221,11,7,17,0,天津天海,广州恒大淘宝
4,8,0,1,0,1,0,10,9,21,0,0,17,4,14,16,16222,6,21,19,0,广州富力,重庆斯威
3,3,0,0,1,0,0,5,4,10,0,0,11,2,6,7,16222,3,11,13,0,广州富力,重庆斯威
1,5,0,1,2,1,0,5,5,11,0,0,6,2,8,9,16222,3,10,6,0,广州富力,重庆斯威
6,8,0,4,0,0,0,9,6,9,0,0,18,1,13,22,16223,7,17,19,0,北京中赫国安,武汉卓尔
4,3,0,3,1,0,0,3,2,2,0,0,11,0,7,11,16223,2,10,16,0,北京中赫国安,武汉卓尔
2,5,0,1,2,0,0,6,4,7,0,0,7,1,6,11,16223,5,7,3,0,北京中赫国安,武汉卓尔
4,14,0,2,0,3,0,6,6,9,0,0,14,3,17,16,16224,19,23,11,0,上海上港,上海绿地申花
1,11,0,0,1,1,0,4,3,8,0,0,10,2,12,5,16224,8,11,4,0,上海上港,上海绿地申花
3,3,0,2,2,2,0,2,3,1,0,0,4,1,5,11,16224,11,12,7,0,上海上港,上海绿地申花
2,6,0,4,0,2,0,13,11,29,0,0,7,3,16,17,16226,18,9,18,0,天津泰达,江苏苏宁易购
0,3,0,1,1,1,0,9,9,14,0,0,2,1,9,8,16226,9,6,10,0,天津泰达,江苏苏宁易购
2,3,0,3,2,1,0,4,2,15,0,0,5,2,7,9,16226,9,3,8,0,天津泰达,江苏苏宁易购
5,12,1,1,0,1,0,9,5,25,0,0,18,2,13,11,16225,8,14,22,0,北京人和,山东鲁能泰山
0,2,0,0,1,0,0,4,3,14,0,0,11,1,5,6,16225,6,8,6,0,北京人和,山东鲁能泰山
5,10,1,1,2,1,0,5,2,11,0,0,7,1,8,5,16225,2,6,16,0,北京人和,山东鲁能泰山
5,4,0,2,0,1,0,7,9,30,0,0,13,5,12,13,16227,6,13,17,0,大连一方,河南建业
1,3,0,0,1,0,0,3,6,10,0,0,8,3,5,9,16227,5,5,11,0,大连一方,河南建业
4,1,0,2,2,1,0,4,3,20,0,0,5,2,7,4,16227,1,8,6,0,大连一方,河南建业
7,21,0,2,0,1,0,7,3,9,0,0,19,2,9,18,16228,13,26,41,0,河北华夏幸福,深圳佳兆业
5,14,0,0,1,0,0,2,2,3,0,0,8,0,4,5,16228,9,8,21,0,河北华夏幸福,深圳佳兆业
2,7,0,2,2,1,0,5,1,6,0,0,11,2,5,13,16228,4,18,20,0,河北华夏幸福,深圳佳兆业
5,29,0,2,0,1,0,8,6,11,0,0,18,2,12,11,16229,15,26,14,0,北京中赫国安,重庆斯威
3,15,0,1,1,1,0,3,2,2,0,0,8,2,7,8,16229,7,13,13,0,北京中赫国安,重庆斯威
2,14,0,1,2,0,0,5,4,9,0,0,10,0,5,3,16229,8,13,1,0,北京中赫国安,重庆斯威
5,8,0,7,0,3,0,13,5,17,0,0,11,1,12,17,16230,10,19,23,0,天津泰达,广州恒大淘宝
2,3,0,3,1,0,0,9,2,14,0,0,4,0,7,6,16230,4,11,12,0,天津泰达,广州恒大淘宝
3,5,0,4,2,3,0,4,3,3,0,0,7,1,5,11,16230,6,8,11,0,天津泰达,广州恒大淘宝
1,6,0,1,0,0,0,10,17,29,0,0,14,6,18,12,16231,7,17,11,0,河南建业,山东鲁能泰山
1,2,0,0,1,0,0,3,12,9,0,0,6,2,9,6,16231,4,7,6,0,河南建业,山东鲁能泰山
0,4,0,1,2,0,0,7,5,20,0,0,8,4,9,6,16231,3,10,5,0,河南建业,山东鲁能泰山
2,14,0,2,0,2,0,9,11,18,0,0,20,0,18,17,16232,2,11,36,0,河北华夏幸福,上海绿地申花
1,8,0,1,1,0,0,3,7,9,0,0,9,0,9,9,16232,0,7,20,0,河北华夏幸福,上海绿地申花
1,6,0,1,2,2,0,6,4,9,0,0,11,0,9,8,16232,2,4,16,0,河北华夏幸福,上海绿地申花
8,10,0,4,0,2,0,10,9,21,0,0,16,2,10,15,16233,12,16,17,0,大连一方,广州富力
5,8,0,1,1,1,0,7,5,3,0,0,6,0,5,9,16233,7,8,9,0,大连一方,广州富力
3,2,0,3,2,1,0,3,4,18,0,0,10,2,5,6,16233,5,8,8,0,大连一方,广州富力
0,5,0,2,0,1,0,4,5,10,0,1,11,3,21,13,16234,5,13,14,0,北京人和,武汉卓尔
0,2,0,0,1,0,0,1,4,8,0,1,7,3,10,5,16234,2,8,6,0,北京人和,武汉卓尔
0,3,0,2,2,1,0,3,1,2,0,0,4,0,11,8,16234,3,5,8,0,北京人和,武汉卓尔
3,5,0,5,0,0,0,6,9,14,0,0,9,0,10,19,16235,5,14,40,0,天津天海,深圳佳兆业
1,4,0,0,1,0,0,5,3,9,0,0,6,0,7,8,16235,3,2,13,0,天津天海,深圳佳兆业
2,1,0,5,2,0,0,1,6,5,0,0,3,0,3,11,16235,2,12,27,0,天津天海,深圳佳兆业
4,3,0,1,0,0,0,10,9,15,0,2,26,3,8,11,16236,11,11,20,0,江苏苏宁易购,上海上港
2,2,0,0,1,0,0,6,4,9,0,1,10,2,5,7,16236,4,5,12,0,江苏苏宁易购,上海上港
2,1,0,1,2,0,0,4,5,6,0,1,16,1,3,4,16236,7,6,8,0,江苏苏宁易购,上海上港
1,6,1,1,0,4,0,11,11,10,0,0,19,2,18,17,16237,6,14,17,0,广州富力,天津泰达
1,3,0,1,1,0,0,6,4,4,0,0,9,1,8,9,16237,2,8,11,0,广州富力,天津泰达
0,3,1,1,2,4,0,5,7,6,0,0,10,1,10,8,16237,4,6,6,0,广州富力,天津泰达
1,4,1,1,0,0,0,8,9,25,0,0,22,4,9,10,16238,15,14,16,0,上海绿地申花,河南建业
1,2,1,1,1,0,0,3,3,14,0,0,10,0,5,4,16238,4,8,8,0,上海绿地申花,河南建业
0,2,0,0,2,0,0,5,6,11,0,0,12,4,4,6,16238,11,6,8,0,上海绿地申花,河南建业
5,4,0,3,0,1,0,9,4,18,0,0,11,4,10,11,16239,8,15,32,0,广州恒大淘宝,大连一方
3,1,0,0,1,0,0,6,3,6,0,0,6,4,5,6,16239,6,7,19,0,广州恒大淘宝,大连一方
2,3,0,3,2,1,0,3,1,12,0,0,5,0,5,5,16239,2,8,13,0,广州恒大淘宝,大连一方
3,20,0,1,0,0,0,7,9,15,0,0,19,1,15,9,16240,17,18,14,0,上海上港,河北华夏幸福
1,12,0,0,1,0,0,6,5,9,0,0,8,1,8,3,16240,5,9,9,0,上海上港,河北华夏幸福
2,8,0,1,2,0,0,1,4,6,0,0,11,0,7,6,16240,12,9,5,0,上海上港,河北华夏幸福
2,8,1,3,0,2,0,8,6,7,0,0,8,3,16,13,16241,4,17,15,0,武汉卓尔,江苏苏宁易购
0,2,1,1,1,1,0,4,2,6,0,0,5,3,6,7,16241,2,10,4,0,武汉卓尔,江苏苏宁易购
2,6,0,2,2,1,0,4,4,1,0,0,3,0,10,6,16241,2,7,11,0,武汉卓尔,江苏苏宁易购
6,5,0,0,0,0,0,12,8,16,0,0,19,1,6,10,16242,8,16,21,0,山东鲁能泰山,天津天海
1,3,0,0,1,0,0,7,3,4,0,0,10,0,2,6,16242,5,8,11,0,山东鲁能泰山,天津天海
5,2,0,0,2,0,0,5,5,12,0,0,9,1,4,4,16242,3,8,10,0,山东鲁能泰山,天津天海
10,21,0,2,0,1,0,5,6,8,0,0,10,2,16,8,16243,23,19,37,0,深圳佳兆业,重庆斯威
2,7,0,0,1,1,0,3,4,7,0,0,5,1,11,2,16243,12,8,10,0,深圳佳兆业,重庆斯威
8,14,0,2,2,0,0,2,2,1,0,0,5,1,5,6,16243,11,11,27,0,深圳佳兆业,重庆斯威
6,12,0,3,0,2,0,17,8,12,0,0,23,1,15,17,16244,11,20,36,0,北京中赫国安,北京人和
4,8,0,0,1,1,0,8,4,3,0,0,12,0,4,5,16244,5,11,23,0,北京中赫国安,北京人和
2,4,0,3,2,1,0,9,4,9,0,0,11,1,11,12,16244,6,9,13,0,北京中赫国安,北京人和
5,5,0,0,0,1,0,14,6,4,0,0,14,0,15,10,16245,13,14,22,0,广州富力,广州恒大淘宝
1,1,0,0,1,1,0,6,3,3,0,0,8,0,8,4,16245,6,6,13,0,广州富力,广州恒大淘宝
4,4,0,0,2,0,0,8,3,1,0,0,6,0,7,6,16245,7,8,9,0,广州富力,广州恒大淘宝
2,3,1,3,0,3,0,10,13,20,0,0,12,0,6,16,16246,7,15,29,0,天津泰达,大连一方
2,0,0,1,1,1,0,3,8,6,0,0,4,0,2,9,16246,6,8,18,0,天津泰达,大连一方
0,3,1,2,2,2,0,7,5,14,0,0,8,0,4,7,16246,1,7,11,0,天津泰达,大连一方
7,8,0,1,0,3,0,11,6,17,0,0,15,1,21,16,16247,6,8,25,0,北京人和,上海绿地申花
3,4,0,0,1,1,0,5,4,10,0,0,6,0,10,7,16247,2,4,16,0,北京人和,上海绿地申花
4,4,0,1,2,2,0,6,2,7,0,0,9,1,11,9,16247,4,4,9,0,北京人和,上海绿地申花
5,6,0,3,0,0,0,12,11,29,0,0,20,3,13,14,16248,6,18,24,0,山东鲁能泰山,深圳佳兆业
3,4,0,1,1,0,0,6,2,18,0,0,9,0,6,10,16248,4,7,17,0,山东鲁能泰山,深圳佳兆业
2,2,0,2,2,0,0,6,9,11,0,0,11,3,7,4,16248,2,11,7,0,山东鲁能泰山,深圳佳兆业
3,15,0,2,0,1,0,6,10,17,0,0,19,6,10,15,16249,16,13,17,0,河北华夏幸福,天津天海
2,4,0,0,1,1,0,3,4,9,0,0,12,3,5,8,16249,9,5,14,0,河北华夏幸福,天津天海
1,11,0,2,2,0,0,3,6,8,0,0,7,3,5,7,16249,7,8,3,0,河北华夏幸福,天津天海
4,4,0,2,0,1,0,9,4,6,0,0,9,0,21,15,16252,4,11,20,0,河南建业,武汉卓尔
3,3,0,1,1,0,0,4,3,3,0,0,8,0,8,9,16252,4,8,7,0,河南建业,武汉卓尔
1,1,0,1,2,1,0,5,1,3,0,0,1,0,13,6,16252,0,3,13,0,河南建业,武汉卓尔
1,17,1,3,0,1,0,6,10,27,0,0,27,1,9,20,16250,16,21,18,0,重庆斯威,上海上港
1,12,0,0,1,0,0,2,7,9,0,0,12,1,4,8,16250,12,10,11,0,重庆斯威,上海上港
0,5,1,3,2,1,0,4,3,18,0,0,15,0,5,12,16250,4,11,7,0,重庆斯威,上海上港
3,9,0,3,0,0,0,8,21,37,0,0,9,5,8,19,16251,13,10,13,0,江苏苏宁易购,北京中赫国安
2,5,0,1,1,0,0,2,11,17,0,0,2,2,4,8,16251,7,6,7,0,江苏苏宁易购,北京中赫国安
1,4,0,2,2,0,0,6,10,20,0,0,7,3,4,11,16251,6,4,6,0,江苏苏宁易购,北京中赫国安
6,9,0,2,0,4,0,7,3,14,0,0,17,0,15,13,16253,11,20,10,0,河北华夏幸福,重庆斯威
3,7,0,1,1,2,0,2,3,8,0,0,4,0,6,5,16253,6,6,7,0,河北华夏幸福,重庆斯威
3,2,0,1,2,2,0,5,0,6,0,0,13,0,9,8,16253,5,14,3,0,河北华夏幸福,重庆斯威
2,11,0,1,0,2,0,3,6,12,0,0,12,2,13,14,16254,7,10,9,0,大连一方,山东鲁能泰山
1,1,0,1,1,1,0,1,2,4,0,0,6,1,6,6,16254,5,6,5,0,大连一方,山东鲁能泰山
1,10,0,0,2,1,0,2,4,8,0,0,6,1,7,8,16254,2,4,4,0,大连一方,山东鲁能泰山
3,10,0,1,0,3,0,7,22,34,0,0,27,4,16,9,16255,6,23,16,0,河南建业,北京中赫国安
3,6,0,0,1,1,0,4,9,10,0,0,13,2,6,6,16255,3,11,12,0,河南建业,北京中赫国安
0,4,0,1,2,2,0,3,13,24,0,0,14,2,10,3,16255,3,12,4,0,河南建业,北京中赫国安
3,4,0,1,0,2,0,7,13,18,0,0,11,5,9,9,16256,16,10,22,0,上海绿地申花,广州富力
1,1,0,0,1,1,0,2,6,7,0,0,4,3,6,5,16256,11,4,12,0,上海绿地申花,广州富力
2,3,0,1,2,1,0,5,7,11,0,0,7,2,3,4,16256,5,6,10,0,上海绿地申花,广州富力
0,12,0,3,0,5,0,3,7,26,0,0,11,2,18,17,16257,14,10,10,0,天津天海,天津泰达
0,7,0,1,1,1,0,2,4,6,0,0,3,0,9,9,16257,10,3,7,0,天津天海,天津泰达
0,5,0,2,2,4,0,1,3,20,0,0,8,2,9,8,16257,4,7,3,0,天津天海,天津泰达
2,12,0,2,0,0,0,8,8,4,0,0,19,2,14,5,16258,6,17,16,0,广州恒大淘宝,北京人和
0,7,0,1,1,0,0,4,3,3,0,0,9,1,6,4,16258,4,9,6,0,广州恒大淘宝,北京人和
2,5,0,1,2,0,0,4,5,1,0,0,10,1,8,1,16258,2,8,10,0,广州恒大淘宝,北京人和
2,9,0,1,0,1,0,4,9,21,0,0,10,7,9,11,16259,8,18,9,0,武汉卓尔,上海上港
2,5,0,0,1,0,0,1,4,8,0,0,4,3,5,6,16259,5,6,5,0,武汉卓尔,上海上港
0,4,0,1,2,1,0,3,5,13,0,0,6,4,4,5,16259,3,12,4,0,武汉卓尔,上海上港
2,11,0,3,0,1,0,10,6,20,0,0,9,4,12,18,16260,6,14,12,0,江苏苏宁易购,深圳佳兆业
1,7,0,1,1,1,0,5,6,10,0,0,1,3,5,10,16260,4,5,5,0,江苏苏宁易购,深圳佳兆业
