guestFrontFreeKicks,guestInitAttackRate,guestFreekiscks,guestCorners,guestPassesSuccRate,guestPass,guestShots,guestGoals,half,homeFreekiscks,guestShotsOnTarget,homePassesSuccRate,homeFrontFreeKicks,homePass,homeInitAttackRate,homeGoals,homePenalties,homeShots,homeCorners,guestPenalties,homePossAve,matchHalf,matchId,guestPossAve,homeShotsOnTarget,l_team,r_team
6,0.704,20,6,0.831,543,12,2,0,20,5,0.764,10,275,0.296,2,0,10,2,0,0.405,0,15257,0.595,3,大连超越,武汉卓尔
2,0.678,9,3,0.831,302,6,1,1,9,3,0.799,3,179,0.322,2,0,4,1,0,0.433,0,15257,0.567,3,大连超越,武汉卓尔
4,0.733,11,3,0.83,241,6,1,2,11,2,0.698,7,96,0.267,0,0,6,1,0,0.372,0,15257,0.628,0,大连超越,武汉卓尔
5,0.423,17,1,0.737,335,7,0,0,27,3,0.791,10,426,0.577,0,0,14,8,0,0.567,0,15254,0.433,3,梅县铁汉生态,石家庄永昌
4,0.399,11,0,0.706,170,3,0,1,14,1,0.814,3,258,0.601,0,0,5,1,0,0.591,0,15254,0.409,2,梅县铁汉生态,石家庄永昌
1,0.444,6,1,0.77,165,4,0,2,13,2,0.756,7,168,0.556,0,0,9,7,0,0.541,0,15254,0.459,1,梅县铁汉生态,石家庄永昌
7,0.682,16,6,0.815,443,12,4,0,12,6,0.722,8,302,0.318,0,0,7,2,0,0.426,0,15256,0.574,2,呼和浩特,青岛黄海制药
4,0.768,9,3,0.829,258,7,1,1,5,3,0.732,2,149,0.232,0,0,2,0,0,0.414,0,15256,0.586,1,呼和浩特,青岛黄海制药
3,0.59,7,3,0.795,185,5,3,2,7,3,0.712,6,153,0.41,0,0,5,2,0,0.439,0,15256,0.561,1,呼和浩特,青岛黄海制药
11,0.54,17,12,0.705,281,14,0,0,16,3,0.789,3,355,0.46,1,0,8,6,1,0.54,0,15259,0.46,5,浙江毅腾,深圳佳兆业
4,0.508,7,5,0.735,151,9,0,1,11,3,0.839,2,242,0.492,0,0,2,1,1,0.6,0,15259,0.4,2,浙江毅腾,深圳佳兆业
7,0.575,10,7,0.669,130,5,0,2,5,0,0.681,1,113,0.425,1,0,6,5,0,0.449,0,15259,0.551,3,浙江毅腾,深圳佳兆业
4,0.455,14,7,0.812,442,13,3,0,18,6,0.787,9,418,0.545,2,0,14,1,0,0.469,0,15258,0.531,4,上海申鑫,北京北控燕京
2,0.555,6,6,0.858,267,10,2,1,6,5,0.782,3,188,0.445,0,0,1,0,0,0.413,0,15258,0.587,0,上海申鑫,北京北控燕京
2,0.368,8,1,0.743,175,3,1,2,12,1,0.791,6,230,0.632,2,0,13,1,0,0.533,0,15258,0.467,4,上海申鑫,北京北控燕京
8,0.576,26,4,0.785,363,9,0,0,15,2,0.741,6,359,0.424,2,0,12,3,0,0.475,0,15268,0.525,5,延边富德,梅县铁汉生态
4,0.53,12,2,0.759,166,4,0,1,6,0,0.77,3,187,0.47,1,0,7,2,0,0.479,0,15268,0.521,2,延边富德,梅县铁汉生态
4,0.62,14,2,0.807,197,5,0,2,9,2,0.709,3,172,0.38,1,0,5,1,0,0.471,0,15268,0.529,3,延边富德,梅县铁汉生态
6,0.495,19,5,0.706,323,11,0,0,28,3,0.669,12,314,0.505,1,0,10,5,0,0.502,0,15262,0.498,5,黑龙江火山鸣泉,深圳佳兆业
6,0.541,13,3,0.699,156,3,0,1,17,2,0.649,6,134,0.459,0,0,6,2,0,0.461,0,15262,0.539,3,黑龙江火山鸣泉,深圳佳兆业
0,0.46,6,2,0.713,167,8,0,2,11,1,0.683,6,180,0.54,1,0,4,3,0,0.538,0,15262,0.462,2,黑龙江火山鸣泉,深圳佳兆业
7,0.392,12,2,0.749,311,12,3,0,18,4,0.788,9,411,0.608,1,0,15,4,0,0.537,0,15263,0.463,6,浙江毅腾,北京北控燕京
5,0.424,8,1,0.738,172,6,1,1,7,2,0.859,3,227,0.576,0,0,7,1,0,0.537,0,15263,0.463,3,浙江毅腾,北京北控燕京
2,0.365,4,1,0.763,139,6,2,2,11,2,0.701,6,184,0.635,1,0,8,3,0,0.537,0,15263,0.463,3,浙江毅腾,北京北控燕京
6,0.227,16,1,0.744,301,6,1,0,17,4,0.823,6,566,0.773,2,0,14,8,0,0.625,0,15264,0.375,6,武汉卓尔,上海申鑫
2,0.274,6,1,0.791,191,5,1,1,6,3,0.836,2,318,0.726,0,0,4,3,0,0.598,0,15264,0.402,0,武汉卓尔,上海申鑫
4,0.178,10,0,0.664,110,1,0,2,11,1,0.806,4,248,0.822,2,0,10,5,0,0.658,0,15264,0.342,6,武汉卓尔,上海申鑫
10,0.726,21,3,0.795,415,13,1,0,14,5,0.633,5,180,0.274,2,0,10,2,1,0.354,0,15266,0.646,8,呼和浩特,浙江绿城
5,0.716,12,0,0.814,221,4,0,1,6,2,0.655,3,116,0.284,1,0,6,1,0,0.343,0,15266,0.657,5,呼和浩特,浙江绿城
5,0.736,9,3,0.773,194,9,1,2,8,3,0.594,2,64,0.264,1,0,4,1,1,0.368,0,15266,0.632,3,呼和浩特,浙江绿城
6,0.497,13,6,0.79,290,3,0,0,18,0,0.782,12,238,0.503,1,0,11,5,0,0.513,0,15267,0.487,4,梅州客家,石家庄永昌
2,0.56,5,4,0.8,125,1,0,1,6,0,0.742,5,89,0.44,0,0,5,2,0,0.471,0,15267,0.529,2,梅州客家,石家庄永昌
4,0.457,8,2,0.782,165,2,0,2,12,0,0.805,7,149,0.543,1,0,6,3,0,0.54,0,15267,0.46,2,梅州客家,石家庄永昌
9,0.591,25,1,0.785,442,5,2,0,13,3,0.762,2,374,0.409,2,0,13,3,0,0.454,0,15265,0.546,9,大连超越,青岛黄海制药
6,0.601,15,0,0.783,217,2,1,1,10,2,0.749,2,183,0.399,0,0,5,3,0,0.47,0,15265,0.53,3,大连超越,青岛黄海制药
3,0.583,10,1,0.787,225,3,1,2,3,1,0.775,0,191,0.417,2,0,8,0,0,0.438,0,15265,0.562,6,大连超越,青岛黄海制药
5,0.468,14,9,0.74,404,15,0,0,22,7,0.753,10,409,0.532,0,0,10,5,0,0.514,0,15261,0.486,1,新疆天山雪豹,辽宁沈阳宏运
3,0.453,6,3,0.78,200,8,0,1,12,3,0.747,9,190,0.547,0,0,5,2,0,0.496,0,15261,0.504,0,新疆天山雪豹,辽宁沈阳宏运
2,0.483,8,6,0.701,204,7,0,2,10,4,0.758,1,219,0.517,0,0,5,3,0,0.531,0,15261,0.469,1,新疆天山雪豹,辽宁沈阳宏运
6,0.477,19,3,0.797,355,10,1,0,10,3,0.829,2,432,0.523,2,0,7,4,0,0.493,0,15270,0.507,3,延边富德,梅州客家
0,0.443,7,2,0.833,186,3,0,1,3,0,0.833,1,257,0.557,1,0,3,3,0,0.546,0,15270,0.454,1,延边富德,梅州客家
6,0.514,12,1,0.757,169,7,1,2,7,3,0.823,1,175,0.486,1,0,4,1,0,0.439,0,15270,0.561,2,延边富德,梅州客家
9,0.654,20,8,0.777,296,12,3,0,21,3,0.688,10,218,0.346,1,0,10,3,0,0.421,0,15272,0.579,1,大连超越,浙江绿城
2,0.757,8,3,0.836,171,4,0,1,8,0,0.681,2,94,0.243,1,0,3,0,0,0.366,0,15272,0.634,1,大连超越,浙江绿城
7,0.558,12,5,0.696,125,8,3,2,13,3,0.694,8,124,0.442,0,0,7,3,0,0.473,0,15272,0.527,0,大连超越,浙江绿城
6,0.346,16,5,0.797,320,7,1,0,16,1,0.825,5,417,0.654,2,1,20,7,0,0.528,0,15274,0.472,11,武汉卓尔,浙江毅腾
1,0.33,7,1,0.836,195,2,0,1,8,0,0.858,2,246,0.67,0,0,5,5,0,0.532,0,15274,0.468,0,武汉卓尔,浙江毅腾
5,0.363,9,4,0.736,125,5,1,2,8,1,0.778,3,171,0.637,2,1,15,2,0,0.524,0,15274,0.476,11,武汉卓尔,浙江毅腾
8,0.427,21,1,0.712,378,6,0,0,18,0,0.694,5,360,0.573,0,0,12,2,0,0.513,0,15275,0.487,1,黑龙江火山鸣泉,北京北控燕京
5,0.429,9,1,0.706,211,1,0,1,11,0,0.686,2,188,0.571,0,0,6,1,0,0.497,0,15275,0.503,0,黑龙江火山鸣泉,北京北控燕京
3,0.425,12,0,0.719,167,5,0,2,7,0,0.703,3,172,0.575,0,0,6,1,0,0.531,0,15275,0.469,1,黑龙江火山鸣泉,北京北控燕京
5,0.393,17,2,0.732,269,13,3,0,15,7,0.761,6,368,0.607,3,0,23,8,0,0.555,0,15276,0.445,8,深圳佳兆业,辽宁沈阳宏运
2,0.468,5,2,0.76,175,7,2,1,7,4,0.77,2,200,0.532,3,0,12,3,0,0.522,0,15276,0.478,5,深圳佳兆业,辽宁沈阳宏运
3,0.299,12,0,0.681,94,6,1,2,8,3,0.75,4,168,0.701,0,0,11,5,0,0.596,0,15276,0.404,3,深圳佳兆业,辽宁沈阳宏运
2,0.388,16,4,0.785,362,6,2,0,22,3,0.656,14,276,0.612,1,0,12,4,0,0.476,0,15271,0.524,6,呼和浩特,石家庄永昌
1,0.442,5,2,0.825,223,5,1,1,12,2,0.669,7,148,0.558,0,0,3,1,0,0.444,0,15271,0.556,1,呼和浩特,石家庄永昌
1,0.319,11,2,0.719,139,1,1,2,10,1,0.641,7,128,0.681,1,0,9,3,0,0.515,0,15271,0.485,5,呼和浩特,石家庄永昌
5,0.436,16,5,0.775,334,14,0,0,19,4,0.793,6,406,0.564,1,1,14,8,0,0.54,0,15273,0.46,5,青岛黄海制药,上海申鑫
2,0.298,5,4,0.727,143,8,0,1,11,2,0.816,4,250,0.702,0,0,8,4,0,0.614,0,15273,0.386,3,青岛黄海制药,上海申鑫
3,0.576,11,1,0.812,191,6,0,2,8,2,0.756,2,156,0.424,1,1,6,4,0,0.456,0,15273,0.544,2,青岛黄海制药,上海申鑫
9,0.617,24,5,0.784,348,9,1,0,28,3,0.676,8,259,0.383,2,0,13,2,0,0.453,0,15269,0.547,6,新疆天山雪豹,梅县铁汉生态
6,0.641,10,1,0.843,185,5,1,1,12,3,0.721,1,136,0.359,2,0,7,1,0,0.441,0,15269,0.559,3,新疆天山雪豹,梅县铁汉生态
3,0.587,14,4,0.718,163,4,0,2,16,0,0.626,7,123,0.413,0,0,6,1,0,0.467,0,15269,0.533,3,新疆天山雪豹,梅县铁汉生态
5,0.478,11,5,0.779,348,14,3,0,21,5,0.837,7,392,0.522,1,0,16,2,0,0.516,0,15281,0.484,4,上海申鑫,浙江绿城
3,0.469,4,2,0.788,179,5,3,1,11,3,0.842,5,209,0.531,0,0,6,2,0,0.529,0,15281,0.471,2,上海申鑫,浙江绿城
2,0.485,7,3,0.769,169,9,0,2,10,2,0.831,2,183,0.515,1,0,10,0,0,0.503,0,15281,0.497,2,上海申鑫,浙江绿城
10,0.404,20,3,0.761,301,14,2,0,17,7,0.78,5,427,0.596,0,0,15,7,0,0.554,0,15282,0.446,6,大连超越,石家庄永昌
5,0.394,9,1,0.749,175,6,2,1,7,4,0.785,3,242,0.606,0,0,10,2,0,0.554,0,15282,0.446,6,大连超越,石家庄永昌
5,0.416,11,2,0.778,126,8,0,2,10,3,0.773,2,185,0.584,0,0,5,5,0,0.554,0,15282,0.446,0,大连超越,石家庄永昌
11,0.642,23,6,0.753,392,12,0,0,24,1,0.714,4,308,0.358,1,0,6,3,0,0.453,0,15278,0.547,3,辽宁沈阳宏运,北京北控燕京
4,0.571,13,0,0.808,208,2,0,1,11,0,0.785,1,200,0.429,1,0,6,3,0,0.493,0,15278,0.507,3,辽宁沈阳宏运,北京北控燕京
7,0.734,10,6,0.69,184,10,0,2,13,1,0.583,3,108,0.266,0,0,0,0,0,0.402,0,15278,0.598,0,辽宁沈阳宏运,北京北控燕京
6,0.544,15,1,0.669,320,7,0,0,24,1,0.64,6,275,0.456,0,0,10,4,0,0.484,0,15279,0.516,2,黑龙江火山鸣泉,武汉卓尔
3,0.551,10,0,0.643,143,2,0,1,10,1,0.618,3,131,0.449,0,0,3,2,0,0.465,0,15279,0.535,1,黑龙江火山鸣泉,武汉卓尔
3,0.54,5,1,0.689,177,5,0,2,14,0,0.66,3,144,0.46,0,0,7,2,0,0.5,0,15279,0.5,1,黑龙江火山鸣泉,武汉卓尔
9,0.687,23,5,0.842,476,12,1,0,16,3,0.696,6,230,0.313,2,0,13,5,0,0.371,0,15280,0.629,3,浙江毅腾,青岛黄海制药
5,0.634,12,1,0.839,230,5,0,1,6,0,0.69,4,113,0.366,1,0,7,2,0,0.377,0,15280,0.623,2,浙江毅腾,青岛黄海制药
4,0.73,11,4,0.846,246,7,1,2,10,3,0.701,2,117,0.27,1,0,6,3,0,0.366,0,15280,0.634,1,浙江毅腾,青岛黄海制药
6,0.651,16,3,0.778,383,8,0,0,22,3,0.706,8,201,0.349,1,0,11,3,0,0.43,0,15283,0.57,4,呼和浩特,延边富德
4,0.61,7,1,0.776,205,3,0,1,11,1,0.707,3,123,0.39,0,0,6,2,0,0.447,0,15283,0.553,1,呼和浩特,延边富德
2,0.692,9,2,0.781,178,5,0,2,11,2,0.705,5,78,0.308,1,0,5,1,0,0.41,0,15283,0.59,3,呼和浩特,延边富德
4,0.59,8,3,0.865,524,19,4,0,25,8,0.812,14,383,0.41,1,0,9,4,0,0.447,0,15277,0.553,2,新疆天山雪豹,深圳佳兆业
2,0.66,4,1,0.829,257,9,3,1,11,4,0.786,5,187,0.34,0,0,1,1,0,0.459,0,15277,0.541,0,新疆天山雪豹,深圳佳兆业
2,0.535,4,2,0.899,267,10,1,2,14,4,0.837,9,196,0.465,1,0,8,3,0,0.435,0,15277,0.565,2,新疆天山雪豹,深圳佳兆业
7,0.575,20,3,0.855,421,18,1,0,23,4,0.839,8,366,0.425,2,0,13,1,1,0.494,0,15284,0.506,5,梅州客家,梅县铁汉生态
2,0.609,9,2,0.886,219,9,1,1,13,3,0.812,5,170,0.391,1,0,7,0,1,0.474,0,15284,0.526,4,梅州客家,梅县铁汉生态
5,0.547,11,1,0.822,202,9,0,2,10,1,0.862,3,196,0.453,1,0,6,1,0,0.513,0,15284,0.487,1,梅州客家,梅县铁汉生态
10,0.452,19,6,0.709,278,4,0,0,19,1,0.746,7,295,0.548,1,0,14,4,0,0.526,0,15286,0.474,4,呼和浩特,梅县铁汉生态
6,0.388,12,2,0.663,104,2,0,1,13,1,0.775,6,151,0.612,0,0,6,2,0,0.575,0,15286,0.425,1,呼和浩特,梅县铁汉生态
4,0.513,7,4,0.736,174,2,0,2,6,0,0.715,1,144,0.487,1,0,8,2,0,0.48,0,15286,0.52,3,呼和浩特,梅县铁汉生态
5,0.369,25,2,0.721,297,6,0,0,14,4,0.776,6,425,0.631,1,0,18,11,0,0.547,0,15287,0.453,5,延边富德,大连超越
3,0.405,14,2,0.72,161,4,0,1,8,2,0.741,4,201,0.595,0,0,9,10,0,0.519,0,15287,0.481,2,延边富德,大连超越
2,0.336,11,0,0.721,136,2,0,2,6,2,0.808,2,224,0.664,1,0,9,1,0,0.572,0,15287,0.428,3,延边富德,大连超越
5,0.407,11,2,0.656,209,8,3,0,13,5,0.75,9,352,0.593,2,0,17,3,0,0.564,0,15288,0.436,7,石家庄永昌,上海申鑫
2,0.459,4,0,0.688,128,4,1,1,6,3,0.716,4,134,0.541,1,0,7,2,0,0.528,0,15288,0.472,4,石家庄永昌,上海申鑫
3,0.364,7,2,0.605,81,4,2,2,7,2,0.771,5,218,0.636,1,0,10,1,0,0.595,0,15288,0.405,3,石家庄永昌,上海申鑫
7,0.479,21,4,0.712,267,13,2,0,15,6,0.745,5,318,0.521,2,1,20,8,0,0.511,0,15289,0.489,8,浙江绿城,浙江毅腾
5,0.525,12,3,0.72,132,7,2,1,8,3,0.749,1,167,0.475,0,0,4,4,0,0.517,0,15289,0.483,1,浙江绿城,浙江毅腾
2,0.435,9,1,0.704,135,6,0,2,7,3,0.742,4,151,0.565,2,1,16,4,0,0.504,0,15289,0.496,7,浙江绿城,浙江毅腾
9,0.529,25,1,0.613,344,10,1,0,20,3,0.659,7,369,0.471,1,0,10,1,0,0.538,0,15290,0.462,3,黑龙江火山鸣泉,青岛黄海制药
5,0.527,12,1,0.595,168,4,1,1,8,2,0.685,2,203,0.473,1,0,4,1,0,0.564,0,15290,0.436,1,黑龙江火山鸣泉,青岛黄海制药
4,0.531,13,0,0.631,176,6,0,2,12,1,0.627,5,166,0.469,0,0,6,0,0,0.51,0,15290,0.49,2,黑龙江火山鸣泉,青岛黄海制药
8,0.603,23,0,0.86,606,10,2,0,12,3,0.757,3,370,0.397,0,0,3,4,0,0.402,0,15291,0.598,1,辽宁沈阳宏运,武汉卓尔
4,0.712,11,0,0.861,323,5,0,1,8,1,0.752,2,145,0.288,0,0,2,0,0,0.381,0,15291,0.619,1,辽宁沈阳宏运,武汉卓尔
4,0.507,12,0,0.859,283,5,2,2,4,2,0.76,1,225,0.493,0,0,1,4,0,0.422,0,15291,0.578,0,辽宁沈阳宏运,武汉卓尔
10,0.414,27,3,0.785,298,9,1,0,23,3,0.793,8,392,0.586,1,0,16,5,0,0.512,0,15292,0.488,8,北京北控燕京,深圳佳兆业
4,0.436,11,3,0.791,172,5,1,1,8,2,0.788,3,212,0.564,0,0,8,1,0,0.496,0,15292,0.504,4,北京北控燕京,深圳佳兆业
6,0.388,16,0,0.778,126,4,0,2,15,1,0.8,5,180,0.612,1,0,8,4,0,0.532,0,15292,0.468,4,北京北控燕京,深圳佳兆业
9,0.601,18,4,0.764,365,11,2,0,17,4,0.748,8,290,0.399,3,0,10,5,0,0.463,0,15285,0.537,6,新疆天山雪豹,梅州客家
5,0.538,11,2,0.752,165,5,2,1,9,2,0.786,5,168,0.462,2,0,7,4,0,0.491,0,15285,0.509,5,新疆天山雪豹,梅州客家
4,0.663,7,2,0.775,200,6,0,2,8,2,0.697,3,122,0.337,1,0,3,1,0,0.435,0,15285,0.565,1,新疆天山雪豹,梅州客家
5,0.628,25,4,0.788,467,17,2,0,12,5,0.778,4,374,0.372,2,1,12,4,0,0.454,0,15295,0.546,5,辽宁沈阳宏运,青岛黄海制药
4,0.616,9,1,0.782,220,4,0,1,8,0,0.701,4,167,0.384,0,0,5,3,0,0.456,0,15295,0.544,1,辽宁沈阳宏运,青岛黄海制药
1,0.637,16,3,0.794,247,13,2,2,4,5,0.841,0,207,0.363,2,1,7,1,0,0.451,0,15295,0.549,4,辽宁沈阳宏运,青岛黄海制药
6,0.608,15,2,0.791,393,18,1,0,15,9,0.585,5,193,0.392,2,0,17,5,0,0.417,0,15300,0.583,10,呼和浩特,梅州客家
3,0.637,8,0,0.847,215,10,0,1,8,6,0.679,2,106,0.363,1,0,7,1,0,0.429,0,15300,0.571,3,呼和浩特,梅州客家
3,0.581,7,2,0.725,178,8,1,2,7,3,0.471,3,87,0.419,1,0,10,4,0,0.403,0,15300,0.597,7,呼和浩特,梅州客家
8,0.706,18,8,0.83,447,15,2,0,13,3,0.634,4,202,0.294,2,0,9,3,0,0.381,0,15299,0.619,3,大连超越,梅县铁汉生态
4,0.535,10,4,0.796,186,5,2,1,6,2,0.655,2,142,0.465,2,0,5,2,0,0.441,0,15299,0.559,3,大连超越,梅县铁汉生态
4,0.83,8,4,0.854,261,10,0,2,7,1,0.583,2,60,0.17,0,0,4,1,0,0.319,0,15299,0.681,0,大连超越,梅县铁汉生态
8,0.553,17,2,0.855,415,9,2,0,14,4,0.803,8,340,0.447,3,1,9,6,0,0.476,0,15294,0.524,4,深圳佳兆业,武汉卓尔
4,0.62,7,1,0.862,224,3,0,1,7,0,0.825,4,143,0.38,2,1,6,2,0,0.447,0,15294,0.553,3,深圳佳兆业,武汉卓尔
4,0.508,10,1,0.848,191,6,2,2,7,4,0.787,4,197,0.492,1,0,3,4,0,0.503,0,15294,0.497,1,深圳佳兆业,武汉卓尔
10,0.521,22,4,0.614,285,18,2,0,22,6,0.674,7,288,0.479,1,1,16,5,1,0.525,0,15296,0.475,5,黑龙江火山鸣泉,浙江绿城
4,0.47,10,2,0.6,130,5,0,1,11,2,0.723,3,166,0.53,1,1,8,3,0,0.55,0,15296,0.45,2,黑龙江火山鸣泉,浙江绿城
6,0.575,12,2,0.626,155,13,2,2,11,4,0.607,4,122,0.425,0,0,8,2,1,0.501,0,15296,0.499,3,黑龙江火山鸣泉,浙江绿城
8,0.495,15,3,0.787,380,11,0,0,15,3,0.776,4,268,0.505,3,0,12,4,0,0.469,0,15297,0.531,8,浙江毅腾,石家庄永昌
2,0.457,6,3,0.808,193,7,0,1,5,2,0.724,3,116,0.543,1,0,5,3,0,0.465,0,15297,0.535,3,浙江毅腾,石家庄永昌
6,0.526,9,0,0.765,187,4,0,2,10,1,0.816,1,152,0.474,2,0,7,1,0,0.472,0,15297,0.528,5,浙江毅腾,石家庄永昌
3,0.41,16,4,0.827,392,9,1,0,13,2,0.862,4,501,0.59,1,0,11,2,0,0.526,0,15298,0.474,2,上海申鑫,延边富德
2,0.404,10,4,0.801,171,6,1,1,6,2,0.835,1,249,0.596,1,0,5,1,0,0.552,0,15298,0.448,2,上海申鑫,延边富德
1,0.415,6,0,0.846,221,3,0,2,7,0,0.889,3,252,0.585,0,0,6,1,0,0.501,0,15298,0.499,0,上海申鑫,延边富德
2,0.588,10,11,0.752,379,16,1,0,13,4,0.743,4,311,0.412,1,0,15,6,0,0.488,0,15293,0.512,3,新疆天山雪豹,北京北控燕京
1,0.573,6,6,0.743,179,9,0,1,4,1,0.78,1,177,0.427,1,0,8,4,0,0.515,0,15293,0.485,3,新疆天山雪豹,北京北控燕京
1,0.605,4,5,0.76,200,7,1,2,9,3,0.694,3,134,0.395,0,0,7,2,0,0.457,0,15293,0.543,0,新疆天山雪豹,北京北控燕京
6,0.442,18,2,0.824,431,9,0,0,22,4,0.788,14,453,0.558,1,0,10,4,0,0.519,0,15303,0.481,3,梅县铁汉生态,上海申鑫
3,0.471,8,2,0.836,195,8,0,1,13,4,0.806,7,247,0.529,0,0,0,0,0,0.541,0,15303,0.459,0,梅县铁汉生态,上海申鑫
3,0.414,10,0,0.814,236,1,0,2,9,0,0.767,7,206,0.586,1,0,10,4,0,0.495,0,15303,0.505,3,梅县铁汉生态,上海申鑫
3,0.536,12,3,0.837,453,14,0,0,15,2,0.76,6,362,0.464,1,0,20,6,0,0.472,0,15304,0.528,6,延边富德,浙江毅腾
2,0.635,5,2,0.853,313,8,0,1,6,0,0.734,2,192,0.365,0,0,6,3,0,0.416,0,15304,0.584,2,延边富德,浙江毅腾
1,0.424,7,1,0.8,140,6,0,2,9,2,0.788,4,170,0.576,1,0,14,3,0,0.546,0,15304,0.454,4,延边富德,浙江毅腾
12,0.542,22,6,0.642,316,10,2,0,25,2,0.66,9,294,0.458,2,0,11,7,1,0.469,0,15305,0.531,3,黑龙江火山鸣泉,石家庄永昌
5,0.526,10,3,0.642,137,5,1,1,15,1,0.676,5,148,0.474,2,0,6,5,0,0.465,0,15305,0.535,2,黑龙江火山鸣泉,石家庄永昌
7,0.557,12,3,0.642,179,5,1,2,10,1,0.644,4,146,0.443,0,0,5,2,1,0.474,0,15305,0.526,1,黑龙江火山鸣泉,石家庄永昌
2,0.334,8,4,0.693,283,6,3,0,16,4,0.827,6,475,0.666,3,0,15,4,0,0.596,0,15308,0.404,7,武汉卓尔,北京北控燕京
2,0.184,6,1,0.69,126,3,2,1,4,2,0.868,3,303,0.816,1,0,11,3,0,0.66,0,15308,0.34,5,武汉卓尔,北京北控燕京
0,0.501,2,3,0.694,157,3,1,2,12,2,0.756,3,172,0.499,2,0,4,1,0,0.52,0,15308,0.48,2,武汉卓尔,北京北控燕京
11,0.638,20,2,0.806,463,18,2,0,12,5,0.703,6,306,0.362,3,0,14,1,0,0.406,0,15301,0.594,8,呼和浩特,新疆天山雪豹
6,0.533,10,2,0.779,195,7,0,1,3,0,0.737,1,152,0.467,1,0,8,0,0,0.428,0,15301,0.572,5,呼和浩特,新疆天山雪豹
5,0.714,10,0,0.825,268,11,2,2,9,5,0.669,5,154,0.286,2,0,6,1,0,0.386,0,15301,0.614,3,呼和浩特,新疆天山雪豹
9,0.433,22,1,0.724,261,11,2,0,12,4,0.749,5,351,0.567,2,1,18,2,0,0.522,0,15306,0.478,5,浙江绿城,辽宁沈阳宏运
3,0.403,13,0,0.688,144,4,1,1,8,2,0.756,3,201,0.597,0,0,9,2,0,0.558,0,15306,0.442,1,浙江绿城,辽宁沈阳宏运
6,0.461,9,1,0.769,117,7,1,2,4,2,0.74,2,150,0.539,2,1,9,0,0,0.484,0,15306,0.516,4,浙江绿城,辽宁沈阳宏运
7,0.563,20,4,0.78,341,13,1,0,22,2,0.625,14,261,0.437,2,0,12,5,0,0.448,0,15302,0.552,4,大连超越,梅州客家
2,0.599,8,1,0.839,217,4,0,1,9,0,0.639,5,144,0.401,0,0,3,4,0,0.416,0,15302,0.584,1,大连超越,梅州客家
5,0.521,12,3,0.677,124,9,1,2,13,2,0.607,9,117,0.479,2,0,9,1,0,0.491,0,15302,0.509,3,大连超越,梅州客家
6,0.434,17,6,0.71,259,7,1,0,34,4,0.693,11,300,0.566,0,0,7,8,0,0.514,0,15307,0.486,3,青岛黄海制药,深圳佳兆业
4,0.342,11,2,0.672,116,2,0,1,16,1,0.72,5,168,0.658,0,0,5,5,0,0.562,0,15307,0.438,2,青岛黄海制药,深圳佳兆业
2,0.53,6,4,0.741,143,5,1,2,18,3,0.659,6,132,0.47,0,0,2,3,0,0.463,0,15307,0.537,1,青岛黄海制药,深圳佳兆业
4,0.814,23,8,0.82,604,15,2,0,6,6,0.672,2,253,0.186,3,0,8,1,0,0.345,0,15310,0.655,5,北京北控燕京,青岛黄海制药
1,0.827,10,4,0.806,304,4,1,1,2,3,0.664,0,128,0.173,1,0,4,1,0,0.352,0,15310,0.648,2,北京北控燕京,青岛黄海制药
3,0.802,13,4,0.833,300,11,1,2,4,3,0.68,2,125,0.198,2,0,4,0,0,0.337,0,15310,0.663,3,北京北控燕京,青岛黄海制药
7,0.482,23,6,0.752,298,6,1,0,26,4,0.75,10,292,0.518,2,0,7,2,0,0.544,0,15312,0.456,4,辽宁沈阳宏运,石家庄永昌
3,0.446,11,3,0.785,144,1,0,1,13,1,0.776,4,161,0.554,1,0,6,2,0,0.558,0,15312,0.442,3,辽宁沈阳宏运,石家庄永昌
4,0.514,12,3,0.721,154,5,1,2,13,3,0.718,6,131,0.486,1,0,1,0,0,0.53,0,15312,0.47,1,辽宁沈阳宏运,石家庄永昌
8,0.403,20,3,0.743,331,6,0,0,20,3,0.799,11,412,0.597,2,0,19,2,0,0.56,0,15313,0.44,6,黑龙江火山鸣泉,延边富德
5,0.283,11,0,0.71,145,1,0,1,10,1,0.796,5,221,0.717,0,0,14,2,0,0.595,0,15313,0.405,4,黑龙江火山鸣泉,延边富德
3,0.512,9,3,0.769,186,5,0,2,10,2,0.801,6,191,0.488,2,0,5,0,0,0.528,0,15313,0.472,2,黑龙江火山鸣泉,延边富德
5,0.382,21,4,0.691,236,10,3,0,25,5,0.782,15,358,0.618,3,0,14,5,0,0.591,0,15314,0.409,8,浙江毅腾,梅县铁汉生态
3,0.414,9,2,0.753,150,7,3,1,9,2,0.821,6,184,0.586,2,0,8,3,0,0.59,0,15314,0.41,4,浙江毅腾,梅县铁汉生态
2,0.351,12,2,0.581,86,3,0,2,16,3,0.741,9,174,0.649,1,0,6,2,0,0.591,0,15314,0.409,4,浙江毅腾,梅县铁汉生态
2,0.511,14,5,0.679,383,11,1,0,12,5,0.666,3,341,0.489,2,0,12,2,0,0.482,0,15315,0.518,6,梅州客家,上海申鑫
1,0.455,6,2,0.75,184,4,0,1,9,1,0.681,3,185,0.545,2,0,8,1,0,0.47,0,15315,0.53,3,梅州客家,上海申鑫
