homeShotsOutPenaltyArea,homeAttThSucPaAccuracy,homeAttThPass,guestAttThSucPaAccuracy,guestKeyPasses,guestBreakThrows,guestShots,half,guestAttThPass,homeShots,guestShotsOnTargetObox,guestShotsInPenaltyArea,guestShotsOutPenaltyArea,guestCenter,guestShotsOnTargetIbox,homeBreakThrows,matchHalf,homeShotsInPenaltyArea,matchId,homeShotsOnTargetObox,homeKeyPasses,homeShotsOnTargetIbox,homeCenter,l_team,r_team
6,0.682,85,0.63,5,10,8,0,81,12,0,6,2,17,0,9,0,6,14970,3,11,4,12,北京人和,山东鲁能泰山
2,0.604,48,0.618,3,5,4,1,34,5,0,2,2,5,0,4,0,3,14970,1,4,3,10,北京人和,山东鲁能泰山
4,0.784,37,0.638,2,5,4,2,47,7,0,4,0,12,0,5,0,3,14970,2,7,1,2,北京人和,山东鲁能泰山
2,0.696,79,0.674,4,8,6,0,92,15,2,2,4,10,1,35,0,13,14971,1,9,8,12,天津泰达,贵州恒丰
1,0.68,50,0.606,2,6,2,1,33,8,0,2,0,5,1,24,0,7,14971,0,6,3,9,天津泰达,贵州恒丰
1,0.724,29,0.712,2,2,4,2,59,7,2,0,4,5,0,11,0,6,14971,1,3,5,3,天津泰达,贵州恒丰
3,0.747,83,0.611,6,13,10,0,90,10,0,3,7,20,1,11,0,7,14972,0,8,3,7,江苏苏宁易购,长春亚泰
1,0.75,48,0.583,4,6,5,1,36,5,0,1,4,6,0,6,0,4,14972,0,4,2,6,江苏苏宁易购,长春亚泰
2,0.743,35,0.63,2,7,5,2,54,5,0,2,3,14,1,5,0,3,14972,0,4,1,1,江苏苏宁易购,长春亚泰
10,0.782,147,0.644,3,10,7,0,90,15,1,3,4,11,1,20,0,5,14981,4,10,3,17,天津泰达,山东鲁能泰山
5,0.82,100,0.613,1,5,2,1,31,8,0,1,1,5,0,14,0,3,14981,2,7,1,11,天津泰达,山东鲁能泰山
5,0.702,47,0.661,2,5,5,2,59,7,1,2,3,6,1,6,0,2,14981,2,3,2,6,天津泰达,山东鲁能泰山
4,0.642,95,0.758,9,2,13,0,66,16,1,9,4,6,4,7,0,12,14982,0,11,4,23,长春亚泰,北京中赫国安
2,0.6,30,0.7,3,2,6,1,30,5,0,3,3,3,1,5,0,3,14982,0,2,0,9,长春亚泰,北京中赫国安
2,0.662,65,0.806,6,0,7,2,36,11,1,6,1,3,3,2,0,9,14982,0,9,4,14,长春亚泰,北京中赫国安
6,0.695,105,0.578,5,6,10,0,64,18,0,7,3,10,3,7,0,12,14983,2,8,4,23,广州富力,河南建业
2,0.684,57,0.519,2,3,4,1,27,9,0,3,1,2,1,5,0,7,14983,1,3,2,12,广州富力,河南建业
4,0.708,48,0.622,3,3,6,2,37,9,0,4,2,8,2,2,0,5,14983,1,5,2,11,广州富力,河南建业
7,0.717,106,0.594,6,18,7,0,64,18,0,4,3,21,1,22,0,11,14984,3,11,6,18,河北华夏幸福,重庆斯威
4,0.731,52,0.65,3,9,4,1,40,9,0,3,1,11,1,9,0,5,14984,1,4,3,8,河北华夏幸福,重庆斯威
3,0.704,54,0.5,3,9,3,2,24,9,0,1,2,10,0,13,0,6,14984,2,7,3,10,河北华夏幸福,重庆斯威
3,0.562,32,0.727,16,16,22,0,176,10,4,11,11,37,4,14,0,7,14985,1,7,4,10,北京人和,广州恒大淘宝
2,0.545,22,0.75,8,8,10,1,84,6,1,4,6,15,0,8,0,4,14985,1,3,2,7,北京人和,广州恒大淘宝
1,0.6,10,0.707,8,8,12,2,92,4,3,7,5,22,4,6,0,3,14985,0,4,2,3,北京人和,广州恒大淘宝
4,0.692,65,0.708,13,12,17,0,96,9,3,7,10,19,3,14,0,5,14986,1,7,3,6,天津权健,上海绿地申花
2,0.659,44,0.702,6,6,6,1,47,5,0,2,4,9,1,4,0,3,14986,1,5,1,4,天津权健,上海绿地申花
2,0.762,21,0.714,7,6,11,2,49,4,3,5,6,10,2,10,0,2,14986,0,2,2,2,天津权健,上海绿地申花
6,0.719,160,0.583,2,11,6,0,24,18,0,4,2,4,2,20,0,12,14987,2,10,5,31,大连一方,贵州恒丰
1,0.75,60,0.733,1,5,3,1,15,3,0,2,1,1,1,12,0,2,14987,0,2,1,12,大连一方,贵州恒丰
5,0.7,100,0.333,1,6,3,2,9,15,0,2,1,3,1,8,0,10,14987,2,8,4,19,大连一方,贵州恒丰
7,0.67,109,0.667,12,24,16,0,99,13,1,12,4,22,2,18,0,6,14988,3,9,2,22,上海上港,江苏苏宁易购
5,0.684,76,0.69,6,12,7,1,29,6,1,5,2,9,0,11,0,1,14988,1,6,0,13,上海上港,江苏苏宁易购
2,0.636,33,0.657,6,12,9,2,70,7,0,7,2,13,2,7,0,5,14988,2,3,2,9,上海上港,江苏苏宁易购
8,0.588,80,0.611,7,11,13,0,72,16,1,7,6,10,3,15,0,8,14989,3,12,3,16,重庆斯威,长春亚泰
3,0.571,35,0.619,2,8,5,1,42,7,0,2,3,5,2,7,0,4,14989,1,4,2,10,重庆斯威,长春亚泰
5,0.6,45,0.6,5,3,8,2,30,9,1,5,3,5,1,8,0,4,14989,2,8,1,6,重庆斯威,长春亚泰
6,0.691,110,0.489,4,4,9,0,47,14,2,4,5,14,2,3,0,8,14990,0,10,4,27,江苏苏宁易购,北京人和
3,0.714,49,0.533,1,0,4,1,30,6,1,1,3,9,1,1,0,3,14990,0,5,1,9,江苏苏宁易购,北京人和
3,0.672,61,0.412,3,4,5,2,17,8,1,3,2,5,1,2,0,5,14990,0,5,3,18,江苏苏宁易购,北京人和
5,0.625,80,0.735,12,22,17,0,132,16,1,10,7,22,5,12,0,11,14991,2,11,4,13,山东鲁能泰山,上海上港
2,0.576,33,0.662,5,15,7,1,71,5,0,5,2,14,3,3,0,3,14991,0,2,2,5,山东鲁能泰山,上海上港
3,0.66,47,0.82,7,7,10,2,61,11,1,5,5,8,2,9,0,8,14991,2,9,2,8,山东鲁能泰山,上海上港
7,0.581,43,0.751,11,14,18,0,169,9,1,12,6,36,0,9,0,2,14992,1,6,2,7,天津权健,广州富力
6,0.588,34,0.776,5,6,7,1,58,8,0,4,3,8,0,4,0,2,14992,1,5,2,6,天津权健,广州富力
1,0.556,9,0.739,6,8,11,2,111,1,1,8,3,28,0,5,0,0,14992,0,1,0,1,天津权健,广州富力
6,0.683,123,0.573,10,17,13,0,82,14,2,5,8,16,4,10,0,8,14993,2,10,5,15,北京中赫国安,河南建业
3,0.689,61,0.486,0,7,0,1,35,6,0,0,0,5,0,4,0,3,14993,0,4,2,5,北京中赫国安,河南建业
3,0.677,62,0.638,10,10,13,2,47,8,2,5,8,11,4,6,0,5,14993,2,6,3,10,北京中赫国安,河南建业
6,0.709,79,0.661,7,10,10,0,59,9,0,6,4,12,1,3,0,3,14994,0,7,2,17,大连一方,河北华夏幸福
3,0.775,40,0.8,2,3,3,1,20,4,0,2,1,3,0,2,0,1,14994,0,3,1,4,大连一方,河北华夏幸福
3,0.641,39,0.59,5,7,7,2,39,5,0,4,3,9,1,1,0,2,14994,0,4,1,13,大连一方,河北华夏幸福
6,0.783,175,0.475,3,8,6,0,61,16,0,5,1,11,4,15,0,10,14995,2,12,5,27,广州恒大淘宝,贵州恒丰
2,0.811,106,0.458,1,3,1,1,24,9,0,1,0,2,1,9,0,7,14995,0,7,4,14,广州恒大淘宝,贵州恒丰
4,0.739,69,0.486,2,5,5,2,37,7,0,4,1,9,3,6,0,3,14995,2,5,1,13,广州恒大淘宝,贵州恒丰
7,0.663,89,0.716,7,12,16,0,67,17,2,9,7,13,1,11,0,10,14996,0,12,4,19,上海绿地申花,天津泰达
4,0.74,50,0.52,2,9,5,1,25,8,0,4,1,8,0,6,0,4,14996,0,7,1,8,上海绿地申花,天津泰达
3,0.564,39,0.833,5,3,11,2,42,9,2,5,6,5,1,5,0,6,14996,0,5,3,11,上海绿地申花,天津泰达
4,0.623,77,0.628,4,5,9,0,78,6,0,7,2,15,4,5,0,2,14997,2,3,2,17,长春亚泰,山东鲁能泰山
1,0.577,26,0.543,0,1,1,1,35,3,0,1,0,9,1,3,0,2,14997,1,2,2,7,长春亚泰,山东鲁能泰山
3,0.647,51,0.698,4,4,8,2,43,3,0,6,2,6,3,2,0,0,14997,1,1,0,10,长春亚泰,山东鲁能泰山
0,0.647,85,0.61,4,10,5,0,41,12,0,4,1,6,1,12,0,12,14998,0,9,5,24,北京人和,大连一方
0,0.676,34,0.667,2,6,2,1,27,7,0,1,1,3,0,4,0,7,14998,0,7,1,11,北京人和,大连一方
0,0.627,51,0.5,2,4,3,2,14,5,0,3,0,3,1,8,0,5,14998,0,2,4,13,北京人和,大连一方
6,0.73,159,0.625,6,5,8,0,48,15,1,6,2,7,2,14,0,9,15000,2,9,3,36,天津泰达,重庆斯威
3,0.738,42,0.522,3,1,5,1,23,4,1,4,1,4,2,9,0,1,15000,1,1,0,10,天津泰达,重庆斯威
3,0.726,117,0.72,3,4,3,2,25,11,0,2,1,3,0,5,0,8,15000,1,8,3,26,天津泰达,重庆斯威
4,0.81,137,0.481,2,10,11,0,54,14,0,9,2,12,4,13,0,10,15001,1,9,4,16,北京中赫国安,天津权健
2,0.806,108,0.643,0,4,0,1,14,9,0,0,0,0,0,6,0,7,15001,1,5,3,11,北京中赫国安,天津权健
2,0.828,29,0.425,2,6,11,2,40,5,0,9,2,12,4,7,0,3,15001,0,4,1,5,北京中赫国安,天津权健
9,0.75,184,0.559,6,9,9,0,59,19,1,6,3,11,2,18,0,10,15002,3,15,2,29,广州富力,贵州恒丰
5,0.731,78,0.52,2,6,4,1,25,11,1,2,2,4,1,7,0,6,15002,2,10,1,10,广州富力,贵州恒丰
4,0.764,106,0.588,4,3,5,2,34,8,0,4,1,7,1,11,0,4,15002,1,5,1,19,广州富力,贵州恒丰
3,0.745,94,0.67,7,12,9,0,97,12,2,5,4,23,2,18,0,9,15003,0,12,2,26,河北华夏幸福,江苏苏宁易购
2,0.718,39,0.619,4,5,6,1,42,4,1,4,2,13,1,9,0,2,15003,0,4,1,7,河北华夏幸福,江苏苏宁易购
1,0.764,55,0.709,3,7,3,2,55,8,1,1,2,10,1,9,0,7,15003,0,8,1,19,河北华夏幸福,江苏苏宁易购
7,0.543,81,0.661,7,22,12,0,59,15,3,5,7,15,2,22,0,8,15004,1,10,4,18,河南建业,上海绿地申花
4,0.543,35,0.679,2,8,6,1,28,7,0,2,4,6,1,10,0,3,15004,0,4,2,11,河南建业,上海绿地申花
3,0.543,46,0.645,5,14,6,2,31,8,3,3,3,9,1,12,0,5,15004,1,6,2,7,河南建业,上海绿地申花
6,0.649,57,0.722,16,17,21,0,133,10,3,11,10,28,2,5,0,4,14999,1,5,2,9,上海上港,广州恒大淘宝
4,0.581,31,0.714,10,8,11,1,56,6,2,6,5,11,0,4,0,2,14999,1,2,1,6,上海上港,广州恒大淘宝
2,0.731,26,0.727,6,9,10,2,77,4,1,5,5,17,2,1,0,2,14999,0,3,1,3,上海上港,广州恒大淘宝
3,0.535,71,0.658,6,10,15,0,73,10,3,9,6,16,6,12,0,7,15005,0,8,3,21,北京人和,上海上港
2,0.562,32,0.65,3,6,8,1,40,6,1,6,2,13,3,4,0,4,15005,0,5,2,6,北京人和,上海上港
1,0.513,39,0.667,3,4,7,2,33,4,2,3,4,3,3,8,0,3,15005,0,3,1,15,北京人和,上海上港
7,0.569,72,0.708,3,8,9,0,48,20,1,4,5,9,3,9,0,13,15006,2,13,3,20,大连一方,天津泰达
4,0.667,30,0.667,1,5,2,1,30,10,0,0,2,6,0,5,0,6,15006,1,8,0,7,大连一方,天津泰达
3,0.5,42,0.778,2,3,7,2,18,10,1,4,3,3,3,4,0,7,15006,1,5,3,13,大连一方,天津泰达
4,0.568,95,0.579,2,11,7,0,57,12,1,2,5,10,2,6,0,8,15007,0,10,1,22,贵州恒丰,河南建业
1,0.5,26,0.61,1,8,3,1,41,4,0,1,2,6,1,2,0,3,15007,0,3,0,10,贵州恒丰,河南建业
3,0.594,69,0.5,1,3,4,2,16,8,1,1,3,4,1,4,0,5,15007,0,7,1,12,贵州恒丰,河南建业
11,0.761,159,0.784,9,6,12,0,51,25,0,8,4,9,2,6,0,14,15008,4,21,5,24,河北华夏幸福,广州富力
4,0.773,88,0.821,3,3,6,1,28,9,0,5,1,8,2,2,0,5,15008,1,8,1,11,河北华夏幸福,广州富力
7,0.746,71,0.739,6,3,6,2,23,16,0,3,3,1,0,4,0,9,15008,3,13,4,13,河北华夏幸福,广州富力
10,0.682,132,0.737,10,11,11,0,76,13,2,4,7,10,1,23,0,3,15009,1,9,1,21,江苏苏宁易购,山东鲁能泰山
4,0.64,75,0.667,3,2,3,1,27,6,1,0,3,2,0,15,0,2,15009,1,3,1,12,江苏苏宁易购,山东鲁能泰山
6,0.737,57,0.776,7,9,8,2,49,7,1,4,4,8,1,8,0,1,15009,0,6,0,9,江苏苏宁易购,山东鲁能泰山
8,0.642,95,0.702,5,4,8,0,84,20,1,3,5,9,1,15,0,12,15010,2,14,4,21,上海绿地申花,北京中赫国安
6,0.636,44,0.686,2,3,3,1,51,11,1,2,1,7,0,10,0,5,15010,1,7,1,7,上海绿地申花,北京中赫国安
2,0.647,51,0.727,3,1,5,2,33,9,0,1,4,2,1,5,0,7,15010,1,7,3,14,上海绿地申花,北京中赫国安
9,0.778,144,0.646,5,7,8,0,65,31,2,4,4,19,2,13,0,22,15011,5,23,12,28,广州恒大淘宝,重庆斯威
6,0.797,59,0.63,2,4,3,1,27,15,1,1,2,8,0,10,0,9,15011,4,10,4,13,广州恒大淘宝,重庆斯威
3,0.765,85,0.658,3,3,5,2,38,16,1,3,2,11,2,3,0,13,15011,1,13,8,15,广州恒大淘宝,重庆斯威
8,0.6,60,0.67,10,6,15,0,94,13,2,10,5,26,3,9,0,5,15012,0,6,2,15,天津权健,长春亚泰
4,0.545,33,0.636,5,2,7,1,33,7,1,6,1,10,1,1,0,3,15012,0,2,1,8,天津权健,长春亚泰
4,0.667,27,0.689,5,4,8,2,61,6,1,4,4,16,2,8,0,2,15012,0,4,1,7,天津权健,长春亚泰
3,0.818,137,0.629,5,17,9,0,62,15,1,5,4,10,1,16,0,12,15013,0,10,5,15,长春亚泰,大连一方
2,0.738,42,0.586,3,7,4,1,29,7,0,4,0,4,1,7,0,5,15013,0,3,4,9,长春亚泰,大连一方
1,0.853,95,0.667,2,10,5,2,33,8,1,1,4,6,0,9,0,7,15013,0,7,1,6,长春亚泰,大连一方
6,0.806,98,0.773,7,7,9,0,128,10,1,5,4,16,2,14,0,4,15014,0,6,2,11,山东鲁能泰山,上海绿地申花
5,0.75,56,0.806,4,2,5,1,62,6,0,3,2,7,1,6,0,1,15014,0,4,0,9,山东鲁能泰山,上海绿地申花
1,0.881,42,0.742,3,5,4,2,66,4,1,2,2,9,1,8,0,3,15014,0,2,2,2,山东鲁能泰山,上海绿地申花
6,0.618,102,0.565,8,6,17,0,62,15,6,8,9,15,5,7,0,9,15015,0,7,3,27,重庆斯威,贵州恒丰
3,0.533,45,0.556,6,4,10,1,36,4,3,5,5,11,3,1,0,1,15015,0,1,0,12,重庆斯威,贵州恒丰
3,0.684,57,0.577,2,2,7,2,26,11,3,3,4,4,2,6,0,8,15015,0,6,3,15,重庆斯威,贵州恒丰
3,0.675,83,0.631,9,10,11,0,111,8,2,7,4,19,3,7,0,5,15016,3,3,3,17,广州富力,北京人和
2,0.684,57,0.389,2,2,3,1,18,4,1,1,2,4,1,4,0,2,15016,2,1,1,11,广州富力,北京人和
1,0.654,26,0.677,7,8,8,2,93,4,1,6,2,15,2,3,0,3,15016,1,2,2,6,广州富力,北京人和
8,0.58,119,0.721,9,8,12,0,43,14,4,4,8,6,1,20,0,6,15017,2,10,0,20,河南建业,江苏苏宁易购
6,0.56,50,0.733,3,2,4,1,15,7,2,0,4,0,0,9,0,1,15017,2,6,0,9,河南建业,江苏苏宁易购
2,0.594,69,0.714,6,6,8,2,28,7,2,4,4,6,1,11,0,5,15017,0,4,0,11,河南建业,江苏苏宁易购
11,0.846,149,0.736,6,12,10,0,72,23,1,5,5,14,2,21,0,12,15018,2,11,7,12,上海上港,天津权健
7,0.828,87,0.714,3,5,4,1,14,13,1,2,2,3,0,10,0,6,15018,0,5,4,9,上海上港,天津权健
4,0.871,62,0.741,3,7,6,2,58,10,0,3,3,11,2,11,0,6,15018,2,6,3,3,上海上港,天津权健
5,0.695,105,0.709,4,14,8,0,110,21,2,5,3,22,3,17,0,16,15019,2,14,8,11,北京中赫国安,河北华夏幸福
3,0.667,54,0.732,1,6,3,1,56,13,0,3,0,7,2,10,0,10,15019,1,9,5,7,北京中赫国安,河北华夏幸福
2,0.725,51,0.685,3,8,5,2,54,8,2,2,3,15,1,7,0,6,15019,1,5,3,4,北京中赫国安,河北华夏幸福
5,0.75,80,0.729,10,8,13,0,144,9,0,10,3,17,7,5,0,4,15020,0,9,1,13,天津泰达,广州恒大淘宝
1,0.763,38,0.667,7,4,9,1,48,2,0,8,1,12,5,3,0,1,15020,0,2,0,5,天津泰达,广州恒大淘宝
4,0.738,42,0.76,3,4,4,2,96,7,0,2,2,5,2,2,0,3,15020,0,7,1,8,天津泰达,广州恒大淘宝
6,0.514,74,0.75,10,17,12,0,68,18,2,5,7,10,3,18,0,12,15021,1,13,3,22,长春亚泰,上海绿地申花
2,0.514,37,0.771,6,5,8,1,35,7,2,3,5,5,2,10,0,5,15021,1,6,2,11,长春亚泰,上海绿地申花
4,0.514,37,0.727,4,12,4,2,33,11,0,2,2,5,1,8,0,7,15021,0,7,1,11,长春亚泰,上海绿地申花
8,0.626,131,0.519,4,7,7,0,54,21,1,3,4,20,1,16,0,13,15022,0,12,4,32,北京人和,重庆斯威
4,0.587,63,0.478,1,0,2,1,23,8,1,1,1,12,0,8,0,4,15022,0,4,0,16,北京人和,重庆斯威
4,0.662,68,0.548,3,7,5,2,31,13,0,2,3,8,1,8,0,9,15022,0,8,4,16,北京人和,重庆斯威
3,0.612,67,0.779,7,18,10,0,68,10,2,6,4,14,4,22,0,7,15023,0,8,3,14,天津权健,河南建业
1,0.593,27,0.71,3,10,5,1,31,4,1,3,2,10,2,7,0,3,15023,0,3,0,3,天津权健,河南建业
2,0.625,40,0.838,4,8,5,2,37,6,1,3,2,4,2,15,0,4,15023,0,5,3,11,天津权健,河南建业
12,0.752,141,0.625,5,20,11,0,72,25,0,7,4,18,3,21,0,13,15024,6,19,3,15,北京中赫国安,山东鲁能泰山
7,0.7,60,0.618,3,8,6,1,34,10,0,4,2,11,2,8,0,3,15024,3,6,0,7,北京中赫国安,山东鲁能泰山
5,0.79,81,0.632,2,12,5,2,38,15,0,3,2,7,1,13,0,10,15024,3,13,3,8,北京中赫国安,山东鲁能泰山
6,0.757,70,0.747,9,7,11,0,99,10,1,6,5,16,2,19,0,4,15025,3,8,3,9,大连一方,上海上港
3,0.771,35,0.64,2,1,4,1,25,6,1,1,3,6,0,8,0,3,15025,2,5,2,6,大连一方,上海上港
3,0.743,35,0.784,7,6,7,2,74,4,0,5,2,10,2,11,0,1,15025,1,3,1,3,大连一方,上海上港
6,0.638,47,0.719,18,5,27,0,135,14,3,19,8,29,7,13,0,8,15026,1,6,3,12,广州富力,广州恒大淘宝
4,0.63,27,0.698,7,2,11,1,63,5,2,9,2,15,2,6,0,1,15026,1,3,1,4,广州富力,广州恒大淘宝
2,0.65,20,0.736,11,3,16,2,72,9,1,10,6,14,5,7,0,7,15026,0,3,2,8,广州富力,广州恒大淘宝
1,0.659,82,0.744,11,17,15,0,82,5,2,12,3,14,3,6,0,4,15027,0,3,2,11,河北华夏幸福,天津泰达
1,0.586,29,0.562,3,10,3,1,32,4,0,3,0,6,1,4,0,3,15027,0,2,1,8,河北华夏幸福,天津泰达
0,0.698,53,0.86,8,7,12,2,50,1,2,9,3,8,2,2,0,1,15027,0,1,1,3,河北华夏幸福,天津泰达
11,0.775,120,0.77,8,10,11,0,87,20,2,7,4,18,0,10,0,9,15028,3,14,3,20,江苏苏宁易购,贵州恒丰
7,0.818,77,0.812,3,6,4,1,32,10,1,3,1,6,0,4,0,3,15028,1,8,0,9,江苏苏宁易购,贵州恒丰
4,0.698,43,0.745,5,4,7,2,55,10,1,4,3,12,0,6,0,6,15028,2,6,3,11,江苏苏宁易购,贵州恒丰
5,0.765,132,0.708,8,6,13,0,106,15,1,6,7,24,0,14,0,10,15029,1,7,6,10,北京中赫国安,江苏苏宁易购
2,0.765,85,0.675,5,1,7,1,40,8,0,3,4,8,0,4,0,6,15029,0,4,4,7,北京中赫国安,江苏苏宁易购
3,0.766,47,0.727,3,5,6,2,66,7,1,3,3,16,0,10,0,4,15029,1,3,2,3,北京中赫国安,江苏苏宁易购
4,0.753,93,0.709,10,16,13,0,127,14,0,7,6,20,1,30,0,10,15030,2,8,7,9,大连一方,广州富力
2,0.764,55,0.732,4,9,5,1,71,7,0,3,2,11,1,12,0,5,15030,1,4,3,6,大连一方,广州富力
2,0.737,38,0.679,6,7,8,2,56,7,0,4,4,9,0,18,0,5,15030,1,4,4,3,大连一方,广州富力
6,0.745,55,0.609,8,17,12,0,69,11,2,5,7,16,0,23,0,5,15031,1,7,3,14,天津泰达,河南建业
4,0.786,28,0.613,1,10,2,1,31,8,0,2,0,4,0,12,0,4,15031,0,4,3,10,天津泰达,河南建业
2,0.704,27,0.605,7,7,10,2,38,3,2,3,7,12,0,11,0,1,15031,1,3,0,4,天津泰达,河南建业
2,0.571,42,0.782,10,7,14,0,165,7,1,8,6,20,2,6,0,5,15032,0,2,5,10,长春亚泰,广州恒大淘宝
1,0.636,22,0.793,6,3,10,1,121,3,1,5,5,12,2,5,0,2,15032,0,1,2,6,长春亚泰,广州恒大淘宝
1,0.5,20,0.75,4,4,4,2,44,4,0,3,1,8,0,1,0,3,15032,0,1,3,4,长春亚泰,广州恒大淘宝
7,0.652,155,0.75,6,20,12,0,60,18,1,7,5,13,3,13,0,11,15033,1,15,1,39,重庆斯威,山东鲁能泰山
2,0.658,73,0.824,3,12,6,1,34,7,0,4,2,10,2,3,0,5,15033,0,7,1,18,重庆斯威,山东鲁能泰山
5,0.646,82,0.654,3,8,6,2,26,11,1,3,3,3,1,10,0,6,15033,1,8,0,21,重庆斯威,山东鲁能泰山
2,0.729,129,0.547,5,3,12,0,53,9,1,6,6,20,0,5,0,7,15034,0,8,3,26,河北华夏幸福,贵州恒丰
1,0.621,58,0.5,3,2,8,1,14,5,1,3,5,3,0,1,0,4,15034,0,5,1,15,河北华夏幸福,贵州恒丰
1,0.817,71,0.564,2,1,4,2,39,4,0,3,1,17,0,4,0,3,15034,0,3,2,11,河北华夏幸福,贵州恒丰
3,0.6,55,0.636,9,15,13,0,44,11,2,7,6,12,3,22,0,8,15035,1,6,5,9,上海上港,上海绿地申花
2,0.6,35,0.643,2,6,2,1,14,6,0,1,1,1,1,9,0,4,15035,1,3,2,3,上海上港,上海绿地申花
1,0.6,20,0.633,7,9,11,2,30,5,2,6,5,11,2,13,0,4,15035,0,3,3,6,上海上港,上海绿地申花
2,0.575,113,0.5,8,4,14,0,46,14,2,9,5,10,6,14,0,12,15036,0,8,6,30,北京人和,天津权健
0,0.589,73,0.5,1,2,3,1,8,7,0,3,0,0,2,8,0,7,15036,0,5,2,20,北京人和,天津权健
2,0.55,40,0.5,7,2,11,2,38,7,2,6,5,10,4,6,0,5,15036,0,3,4,10,北京人和,天津权健
3,0.759,137,0.621,7,10,9,0,66,15,1,4,5,11,3,8,0,12,15037,1,9,10,17,北京中赫国安,大连一方
3,0.685,54,0.613,2,4,2,1,31,7,0,1,1,4,0,6,0,4,15037,1,4,3,9,北京中赫国安,大连一方
0,0.807,83,0.629,5,6,7,2,35,8,1,3,4,7,3,2,0,8,15037,0,5,7,8,北京中赫国安,大连一方
5,0.742,97,0.697,13,19,15,0,66,19,2,8,7,9,3,14,0,14,15038,1,14,7,10,上海上港,广州富力
3,0.667,36,0.529,4,7,4,1,17,11,1,2,2,6,0,7,0,8,15038,0,7,5,9,上海上港,广州富力
2,0.787,61,0.755,9,12,11,2,49,8,1,6,5,3,3,7,0,6,15038,1,7,2,1,上海上港,广州富力
2,0.57,100,0.658,6,7,13,0,79,16,1,9,4,14,5,7,0,14,15039,0,11,3,25,北京人和,长春亚泰
1,0.667,33,0.567,2,1,5,1,30,7,1,4,1,6,2,5,0,6,15039,0,5,3,6,北京人和,长春亚泰
1,0.522,67,0.714,4,6,8,2,49,9,0,5,3,8,3,2,0,8,15039,0,6,0,19,北京人和,长春亚泰
5,0.679,78,0.579,5,11,7,0,76,12,1,3,4,19,1,10,0,7,15040,1,10,3,8,江苏苏宁易购,重庆斯威
2,0.684,38,0.574,2,4,2,1,47,8,0,1,1,9,0,5,0,6,15040,0,7,2,4,江苏苏宁易购,重庆斯威
3,0.675,40,0.586,3,7,5,2,29,4,1,2,3,10,1,5,0,1,15040,1,3,1,4,江苏苏宁易购,重庆斯威
3,0.768,95,0.713,9,5,11,0,129,16,2,8,3,18,3,16,0,13,15041,2,9,8,14,山东鲁能泰山,河北华夏幸福
1,0.776,58,0.77,5,1,7,1,61,6,2,4,3,8,2,9,0,5,15041,0,3,2,11,山东鲁能泰山,河北华夏幸福
2,0.757,37,0.662,4,4,4,2,68,10,0,4,0,10,1,7,0,8,15041,2,6,6,3,山东鲁能泰山,河北华夏幸福
2,0.592,49,0.591,6,9,9,0,66,4,1,2,7,15,0,9,0,2,15042,0,2,0,10,天津权健,天津泰达
0,0.5,8,0.586,3,7,5,1,29,1,0,1,4,5,0,3,0,1,15042,0,1,0,1,天津权健,天津泰达
2,0.61,41,0.595,3,2,4,2,37,3,1,1,3,10,0,6,0,1,15042,0,1,0,9,天津权健,天津泰达
7,0.548,62,0.744,6,22,17,0,121,10,3,7,10,15,5,16,0,3,15043,4,7,0,16,河南建业,广州恒大淘宝
3,0.516,31,0.684,4,11,9,1,57,3,1,2,7,12,1,6,0,0,15043,2,2,0,8,河南建业,广州恒大淘宝
4,0.581,31,0.797,2,11,8,2,64,7,2,5,3,3,4,10,0,3,15043,2,5,0,8,河南建业,广州恒大淘宝
8,0.713,101,0.683,12,13,18,0,82,21,2,6,12,9,4,10,0,13,15044,5,13,7,20,上海绿地申花,贵州恒丰
5,0.702,47,0.61,3,4,4,1,41,9,0,0,4,5,0,5,0,4,15044,3,5,1,13,上海绿地申花,贵州恒丰
3,0.722,54,0.756,9,9,14,2,41,12,2,6,8,4,4,5,0,9,15044,2,8,6,7,上海绿地申花,贵州恒丰
5,0.723,47,0.676,9,12,9,0,74,15,0,6,3,17,1,14,0,10,15045,1,8,5,8,北京人和,北京中赫国安
2,0.636,22,0.606,6,6,6,1,33,8,0,3,3,8,1,5,0,6,15045,0,5,3,3,北京人和,北京中赫国安
3,0.8,25,0.732,3,6,3,2,41,7,0,3,0,9,0,9,0,4,15045,1,3,2,5,北京人和,北京中赫国安
7,0.592,49,0.711,7,22,13,0,90,13,0,12,1,26,7,15,0,6,15046,0,10,3,9,重庆斯威,上海上港
2,0.6,20,0.736,4,14,8,1,53,4,0,7,1,14,3,4,0,2,15046,0,3,1,3,重庆斯威,上海上港
5,0.586,29,0.676,3,8,5,2,37,9,0,5,0,12,4,11,0,4,15046,0,7,2,6,重庆斯威,上海上港
5,0.621,87,0.552,8,20,12,0,96,14,2,6,6,26,3,20,0,9,15047,1,11,5,17,大连一方,河南建业
1,0.634,41,0.6,3,11,6,1,50,6,1,3,3,11,1,16,0,5,15047,0,5,3,10,大连一方,河南建业
4,0.609,46,0.5,5,9,6,2,46,8,1,3,3,15,2,4,0,4,15047,1,6,2,7,大连一方,河南建业
6,0.685,127,0.663,11,15,20,0,89,20,2,11,9,15,7,14,0,14,15048,2,14,7,27,广州富力,长春亚泰
