guestShotsBlocks,guestIntercepttions,guestRedCard,guestYellowCard,half,homeYellowCard,homeTacklesConneceded,guestPassBlocks,homePassBlocks,homeClearances,matchHalf,homeRedCard,guestTackles,homeShotsBlocks,homeFoul,guestFoul,matchId,homeIntercepttions,homeTackles,guestClearances,guestTacklesConneceded,l_team,r_team
3,13,0,1,0,2,0,15,10,16,0,0,12,2,15,22,2839,9,11,19,0,长春亚泰,天津亿利
1,4,0,0,1,0,0,6,8,8,0,0,9,1,8,11,2839,7,6,10,0,长春亚泰,天津亿利
2,9,0,1,2,2,0,9,2,8,0,0,3,1,7,11,2839,2,5,9,0,长春亚泰,天津亿利
4,5,0,1,0,2,0,11,7,18,0,0,27,1,17,16,2840,9,12,15,0,河南建业,贵州恒丰智诚
0,4,0,1,1,0,0,4,2,11,0,0,10,1,5,8,2840,6,9,5,0,河南建业,贵州恒丰智诚
4,1,0,0,2,2,0,7,5,7,0,0,17,0,12,8,2840,3,3,10,0,河南建业,贵州恒丰智诚
1,26,0,1,0,0,0,13,8,13,0,0,16,6,16,21,2846,16,23,17,0,广州恒大淘宝,重庆当代力帆
1,14,0,1,1,0,0,9,4,5,0,0,7,3,10,10,2846,8,11,11,0,广州恒大淘宝,重庆当代力帆
0,12,0,0,2,0,0,4,4,8,0,0,9,3,6,11,2846,8,12,6,0,广州恒大淘宝,重庆当代力帆
6,14,0,1,0,1,0,14,7,6,0,0,20,4,16,11,2841,9,15,23,0,广州富力,上海绿地申花
3,7,0,0,1,0,0,7,5,4,0,0,6,1,8,7,2841,7,6,9,0,广州富力,上海绿地申花
3,7,0,1,2,1,0,7,2,2,0,0,14,3,8,4,2841,2,9,14,0,广州富力,上海绿地申花
6,8,0,2,0,1,0,12,13,28,0,0,12,4,19,10,2842,15,15,15,0,辽宁沈阳开新,延边富德
5,8,0,0,1,0,0,6,7,9,0,0,5,2,10,6,2842,11,12,12,0,辽宁沈阳开新,延边富德
1,0,0,2,2,1,0,6,6,19,0,0,7,2,9,4,2842,4,3,3,0,辽宁沈阳开新,延边富德
4,9,0,4,0,3,0,9,11,13,0,0,3,4,15,15,2847,11,16,32,0,贵州恒丰智诚,江苏苏宁易购
0,3,0,1,1,2,0,4,5,4,0,0,1,1,7,7,2847,4,10,14,0,贵州恒丰智诚,江苏苏宁易购
4,6,0,3,2,1,0,5,6,9,0,0,2,3,8,8,2847,7,6,18,0,贵州恒丰智诚,江苏苏宁易购
3,13,0,2,0,3,0,13,9,24,0,0,12,4,17,16,2843,11,17,20,0,天津权健,天津亿利
1,7,0,1,1,3,0,7,5,9,0,0,6,1,8,7,2843,5,8,14,0,天津权健,天津亿利
2,6,0,1,2,0,0,6,4,15,0,0,6,3,9,9,2843,6,9,6,0,天津权健,天津亿利
1,14,0,2,0,1,0,10,17,20,0,0,15,2,16,24,2845,8,12,16,0,河北华夏幸福,长春亚泰
1,9,0,0,1,0,0,4,10,15,0,0,8,0,8,9,2845,3,7,6,0,河北华夏幸福,长春亚泰
0,5,0,2,2,1,0,6,7,5,0,0,7,2,8,15,2845,5,5,10,0,河北华夏幸福,长春亚泰
5,12,0,2,0,2,0,6,12,22,0,0,16,3,15,16,2848,11,18,13,0,上海上港,北京中赫国安
4,5,0,0,1,1,0,5,7,14,0,0,10,0,7,3,2848,5,9,7,0,上海上港,北京中赫国安
1,7,0,2,2,1,0,1,5,8,0,0,6,3,8,13,2848,6,9,6,0,上海上港,北京中赫国安
3,13,0,1,0,4,0,14,6,13,0,0,21,2,20,10,2844,12,13,15,0,山东鲁能泰山,河南建业
2,7,0,0,1,1,0,5,4,11,0,0,11,2,11,3,2844,6,4,4,0,山东鲁能泰山,河南建业
1,6,0,1,2,3,0,9,2,2,0,0,10,0,9,7,2844,6,9,11,0,山东鲁能泰山,河南建业
2,17,1,2,0,0,0,11,11,7,0,0,19,0,19,10,2849,15,13,33,0,天津亿利,上海绿地申花
2,9,0,1,1,0,0,5,6,4,0,0,13,0,5,3,2849,6,8,17,0,天津亿利,上海绿地申花
0,8,1,2,2,0,0,6,5,3,0,0,6,0,14,7,2849,9,5,16,0,天津亿利,上海绿地申花
9,15,0,4,0,1,0,6,8,7,0,0,18,4,17,21,2850,18,12,34,0,河南建业,广州富力
4,9,0,1,1,1,0,3,3,5,0,0,11,2,8,9,2850,12,4,12,0,河南建业,广州富力
5,6,0,3,2,0,0,3,5,2,0,0,7,2,9,12,2850,6,8,22,0,河南建业,广州富力
2,13,2,1,0,1,0,1,16,23,0,0,16,0,15,20,2851,14,23,12,0,重庆当代力帆,北京中赫国安
1,6,0,1,1,1,0,0,7,7,0,0,11,0,10,10,2851,6,10,8,0,重庆当代力帆,北京中赫国安
1,7,2,1,2,0,0,1,9,16,0,0,5,0,5,10,2851,8,13,4,0,重庆当代力帆,北京中赫国安
3,27,0,5,0,2,0,11,7,16,0,0,18,6,18,14,2852,16,26,9,0,延边富德,广州恒大淘宝
0,16,0,2,1,2,0,3,4,9,0,0,5,2,11,7,2852,9,9,1,0,延边富德,广州恒大淘宝
3,11,0,3,2,0,0,8,3,7,0,0,13,4,7,7,2852,7,17,8,0,延边富德,广州恒大淘宝
4,17,0,2,0,1,0,16,1,8,0,0,14,0,17,12,2853,7,17,35,0,山东鲁能泰山,天津权健
1,12,0,0,1,0,0,9,1,4,0,0,7,0,7,4,2853,3,7,8,0,山东鲁能泰山,天津权健
3,5,0,2,2,1,0,7,0,4,0,0,7,0,10,8,2853,4,10,27,0,山东鲁能泰山,天津权健
2,9,0,4,0,3,0,12,8,18,0,0,20,1,10,15,2854,16,13,18,0,江苏苏宁易购,河北华夏幸福
2,7,0,0,1,1,0,4,5,12,0,0,13,0,4,4,2854,13,8,10,0,江苏苏宁易购,河北华夏幸福
0,2,0,4,2,2,0,8,3,6,0,0,7,1,6,11,2854,3,5,8,0,江苏苏宁易购,河北华夏幸福
2,10,1,2,0,0,0,6,13,18,0,0,22,2,10,19,2855,7,12,16,0,上海上港,辽宁沈阳开新
1,6,0,3,1,0,0,2,7,5,0,0,18,1,4,8,2855,4,6,12,0,上海上港,辽宁沈阳开新
1,4,1,0,2,0,0,4,6,13,0,0,4,1,6,11,2855,3,6,4,0,上海上港,辽宁沈阳开新
6,15,2,3,0,3,0,11,5,5,0,0,11,0,15,18,2856,12,26,21,0,长春亚泰,贵州恒丰智诚
4,7,1,3,1,1,0,5,2,1,0,0,6,0,10,11,2856,7,12,10,0,长春亚泰,贵州恒丰智诚
2,8,1,0,2,2,0,6,3,4,0,0,5,0,5,7,2856,5,14,11,0,长春亚泰,贵州恒丰智诚
5,8,0,3,0,1,0,12,6,10,0,0,15,1,8,18,2857,6,18,30,0,贵州恒丰智诚,广州恒大淘宝
3,1,0,0,1,1,0,4,4,7,0,0,6,0,5,7,2857,4,8,11,0,贵州恒丰智诚,广州恒大淘宝
2,7,0,3,2,0,0,8,2,3,0,0,9,1,3,11,2857,2,10,19,0,贵州恒丰智诚,广州恒大淘宝
2,7,0,4,0,1,0,11,2,15,0,0,16,4,14,14,2858,9,18,12,0,河北华夏幸福,天津权健
2,6,0,0,1,1,0,6,1,3,0,0,9,1,5,5,2858,3,9,8,0,河北华夏幸福,天津权健
0,1,0,4,2,0,0,5,1,12,0,0,7,3,9,9,2858,6,9,4,0,河北华夏幸福,天津权健
0,11,0,2,0,1,0,13,8,10,0,0,22,3,9,16,2859,10,25,21,0,上海绿地申花,重庆当代力帆
0,4,0,1,1,1,0,8,5,6,0,0,9,3,7,9,2859,6,12,9,0,上海绿地申花,重庆当代力帆
0,7,0,1,2,0,0,5,3,4,0,0,13,0,2,7,2859,4,13,12,0,上海绿地申花,重庆当代力帆
3,4,0,1,0,1,0,9,8,24,0,0,18,1,9,14,2860,12,22,19,0,河南建业,延边富德
1,1,0,1,1,0,0,6,6,17,0,0,8,1,1,6,2860,3,12,11,0,河南建业,延边富德
2,3,0,0,2,1,0,3,2,7,0,0,10,0,8,8,2860,9,10,8,0,河南建业,延边富德
2,11,0,1,0,2,0,8,13,21,0,0,19,5,9,15,2861,6,20,9,0,辽宁沈阳开新,山东鲁能泰山
2,3,0,1,1,1,0,3,5,10,0,0,10,4,6,5,2861,5,8,4,0,辽宁沈阳开新,山东鲁能泰山
0,8,0,0,2,1,0,5,8,11,0,0,9,1,3,10,2861,1,12,5,0,辽宁沈阳开新,山东鲁能泰山
8,10,0,4,0,5,0,10,13,18,0,0,18,4,18,22,2862,8,20,14,0,江苏苏宁易购,长春亚泰
3,3,0,0,1,2,0,7,8,7,0,0,9,1,11,11,2862,2,11,7,0,江苏苏宁易购,长春亚泰
5,7,0,4,2,3,0,3,5,11,0,0,9,3,7,11,2862,6,9,7,0,江苏苏宁易购,长春亚泰
0,12,1,2,0,1,0,7,8,6,0,0,12,3,15,11,2863,18,21,13,0,北京中赫国安,天津亿利
0,7,1,2,1,1,0,4,1,5,0,0,5,2,5,4,2863,10,10,10,0,北京中赫国安,天津亿利
0,5,0,0,2,0,0,3,7,1,0,0,7,1,10,7,2863,8,11,3,0,北京中赫国安,天津亿利
1,12,1,1,0,5,0,13,12,8,0,1,12,1,15,18,2864,8,23,17,0,广州富力,上海上港
1,8,1,1,1,3,0,7,5,4,0,1,6,1,6,8,2864,4,10,6,0,广州富力,上海上港
0,4,0,0,2,2,0,6,7,4,0,0,6,0,9,10,2864,4,13,11,0,广州富力,上海上港
6,9,0,1,0,2,0,8,14,11,0,0,11,6,10,13,2865,8,16,20,0,延边富德,上海绿地申花
1,5,0,1,1,2,0,3,7,9,0,0,9,6,6,6,2865,5,8,5,0,延边富德,上海绿地申花
5,4,0,0,2,0,0,5,7,2,0,0,2,0,4,7,2865,3,8,15,0,延边富德,上海绿地申花
3,13,0,1,0,1,0,7,9,16,0,0,17,3,18,17,2866,13,22,25,0,辽宁沈阳开新,天津权健
1,3,0,1,1,0,0,2,3,8,0,0,10,1,6,11,2866,10,6,5,0,辽宁沈阳开新,天津权健
2,10,0,0,2,1,0,5,6,8,0,0,7,2,12,6,2866,3,16,20,0,辽宁沈阳开新,天津权健
1,13,0,2,0,1,0,10,8,18,0,0,18,2,15,22,2867,8,22,22,0,重庆当代力帆,长春亚泰
1,7,0,0,1,0,0,6,6,9,0,0,9,2,7,11,2867,5,12,9,0,重庆当代力帆,长春亚泰
0,6,0,2,2,1,0,4,2,9,0,0,9,0,8,11,2867,3,10,13,0,重庆当代力帆,长春亚泰
2,7,0,0,0,1,0,11,7,12,0,0,16,2,11,15,2869,10,27,24,0,山东鲁能泰山,贵州恒丰智诚
0,4,0,0,1,0,0,6,3,6,0,0,6,1,3,6,2869,6,17,10,0,山东鲁能泰山,贵州恒丰智诚
2,3,0,0,2,1,0,5,4,6,0,0,10,1,8,9,2869,4,10,14,0,山东鲁能泰山,贵州恒丰智诚
2,9,0,3,0,2,0,10,6,14,0,0,16,3,17,21,2871,13,16,20,0,天津亿利,广州富力
1,6,0,1,1,1,0,4,4,4,0,0,6,3,9,8,2871,6,10,12,0,天津亿利,广州富力
1,3,0,2,2,1,0,6,2,10,0,0,10,0,8,13,2871,7,6,8,0,天津亿利,广州富力
1,13,1,2,0,3,0,4,5,30,0,0,17,7,17,16,2868,22,26,10,0,广州恒大淘宝,河北华夏幸福
0,8,0,0,1,1,0,3,1,17,0,0,6,3,11,7,2868,9,13,3,0,广州恒大淘宝,河北华夏幸福
1,5,1,2,2,2,0,1,4,13,0,0,11,4,6,9,2868,13,13,7,0,广州恒大淘宝,河北华夏幸福
6,15,0,2,0,1,0,11,16,26,0,0,21,3,12,6,2870,6,15,12,0,上海上港,河南建业
1,8,0,2,1,1,0,7,4,9,0,0,12,1,5,5,2870,3,8,8,0,上海上港,河南建业
5,7,0,0,2,0,0,4,12,17,0,0,9,2,7,1,2870,3,7,4,0,上海上港,河南建业
3,8,0,5,0,2,0,10,7,14,0,1,11,2,13,20,2872,12,18,25,0,北京中赫国安,江苏苏宁易购
2,3,0,2,1,1,0,6,4,7,0,0,8,1,4,9,2872,5,7,11,0,北京中赫国安,江苏苏宁易购
1,5,0,3,2,1,0,4,3,7,0,1,3,1,9,11,2872,7,11,14,0,北京中赫国安,江苏苏宁易购
3,5,0,0,0,0,0,7,5,15,0,0,11,2,6,6,2873,11,15,13,0,上海绿地申花,辽宁沈阳开新
1,1,0,0,1,0,0,3,2,9,0,0,6,0,3,4,2873,5,13,4,0,上海绿地申花,辽宁沈阳开新
2,4,0,0,2,0,0,4,3,6,0,0,5,2,3,2,2873,6,2,9,0,上海绿地申花,辽宁沈阳开新
2,11,0,1,0,3,0,7,16,30,0,0,20,3,12,13,2874,11,19,15,0,长春亚泰,北京中赫国安
1,5,0,0,1,1,0,3,9,12,0,0,11,1,9,6,2874,5,14,9,0,长春亚泰,北京中赫国安
1,6,0,1,2,2,0,4,7,18,0,0,9,2,3,7,2874,6,5,6,0,长春亚泰,北京中赫国安
1,13,0,3,0,1,0,8,6,8,0,0,22,3,7,14,2875,9,18,25,0,广州富力,重庆当代力帆
1,4,0,1,1,0,0,4,5,5,0,0,9,1,2,7,2875,7,11,16,0,广州富力,重庆当代力帆
0,9,0,2,2,1,0,4,1,3,0,0,13,2,5,7,2875,2,7,9,0,广州富力,重庆当代力帆
3,18,0,3,0,0,0,10,5,9,0,0,21,1,12,24,2876,8,19,45,0,江苏苏宁易购,上海上港
3,9,0,2,1,0,0,4,1,4,0,0,9,0,7,12,2876,5,10,15,0,江苏苏宁易购,上海上港
0,9,0,1,2,0,0,6,4,5,0,0,12,1,5,12,2876,3,9,30,0,江苏苏宁易购,上海上港
0,13,0,2,0,2,0,8,22,12,0,0,26,2,9,13,2877,13,14,9,0,河北华夏幸福,山东鲁能泰山
0,7,0,0,1,1,0,4,12,7,0,0,14,0,3,7,2877,5,7,3,0,河北华夏幸福,山东鲁能泰山
0,6,0,2,2,1,0,4,10,5,0,0,12,2,6,6,2877,8,7,6,0,河北华夏幸福,山东鲁能泰山
0,9,0,6,0,2,0,8,13,23,0,0,20,4,11,20,2878,7,19,18,0,河南建业,天津亿利
0,4,0,1,1,0,0,4,6,14,0,0,4,3,6,5,2878,3,11,4,0,河南建业,天津亿利
0,5,0,5,2,2,0,4,7,9,0,0,16,1,5,15,2878,4,8,14,0,河南建业,天津亿利
1,21,0,2,0,2,0,4,13,22,0,0,20,6,12,20,2879,20,15,15,0,天津权健,广州恒大淘宝
1,13,0,0,1,0,0,3,6,8,0,0,10,2,6,6,2879,11,8,12,0,天津权健,广州恒大淘宝
0,8,0,2,2,2,0,1,7,14,0,0,10,4,6,14,2879,9,7,3,0,天津权健,广州恒大淘宝
9,10,0,3,0,2,0,10,5,6,0,0,13,4,10,13,2880,14,17,41,0,贵州恒丰智诚,延边富德
2,5,0,1,1,0,0,3,2,4,0,0,6,3,5,8,2880,5,8,19,0,贵州恒丰智诚,延边富德
7,5,0,2,2,2,0,7,3,2,0,0,7,1,5,5,2880,9,9,22,0,贵州恒丰智诚,延边富德
4,6,0,3,0,3,0,12,11,17,0,0,13,1,18,12,2881,8,18,22,0,天津权健,广州富力
3,4,0,2,1,1,0,4,5,8,0,0,5,1,6,6,2881,3,8,10,0,天津权健,广州富力
1,2,0,1,2,2,0,8,6,9,0,0,8,0,12,6,2881,5,10,12,0,天津权健,广州富力
7,14,0,3,0,2,0,7,7,9,0,0,15,1,15,17,2882,10,15,32,0,延边富德,重庆当代力帆
3,9,0,0,1,0,0,6,5,7,0,0,5,0,9,8,2882,6,6,11,0,延边富德,重庆当代力帆
4,5,0,3,2,2,0,1,2,2,0,0,10,1,6,9,2882,4,9,21,0,延边富德,重庆当代力帆
2,10,0,0,0,3,0,11,9,25,0,0,15,3,21,18,2883,19,21,12,0,北京中赫国安,广州恒大淘宝
2,3,0,0,1,1,0,6,5,12,0,0,7,0,10,8,2883,9,9,10,0,北京中赫国安,广州恒大淘宝
0,7,0,0,2,2,0,5,4,13,0,0,8,3,11,10,2883,10,12,2,0,北京中赫国安,广州恒大淘宝
3,9,0,2,0,2,0,11,9,19,0,0,11,0,22,23,2884,12,14,16,0,江苏苏宁易购,上海绿地申花
0,3,0,1,1,0,0,5,2,11,0,0,8,0,15,8,2884,7,8,10,0,江苏苏宁易购,上海绿地申花
3,6,0,1,2,2,0,6,7,8,0,0,3,0,7,15,2884,5,6,6,0,江苏苏宁易购,上海绿地申花
7,8,0,3,0,0,0,7,5,12,0,0,14,4,10,12,2885,9,10,20,0,河北华夏幸福,河南建业
2,5,0,0,1,0,0,7,4,8,0,0,8,4,6,5,2885,6,8,10,0,河北华夏幸福,河南建业
5,3,0,3,2,0,0,0,1,4,0,0,6,0,4,7,2885,3,2,10,0,河北华夏幸福,河南建业
2,10,0,2,0,3,0,3,5,14,0,0,16,4,25,15,2886,16,11,16,0,辽宁沈阳开新,贵州恒丰智诚
2,6,0,0,1,2,0,3,3,9,0,0,10,3,10,7,2886,9,6,5,0,辽宁沈阳开新,贵州恒丰智诚
0,4,0,2,2,1,0,0,2,5,0,0,6,1,15,8,2886,7,5,11,0,辽宁沈阳开新,贵州恒丰智诚
4,9,0,2,0,0,0,12,9,15,0,0,22,3,13,17,2887,10,17,14,0,长春亚泰,上海上港
4,7,0,1,1,0,0,5,2,5,0,0,9,2,7,9,2887,5,7,11,0,长春亚泰,上海上港
0,2,0,1,2,0,0,7,7,10,0,0,13,1,6,8,2887,5,10,3,0,长春亚泰,上海上港
1,7,0,2,0,1,0,15,10,13,0,0,15,2,17,28,2888,7,19,16,0,天津亿利,山东鲁能泰山
0,4,0,0,1,1,0,9,2,1,0,0,9,0,7,15,2888,3,13,7,0,天津亿利,山东鲁能泰山
1,3,0,2,2,0,0,6,8,12,0,0,6,2,10,13,2888,4,6,9,0,天津亿利,山东鲁能泰山
4,11,0,2,0,2,0,6,8,18,0,0,14,4,14,20,2889,9,13,8,0,天津亿利,江苏苏宁易购
3,6,0,1,1,1,0,4,5,6,0,0,7,2,9,9,2889,4,4,5,0,天津亿利,江苏苏宁易购
1,5,0,1,2,1,0,2,3,12,0,0,7,2,5,11,2889,5,9,3,0,天津亿利,江苏苏宁易购
1,11,0,1,0,1,0,7,9,13,0,0,14,4,10,16,2890,16,23,26,0,延边富德,上海上港
1,6,0,0,1,1,0,3,5,4,0,0,8,0,4,10,2890,8,9,12,0,延边富德,上海上港
0,5,0,1,2,0,0,4,4,9,0,0,6,4,6,6,2890,8,14,14,0,延边富德,上海上港
2,13,0,2,0,1,0,6,5,17,0,0,19,2,9,15,2891,20,20,21,0,广州恒大淘宝,山东鲁能泰山
0,7,0,1,1,1,0,6,1,10,0,0,7,2,7,7,2891,11,5,10,0,广州恒大淘宝,山东鲁能泰山
2,6,0,1,2,0,0,0,4,7,0,0,12,0,2,8,2891,9,15,11,0,广州恒大淘宝,山东鲁能泰山
6,12,0,0,0,1,0,10,6,9,0,0,18,0,13,15,2892,9,17,38,0,河北华夏幸福,重庆当代力帆
4,7,0,0,1,0,0,4,4,8,0,0,5,0,6,8,2892,6,10,8,0,河北华夏幸福,重庆当代力帆
2,5,0,0,2,1,0,6,2,1,0,0,13,0,7,7,2892,3,7,30,0,河北华夏幸福,重庆当代力帆
1,8,0,2,0,3,0,7,6,22,0,0,12,0,13,17,2893,8,15,11,0,辽宁沈阳开新,河南建业
1,1,0,1,1,2,0,4,2,16,0,0,7,0,8,7,2893,6,8,3,0,辽宁沈阳开新,河南建业
0,7,0,1,2,1,0,3,4,6,0,0,5,0,5,10,2893,2,7,8,0,辽宁沈阳开新,河南建业
3,15,0,2,0,2,0,13,15,9,0,0,17,3,15,25,2894,9,19,30,0,北京中赫国安,贵州恒丰智诚
2,12,0,1,1,2,0,7,4,0,0,0,8,0,9,16,2894,3,9,14,0,北京中赫国安,贵州恒丰智诚
1,3,0,1,2,0,0,6,11,9,0,0,9,3,6,9,2894,6,10,16,0,北京中赫国安,贵州恒丰智诚
3,11,0,3,0,2,0,11,9,12,0,0,17,2,17,17,2895,13,14,20,0,长春亚泰,广州富力
1,8,0,1,1,0,0,3,4,9,0,0,11,1,8,8,2895,5,6,9,0,长春亚泰,广州富力
2,3,0,2,2,2,0,8,5,3,0,0,6,1,9,9,2895,8,8,11,0,长春亚泰,广州富力
2,14,0,2,0,1,0,5,10,13,0,0,12,2,9,15,2896,14,20,21,0,天津权健,上海绿地申花
2,8,0,0,1,0,0,2,8,7,0,0,6,1,2,7,2896,7,10,13,0,天津权健,上海绿地申花
0,6,0,2,2,1,0,3,2,6,0,0,6,1,7,8,2896,7,10,8,0,天津权健,上海绿地申花
1,8,0,0,0,2,0,6,9,21,0,0,8,2,25,12,2897,8,15,12,0,贵州恒丰智诚,河北华夏幸福
0,5,0,0,1,0,0,4,3,8,0,0,6,0,9,8,2897,3,10,8,0,贵州恒丰智诚,河北华夏幸福
1,3,0,0,2,2,0,2,6,13,0,0,2,2,16,4,2897,5,5,4,0,贵州恒丰智诚,河北华夏幸福
4,11,0,2,0,3,0,6,10,27,0,0,17,0,22,12,2898,22,22,13,0,山东鲁能泰山,长春亚泰
2,6,0,1,1,2,0,4,7,10,0,0,11,0,9,6,2898,10,10,11,0,山东鲁能泰山,长春亚泰
2,5,0,1,2,1,0,2,3,17,0,0,6,0,13,6,2898,12,12,2,0,山东鲁能泰山,长春亚泰
4,10,0,2,0,1,0,6,10,24,0,0,22,1,14,11,2899,11,22,17,0,江苏苏宁易购,辽宁沈阳开新
2,7,0,1,1,1,0,3,6,12,0,0,9,0,8,4,2899,4,14,13,0,江苏苏宁易购,辽宁沈阳开新
2,3,0,1,2,0,0,3,4,12,0,0,13,1,6,7,2899,7,8,4,0,江苏苏宁易购,辽宁沈阳开新
2,10,0,2,0,2,0,11,8,19,0,0,16,3,13,14,2900,9,8,16,0,上海上港,广州恒大淘宝
1,5,0,0,1,1,0,7,3,11,0,0,12,2,9,3,2900,5,7,10,0,上海上港,广州恒大淘宝
1,5,0,2,2,1,0,4,5,8,0,0,4,1,4,11,2900,4,1,6,0,上海上港,广州恒大淘宝
0,8,0,1,0,0,0,5,14,31,0,0,11,5,16,10,2901,6,11,8,0,重庆当代力帆,天津亿利
0,2,0,0,1,0,0,2,5,14,0,0,6,4,6,5,2901,4,6,3,0,重庆当代力帆,天津亿利
0,6,0,1,2,0,0,3,9,17,0,0,5,1,10,5,2901,2,5,5,0,重庆当代力帆,天津亿利
7,6,1,2,0,0,0,10,11,7,0,0,9,3,11,14,2902,6,8,29,0,河南建业,天津权健
2,1,0,2,1,0,0,6,2,5,0,0,7,2,5,6,2902,1,5,18,0,河南建业,天津权健
5,5,1,0,2,0,0,4,9,2,0,0,2,1,6,8,2902,5,3,11,0,河南建业,天津权健
3,6,0,0,0,1,0,10,11,11,0,0,13,3,12,10,2903,9,11,14,0,广州富力,延边富德
1,4,0,0,1,0,0,6,5,1,0,0,8,1,5,5,2903,4,5,6,0,广州富力,延边富德
2,2,0,0,2,1,0,4,6,10,0,0,5,2,7,5,2903,5,6,8,0,广州富力,延边富德
4,8,0,5,0,2,0,6,3,14,0,0,18,4,18,22,2904,2,24,14,0,上海绿地申花,北京中赫国安
2,3,0,2,1,0,0,3,2,8,0,0,10,3,9,9,2904,0,12,3,0,上海绿地申花,北京中赫国安
2,5,0,3,2,2,0,3,1,6,0,0,8,1,9,13,2904,2,12,11,0,上海绿地申花,北京中赫国安
4,13,0,2,0,0,0,11,12,28,0,0,21,3,15,15,2906,7,19,22,0,河南建业,北京中赫国安
3,7,0,0,1,0,0,5,5,19,0,0,11,2,6,8,2906,5,11,15,0,河南建业,北京中赫国安
1,6,0,2,2,0,0,6,7,9,0,0,10,1,9,7,2906,2,8,7,0,河南建业,北京中赫国安
5,13,1,2,0,1,0,9,8,18,0,0,26,3,10,18,2907,5,17,23,0,延边富德,天津权健
1,6,0,1,1,1,0,4,4,11,0,0,10,2,4,8,2907,4,7,11,0,延边富德,天津权健
4,7,1,1,2,0,0,5,4,7,0,0,16,1,6,10,2907,1,10,12,0,延边富德,天津权健
9,6,0,4,0,1,0,12,5,7,0,0,9,2,11,16,2908,10,12,32,0,重庆当代力帆,江苏苏宁易购
7,3,0,1,1,1,0,3,2,5,0,0,6,2,5,9,2908,4,7,10,0,重庆当代力帆,江苏苏宁易购
2,3,0,3,2,0,0,9,3,2,0,0,3,0,6,7,2908,6,5,22,0,重庆当代力帆,江苏苏宁易购
1,5,0,3,0,3,0,13,8,15,0,0,16,5,17,19,2909,10,11,5,0,广州富力,广州恒大淘宝
0,4,0,3,1,2,0,7,5,4,0,0,9,2,7,11,2909,6,5,2,0,广州富力,广州恒大淘宝
1,1,0,0,2,1,0,6,3,11,0,0,7,3,10,8,2909,4,6,3,0,广州富力,广州恒大淘宝
1,9,0,3,0,2,0,8,8,23,0,0,11,4,12,18,2910,13,15,31,0,上海绿地申花,河北华夏幸福
0,6,0,2,1,1,0,4,4,11,0,0,7,1,8,8,2910,8,9,17,0,上海绿地申花,河北华夏幸福
1,3,0,1,2,1,0,4,4,12,0,0,4,3,4,10,2910,5,6,14,0,上海绿地申花,河北华夏幸福
3,12,0,0,0,1,0,10,11,26,0,0,19,4,18,20,2911,4,19,14,0,辽宁沈阳开新,长春亚泰
2,10,0,0,1,0,0,7,3,7,0,0,14,1,10,12,2911,3,8,6,0,辽宁沈阳开新,长春亚泰
1,2,0,0,2,1,0,3,8,19,0,0,5,3,8,8,2911,1,11,8,0,辽宁沈阳开新,长春亚泰
6,8,0,4,0,2,0,14,6,14,0,0,14,2,21,15,2912,13,17,24,0,山东鲁能泰山,上海上港
1,6,0,1,1,1,0,7,2,7,0,0,7,0,13,4,2912,10,12,9,0,山东鲁能泰山,上海上港
5,2,0,3,2,1,0,7,4,7,0,0,7,2,8,11,2912,3,5,15,0,山东鲁能泰山,上海上港
4,7,0,2,0,3,0,9,10,9,0,0,25,0,22,24,2905,9,18,17,0,天津亿利,贵州恒丰智诚
1,5,0,0,1,0,0,5,6,3,0,0,13,0,10,14,2905,5,12,10,0,天津亿利,贵州恒丰智诚
3,2,0,2,2,3,0,4,4,6,0,0,12,0,12,10,2905,4,6,7,0,天津亿利,贵州恒丰智诚
5,12,0,1,0,0,0,10,7,23,0,0,9,4,13,18,2913,12,17,22,0,上海绿地申花,长春亚泰
1,4,0,1,1,0,0,6,5,13,0,0,6,2,7,9,2913,3,6,5,0,上海绿地申花,长春亚泰
4,8,0,0,2,0,0,4,2,10,0,0,3,2,6,9,2913,9,11,17,0,上海绿地申花,长春亚泰
1,3,0,1,0,3,0,13,4,13,0,0,22,2,19,10,2914,5,18,30,0,广州恒大淘宝,天津亿利
1,3,0,0,1,2,0,9,1,4,0,0,5,0,10,5,2914,3,9,20,0,广州恒大淘宝,天津亿利
0,0,0,1,2,1,0,4,3,9,0,0,17,2,9,5,2914,2,9,10,0,广州恒大淘宝,天津亿利
1,11,0,1,0,3,0,8,8,18,0,0,17,5,14,14,2915,10,16,13,0,贵州恒丰智诚,重庆当代力帆
1,7,0,1,1,1,0,5,5,6,0,0,6,1,11,5,2915,8,4,7,0,贵州恒丰智诚,重庆当代力帆
0,4,0,0,2,2,0,3,3,12,0,0,11,4,3,9,2915,2,12,6,0,贵州恒丰智诚,重庆当代力帆
1,15,0,3,0,2,0,3,9,3,0,0,16,2,13,16,2916,11,30,29,0,江苏苏宁易购,河南建业
0,6,0,2,1,0,0,2,6,1,0,0,8,0,7,8,2916,6,19,15,0,江苏苏宁易购,河南建业
1,9,0,1,2,2,0,1,3,2,0,0,8,2,6,8,2916,5,11,14,0,江苏苏宁易购,河南建业
2,11,0,1,0,1,0,6,9,9,0,0,19,4,17,10,2917,16,14,6,0,河北华夏幸福,延边富德
1,5,0,0,1,0,0,1,5,4,0,0,10,3,11,6,2917,4,5,3,0,河北华夏幸福,延边富德
