homeShotsOutPenaltyArea,homeAttThSucPaAccuracy,homeAttThPass,guestAttThSucPaAccuracy,guestKeyPasses,guestBreakThrows,guestShots,half,guestAttThPass,homeShots,guestShotsOnTargetObox,guestShotsInPenaltyArea,guestShotsOutPenaltyArea,guestCenter,guestShotsOnTargetIbox,homeBreakThrows,matchHalf,homeShotsInPenaltyArea,matchId,homeShotsOnTargetObox,homeKeyPasses,homeShotsOnTargetIbox,homeCenter,l_team,r_team
2,0.656,64,0.577,7,8,12,0,52,10,3,6,6,7,3,6,0,8,16576,1,5,3,15,广东华南虎,青岛黄海
0,0.607,28,0.56,3,6,5,1,25,1,1,3,2,3,2,2,0,1,16576,0,0,1,7,广东华南虎,青岛黄海
2,0.694,36,0.593,4,2,7,2,27,9,2,3,4,4,1,4,0,7,16576,1,5,2,8,广东华南虎,青岛黄海
7,0.725,91,0.641,2,12,6,0,78,19,0,3,3,13,1,9,0,12,16579,1,13,6,16,辽宁沈阳宏运,上海申鑫
4,0.761,46,0.613,0,4,3,1,31,10,0,1,2,6,0,5,0,6,16579,1,7,3,7,辽宁沈阳宏运,上海申鑫
3,0.689,45,0.66,2,8,3,2,47,9,0,2,1,7,1,4,0,6,16579,0,6,3,9,辽宁沈阳宏运,上海申鑫
3,0.569,65,0.373,5,4,7,0,59,7,1,4,3,12,1,0,0,4,16580,0,5,2,14,呼和浩特,浙江绿城
1,0.5,18,0.281,2,3,3,1,32,2,1,1,2,6,0,0,0,1,16580,0,2,0,4,呼和浩特,浙江绿城
2,0.596,47,0.481,3,1,4,2,27,5,0,3,1,6,1,0,0,3,16580,0,3,2,10,呼和浩特,浙江绿城
6,0.491,57,0.664,7,14,10,0,110,12,1,5,5,13,2,18,0,6,16582,1,6,4,20,长春亚泰,石家庄永昌
3,0.276,29,0.732,1,8,3,1,41,4,0,2,1,3,1,6,0,1,16582,0,3,1,12,长春亚泰,石家庄永昌
3,0.714,28,0.623,6,6,7,2,69,8,1,3,4,10,1,12,0,5,16582,1,3,3,8,长春亚泰,石家庄永昌
8,0.69,84,0.729,5,3,9,0,70,11,1,5,4,9,3,4,0,3,16583,3,6,2,11,陕西大秦之水,广东华南虎
4,0.698,43,0.542,3,1,5,1,24,6,0,2,3,4,1,2,0,2,16583,1,4,1,6,陕西大秦之水,广东华南虎
4,0.683,41,0.826,2,2,4,2,46,5,1,3,1,5,2,2,0,1,16583,2,2,1,5,陕西大秦之水,广东华南虎
7,0.719,121,0.63,6,6,9,0,46,12,1,2,7,11,2,11,0,5,16590,2,8,2,27,长春亚泰,辽宁沈阳宏运
3,0.786,56,0.542,2,3,4,1,24,5,0,1,3,7,1,2,0,2,16590,1,3,2,9,长春亚泰,辽宁沈阳宏运
4,0.662,65,0.727,4,3,5,2,22,7,1,1,4,4,1,9,0,3,16590,1,5,0,18,长春亚泰,辽宁沈阳宏运
4,0.663,104,0.795,12,10,17,0,78,12,3,8,9,4,3,10,0,8,16587,2,6,3,25,四川FC,贵州恒丰
3,0.673,49,0.72,7,6,11,1,25,5,2,6,5,1,2,4,0,2,16587,1,3,1,13,四川FC,贵州恒丰
1,0.655,55,0.83,5,4,6,2,53,7,1,2,4,3,1,6,0,6,16587,1,3,2,12,四川FC,贵州恒丰
1,0.508,59,0.62,8,11,14,0,71,6,1,6,8,21,4,9,0,5,16584,0,4,3,18,梅州客家,青岛黄海
1,0.5,28,0.639,5,8,10,1,36,2,1,4,6,12,3,4,0,1,16584,0,1,1,6,梅州客家,青岛黄海
0,0.516,31,0.6,3,3,4,2,35,4,0,2,2,9,1,5,0,4,16584,0,3,2,12,梅州客家,青岛黄海
6,0.567,60,0.609,11,14,14,0,92,13,3,8,6,17,3,11,0,7,16586,2,9,2,12,石家庄永昌,黑龙江FC
2,0.639,36,0.638,4,7,6,1,47,5,1,2,4,7,1,6,0,3,16586,1,4,1,10,石家庄永昌,黑龙江FC
4,0.458,24,0.578,7,7,8,2,45,8,2,6,2,10,2,5,0,4,16586,1,5,1,2,石家庄永昌,黑龙江FC
3,0.672,64,0.716,11,12,13,0,67,11,1,8,5,8,5,4,0,8,16588,0,5,6,6,北京北体大,上海申鑫
0,0.545,22,0.529,3,6,4,1,17,3,0,3,1,3,2,2,0,3,16588,0,0,3,4,北京北体大,上海申鑫
3,0.738,42,0.78,8,6,9,2,50,8,1,5,4,5,3,2,0,5,16588,0,5,3,2,北京北体大,上海申鑫
5,0.615,91,0.618,4,3,8,0,68,13,2,3,5,13,0,10,0,8,16589,2,8,2,25,浙江绿城,新疆雪豹纳欢
1,0.5,42,0.625,1,0,2,1,24,3,1,0,2,8,0,4,0,2,16589,1,2,1,13,浙江绿城,新疆雪豹纳欢
4,0.714,49,0.614,3,3,6,2,44,10,1,3,3,5,0,6,0,6,16589,1,6,1,12,浙江绿城,新疆雪豹纳欢
2,0.692,65,0.674,9,2,12,0,95,5,1,6,6,20,2,3,0,3,16585,2,3,2,17,南通支云,呼和浩特
0,0.676,37,0.685,4,1,5,1,54,1,0,2,3,9,1,1,0,1,16585,0,1,1,11,南通支云,呼和浩特
2,0.714,28,0.659,5,1,7,2,41,4,1,4,3,11,1,2,0,2,16585,2,2,1,6,南通支云,呼和浩特
2,0.645,93,0.655,15,6,21,0,84,9,2,12,9,16,4,6,0,7,16593,2,5,3,19,梅州客家,呼和浩特
0,0.647,51,0.548,6,1,10,1,31,2,2,5,5,6,3,4,0,2,16593,0,2,0,6,梅州客家,呼和浩特
2,0.643,42,0.717,9,5,11,2,53,7,0,7,4,10,1,2,0,5,16593,2,3,3,13,梅州客家,呼和浩特
2,0.671,76,0.545,3,0,7,0,77,10,1,1,6,19,0,5,0,8,16595,1,7,5,17,北京北体大,浙江绿城
0,0.579,38,0.593,1,0,2,1,27,4,0,0,2,2,0,3,0,4,16595,0,3,3,8,北京北体大,浙江绿城
2,0.763,38,0.52,2,0,5,2,50,6,1,1,4,17,0,2,0,4,16595,1,4,2,9,北京北体大,浙江绿城
6,0.7,70,0.63,3,7,5,0,54,13,0,2,3,7,1,10,0,7,16596,2,6,4,10,黑龙江FC,辽宁沈阳宏运
3,0.621,29,0.667,1,4,2,1,24,8,0,0,2,2,0,5,0,5,16596,1,3,4,6,黑龙江FC,辽宁沈阳宏运
3,0.756,41,0.6,2,3,3,2,30,5,0,2,1,5,1,5,0,2,16596,1,3,0,4,黑龙江FC,辽宁沈阳宏运
2,0.655,87,0.612,9,11,11,0,80,11,0,6,5,13,2,12,0,9,16591,0,7,2,15,广东华南虎,石家庄永昌
2,0.676,34,0.641,6,9,7,1,39,7,0,3,4,3,0,5,0,5,16591,0,5,0,5,广东华南虎,石家庄永昌
0,0.642,53,0.585,3,2,4,2,41,4,0,3,1,10,2,7,0,4,16591,0,2,2,10,广东华南虎,石家庄永昌
8,0.45,40,0.419,3,2,3,0,31,11,1,2,1,3,0,6,0,3,16592,4,7,0,12,贵州恒丰,陕西大秦之水
4,0.389,18,0.562,3,2,3,1,16,6,1,2,1,0,0,3,0,2,16592,1,4,0,5,贵州恒丰,陕西大秦之水
4,0.5,22,0.267,0,0,0,2,15,5,0,0,0,3,0,3,0,1,16592,3,3,0,7,贵州恒丰,陕西大秦之水
7,0.632,87,0.589,10,4,14,0,90,14,1,4,10,12,2,9,0,7,16594,3,11,1,16,上海申鑫,新疆雪豹纳欢
4,0.4,25,0.646,8,1,12,1,65,7,1,4,8,10,2,5,0,3,16594,1,4,1,6,上海申鑫,新疆雪豹纳欢
3,0.726,62,0.44,2,3,2,2,25,7,0,0,2,2,0,4,0,4,16594,2,7,0,10,上海申鑫,新疆雪豹纳欢
6,0.714,56,0.729,12,12,18,0,140,10,0,10,8,26,2,11,0,4,16597,2,8,1,11,南通支云,四川FC
2,0.714,28,0.679,5,10,8,1,56,6,0,3,5,14,1,9,0,4,16597,2,4,1,8,南通支云,四川FC
4,0.714,28,0.762,7,2,10,2,84,4,0,7,3,12,1,2,0,0,16597,0,4,0,3,南通支云,四川FC
7,0.661,62,0.644,4,8,9,0,59,15,1,7,2,13,5,14,0,8,16598,4,8,5,13,青岛黄海,长春亚泰
4,0.771,35,0.593,1,3,2,1,27,8,1,1,1,1,1,9,0,4,16598,2,4,2,5,青岛黄海,长春亚泰
3,0.519,27,0.688,3,5,7,2,32,7,0,6,1,12,4,5,0,4,16598,2,4,3,8,青岛黄海,长春亚泰
6,0.716,81,0.612,3,18,7,0,49,13,0,4,3,10,2,17,0,7,16602,2,7,2,16,广东华南虎,呼和浩特
0,0.667,24,0.5,2,11,4,1,16,2,0,3,1,5,1,7,0,2,16602,0,2,0,8,广东华南虎,呼和浩特
6,0.737,57,0.667,1,7,3,2,33,11,0,1,2,5,1,10,0,5,16602,2,5,2,8,广东华南虎,呼和浩特
8,0.66,53,0.754,7,10,12,0,61,18,2,3,9,10,3,10,0,10,16599,1,9,7,14,陕西大秦之水,南通支云
3,0.703,37,0.786,3,5,3,1,28,8,0,2,1,3,2,5,0,5,16599,0,6,3,11,陕西大秦之水,南通支云
5,0.562,16,0.727,4,5,9,2,33,10,2,1,8,7,1,5,0,5,16599,1,3,4,3,陕西大秦之水,南通支云
8,0.679,84,0.644,6,11,12,0,73,13,3,6,6,16,3,11,0,5,16600,3,6,1,15,辽宁沈阳宏运,青岛黄海
4,0.765,34,0.581,3,5,6,1,43,6,2,2,4,8,1,7,0,2,16600,0,2,0,7,辽宁沈阳宏运,青岛黄海
4,0.62,50,0.733,3,6,6,2,30,7,1,4,2,8,2,4,0,3,16600,3,4,1,8,辽宁沈阳宏运,青岛黄海
5,0.699,103,0.622,6,6,13,0,45,10,1,10,3,6,7,11,0,5,16601,2,2,4,14,梅州客家,石家庄永昌
3,0.724,76,0.533,1,6,4,1,15,5,1,3,1,3,2,10,0,2,16601,1,2,2,11,梅州客家,石家庄永昌
2,0.63,27,0.667,5,0,9,2,30,5,0,7,2,3,5,1,0,3,16601,1,0,2,3,梅州客家,石家庄永昌
11,0.698,149,0.591,6,4,8,0,44,21,5,1,7,6,0,6,0,10,16606,0,15,2,34,北京北体大,黑龙江FC
7,0.677,62,0.609,2,0,3,1,23,11,2,0,3,4,0,2,0,4,16606,0,8,1,13,北京北体大,黑龙江FC
4,0.713,87,0.571,4,4,5,2,21,10,3,1,4,2,0,4,0,6,16606,0,7,1,21,北京北体大,黑龙江FC
6,0.808,73,0.71,9,4,13,0,138,12,4,2,11,18,2,16,0,6,16603,1,6,1,10,四川FC,长春亚泰
3,0.828,29,0.638,3,2,4,1,58,5,1,1,3,11,1,8,0,2,16603,1,2,0,2,四川FC,长春亚泰
3,0.795,44,0.762,6,2,9,2,80,7,3,1,8,7,1,8,0,4,16603,0,4,1,8,四川FC,长春亚泰
7,0.676,37,0.519,11,2,13,0,54,12,1,9,4,14,2,1,0,5,16604,4,7,2,9,新疆雪豹纳欢,贵州恒丰
2,0.68,25,0.368,5,1,6,1,19,6,0,4,2,1,1,1,0,4,16604,2,5,1,6,新疆雪豹纳欢,贵州恒丰
5,0.667,12,0.6,6,1,7,2,35,6,1,5,2,13,1,0,0,1,16604,2,2,1,3,新疆雪豹纳欢,贵州恒丰
8,0.739,134,0.633,6,11,9,0,30,22,0,4,5,4,1,7,0,14,16605,2,15,5,18,浙江绿城,上海申鑫
4,0.764,55,0.583,2,2,4,1,12,7,0,2,2,3,0,6,0,3,16605,1,5,1,6,浙江绿城,上海申鑫
4,0.722,79,0.667,4,9,5,2,18,15,0,2,3,1,1,1,0,11,16605,1,10,4,12,浙江绿城,上海申鑫
8,0.679,84,0.569,4,3,11,0,65,15,3,2,9,10,1,4,0,7,16608,1,9,4,15,黑龙江FC,梅州客家
5,0.625,40,0.462,1,1,4,1,26,10,1,1,3,5,1,2,0,5,16608,0,7,2,8,黑龙江FC,梅州客家
3,0.727,44,0.641,3,2,7,2,39,5,2,1,6,5,0,2,0,2,16608,1,2,2,7,黑龙江FC,梅州客家
14,0.778,185,0.667,3,8,4,0,60,21,0,3,1,14,2,7,0,7,16612,3,14,4,17,新疆雪豹纳欢,四川FC
4,0.728,92,0.522,0,1,0,1,23,6,0,0,0,6,0,3,0,2,16612,1,4,0,8,新疆雪豹纳欢,四川FC
10,0.828,93,0.757,3,7,4,2,37,15,0,3,1,8,2,4,0,5,16612,2,10,4,9,新疆雪豹纳欢,四川FC
5,0.586,70,0.651,9,4,12,0,109,12,1,7,5,23,2,2,0,7,16610,3,6,4,13,北京北体大,青岛黄海
1,0.537,41,0.804,2,2,4,1,46,6,1,1,3,8,0,1,0,5,16610,1,4,2,11,北京北体大,青岛黄海
4,0.655,29,0.54,7,2,8,2,63,6,0,6,2,15,2,1,0,2,16610,2,2,2,2,北京北体大,青岛黄海
7,0.694,85,0.664,8,4,11,0,128,14,2,3,8,23,1,7,0,7,16611,1,10,3,16,上海申鑫,呼和浩特
1,0.722,18,0.648,4,3,7,1,91,4,0,3,4,21,1,1,0,3,16611,0,4,1,2,上海申鑫,呼和浩特
6,0.687,67,0.703,4,1,4,2,37,10,2,0,4,2,0,6,0,4,16611,1,6,2,14,上海申鑫,呼和浩特
8,0.52,75,0.574,2,6,5,0,47,16,1,1,4,4,0,7,0,8,16614,3,8,2,12,贵州恒丰,石家庄永昌
6,0.58,50,0.607,1,3,3,1,28,11,1,0,3,1,0,3,0,5,16614,3,6,1,9,贵州恒丰,石家庄永昌
2,0.4,25,0.526,1,3,2,2,19,5,0,1,1,3,0,4,0,3,16614,0,2,1,3,贵州恒丰,石家庄永昌
2,0.522,46,0.737,9,5,17,0,118,6,0,8,9,17,3,5,0,4,16609,0,5,3,15,南通支云,浙江绿城
2,0.643,28,0.786,5,2,7,1,28,4,0,3,4,4,2,3,0,2,16609,0,3,2,8,南通支云,浙江绿城
0,0.333,18,0.722,4,3,10,2,90,2,0,5,5,13,1,2,0,2,16609,0,2,1,7,南通支云,浙江绿城
3,0.656,61,0.524,5,2,8,0,42,9,0,8,0,15,5,2,0,6,16613,1,5,4,12,长春亚泰,陕西大秦之水
0,0.677,31,0.5,1,0,3,1,24,2,0,3,0,9,3,1,0,2,16613,0,1,1,3,长春亚泰,陕西大秦之水
3,0.633,30,0.556,4,2,5,2,18,7,0,5,0,6,2,1,0,4,16613,1,4,3,9,长春亚泰,陕西大秦之水
5,0.586,70,0.685,6,11,10,0,54,13,1,3,7,9,2,8,0,8,16607,1,9,1,20,广东华南虎,辽宁沈阳宏运
1,0.625,24,0.72,3,8,6,1,25,6,1,2,4,2,1,4,0,5,16607,0,4,1,9,广东华南虎,辽宁沈阳宏运
4,0.565,46,0.655,3,3,4,2,29,7,0,1,3,7,1,4,0,3,16607,1,5,0,11,广东华南虎,辽宁沈阳宏运
4,0.674,89,0.595,2,3,9,0,42,17,1,6,3,11,3,14,0,13,16616,0,14,3,14,黑龙江FC,广东华南虎
3,0.727,44,0.588,1,1,4,1,17,13,0,3,1,2,2,7,0,10,16616,0,11,2,10,黑龙江FC,广东华南虎
1,0.622,45,0.6,1,2,5,2,25,4,1,3,2,9,1,7,0,3,16616,0,3,1,4,黑龙江FC,广东华南虎
2,0.625,48,0.632,14,10,18,0,87,6,0,12,6,20,3,9,0,4,16618,0,4,1,7,呼和浩特,贵州恒丰
1,0.579,19,0.587,7,5,10,1,46,3,0,6,4,10,2,2,0,2,16618,0,2,1,3,呼和浩特,贵州恒丰
1,0.655,29,0.683,7,5,8,2,41,3,0,6,2,10,1,7,0,2,16618,0,2,0,4,呼和浩特,贵州恒丰
3,0.754,57,0.685,12,9,17,0,89,15,3,8,9,13,2,10,0,12,16617,1,11,7,13,梅州客家,辽宁沈阳宏运
0,0.714,35,0.6,7,5,9,1,25,9,1,3,6,3,1,6,0,9,16617,0,7,6,11,梅州客家,辽宁沈阳宏运
3,0.818,22,0.719,5,4,8,2,64,6,2,5,3,10,1,4,0,3,16617,1,4,1,2,梅州客家,辽宁沈阳宏运
6,0.772,114,0.704,3,4,8,0,54,28,0,4,4,9,3,8,0,22,16619,2,14,14,31,青岛黄海,上海申鑫
3,0.707,58,0.806,3,3,5,1,31,15,0,2,3,4,1,4,0,12,16619,1,9,7,21,青岛黄海,上海申鑫
3,0.839,56,0.565,0,1,3,2,23,13,0,2,1,5,2,4,0,10,16619,1,5,7,10,青岛黄海,上海申鑫
3,0.753,89,0.836,9,5,11,0,110,20,0,6,5,10,4,11,0,17,16620,0,11,11,13,石家庄永昌,四川FC
0,0.83,53,0.889,3,2,4,1,36,11,0,3,1,3,3,3,0,11,16620,0,5,8,6,石家庄永昌,四川FC
3,0.639,36,0.811,6,3,7,2,74,9,0,3,4,7,1,8,0,6,16620,0,6,3,7,石家庄永昌,四川FC
4,0.663,89,0.683,12,6,17,0,63,11,2,6,11,15,4,5,0,7,16621,1,8,1,16,北京北体大,南通支云
2,0.667,51,0.643,3,2,5,1,28,5,1,0,5,5,0,3,0,3,16621,1,3,0,10,北京北体大,南通支云
2,0.658,38,0.714,9,4,12,2,35,6,1,6,6,10,4,2,0,4,16621,0,5,1,6,北京北体大,南通支云
6,0.798,104,0.591,7,4,11,0,44,13,0,7,4,13,4,11,0,7,16622,2,9,5,12,浙江绿城,长春亚泰
2,0.844,77,0.556,5,3,9,1,27,7,0,6,3,10,3,9,0,5,16622,2,7,3,7,浙江绿城,长春亚泰
4,0.667,27,0.647,2,1,2,2,17,6,0,1,1,3,1,2,0,2,16622,0,2,2,5,浙江绿城,长春亚泰
2,0.617,47,0.627,7,2,12,0,75,11,0,3,9,16,1,5,0,9,16615,0,10,3,17,陕西大秦之水,新疆雪豹纳欢
2,0.696,23,0.65,2,1,6,1,20,8,0,1,5,3,0,1,0,6,16615,0,7,3,8,陕西大秦之水,新疆雪豹纳欢
0,0.542,24,0.618,5,1,6,2,55,3,0,2,4,13,1,4,0,3,16615,0,3,0,9,陕西大秦之水,新疆雪豹纳欢
6,0.597,72,0.552,3,6,6,0,58,11,1,3,3,12,1,4,0,5,16624,3,6,3,17,贵州恒丰,北京北体大
2,0.385,26,0.522,1,5,2,1,23,4,1,1,1,6,0,3,0,2,16624,1,2,2,11,贵州恒丰,北京北体大
4,0.717,46,0.571,2,1,4,2,35,7,0,2,2,6,1,1,0,3,16624,2,4,1,6,贵州恒丰,北京北体大
7,0.698,129,0.721,11,0,13,0,61,19,2,8,5,10,4,6,0,12,16630,4,11,3,27,长春亚泰,黑龙江FC
2,0.757,74,0.611,1,0,2,1,18,4,1,1,1,2,0,3,0,2,16630,1,2,0,9,长春亚泰,黑龙江FC
5,0.618,55,0.767,10,0,11,2,43,15,1,7,4,8,4,3,0,10,16630,3,9,3,18,长春亚泰,黑龙江FC
5,0.728,92,0.624,15,9,17,0,85,12,1,11,6,16,1,7,0,7,16629,3,10,1,19,新疆雪豹纳欢,石家庄永昌
2,0.759,58,0.66,8,2,10,1,47,6,0,6,4,5,0,2,0,4,16629,0,6,1,12,新疆雪豹纳欢,石家庄永昌
3,0.676,34,0.579,7,7,7,2,38,6,1,5,2,11,1,5,0,3,16629,3,4,0,7,新疆雪豹纳欢,石家庄永昌
4,0.74,100,0.718,9,10,18,0,71,9,2,13,5,16,7,17,0,5,16627,3,5,2,13,上海申鑫,梅州客家
2,0.732,41,0.677,6,5,10,1,31,2,1,6,4,10,2,6,0,0,16627,1,1,0,8,上海申鑫,梅州客家
2,0.746,59,0.75,3,5,8,2,40,7,1,7,1,6,5,11,0,5,16627,2,4,2,5,上海申鑫,梅州客家
4,0.638,47,0.581,13,6,17,0,62,7,1,12,5,25,4,7,0,3,16626,1,6,0,8,南通支云,青岛黄海
2,0.609,23,0.5,5,1,7,1,34,4,0,4,3,13,1,2,0,2,16626,0,4,0,6,南通支云,青岛黄海
2,0.667,24,0.679,8,5,10,2,28,3,1,8,2,12,3,5,0,1,16626,1,2,0,2,南通支云,青岛黄海
4,0.685,108,0.705,7,11,11,0,61,18,0,7,4,7,2,10,0,14,16623,1,12,6,27,广东华南虎,浙江绿城
2,0.661,56,0.667,4,2,5,1,21,10,0,3,2,3,1,5,0,8,16623,1,7,2,14,广东华南虎,浙江绿城
2,0.712,52,0.725,3,9,6,2,40,8,0,4,2,4,1,5,0,6,16623,0,5,4,13,广东华南虎,浙江绿城
7,0.691,110,0.696,10,9,13,0,69,17,2,9,4,16,1,10,0,10,16625,1,10,2,25,辽宁沈阳宏运,呼和浩特
4,0.641,39,0.652,5,4,6,1,23,6,1,5,1,8,0,7,0,2,16625,0,2,0,9,辽宁沈阳宏运,呼和浩特
3,0.718,71,0.717,5,5,7,2,46,11,1,4,3,8,1,3,0,8,16625,1,8,2,16,辽宁沈阳宏运,呼和浩特
4,0.594,64,0.585,8,8,12,0,41,8,2,6,6,7,0,3,0,4,16628,2,6,0,16,四川FC,陕西大秦之水
2,0.692,26,0.522,6,3,7,1,23,3,0,5,2,5,0,1,0,1,16628,2,2,0,6,四川FC,陕西大秦之水
2,0.526,38,0.667,2,5,5,2,18,5,2,1,4,2,0,2,0,3,16628,0,4,0,10,四川FC,陕西大秦之水
8,0.692,107,0.483,0,11,4,0,58,18,0,2,2,15,2,8,0,10,16632,5,15,3,16,新疆雪豹纳欢,广东华南虎
3,0.737,76,0.543,0,5,3,1,35,7,0,1,2,7,1,6,0,4,16632,2,6,1,11,新疆雪豹纳欢,广东华南虎
5,0.581,31,0.391,0,6,1,2,23,11,0,1,0,8,1,2,0,6,16632,3,9,2,5,新疆雪豹纳欢,广东华南虎
8,0.554,65,0.465,4,19,4,0,43,16,1,2,2,5,1,12,0,8,16631,2,13,2,16,黑龙江FC,陕西大秦之水
2,0.543,35,0.44,2,9,2,1,25,7,1,1,1,4,1,3,0,5,16631,0,6,2,8,黑龙江FC,陕西大秦之水
6,0.567,30,0.5,2,10,2,2,18,9,0,1,1,1,0,9,0,3,16631,2,7,0,8,黑龙江FC,陕西大秦之水
3,0.702,84,0.646,7,2,11,0,82,13,0,8,3,26,4,2,0,10,16634,1,8,5,15,北京北体大,梅州客家
0,0.556,36,0.667,2,1,5,1,27,5,0,4,1,6,1,1,0,5,16634,0,3,2,11,北京北体大,梅州客家
3,0.812,48,0.636,5,1,6,2,55,8,0,4,2,20,3,1,0,5,16634,1,5,3,4,北京北体大,梅州客家
2,0.684,114,0.707,4,6,6,0,58,10,1,3,3,7,0,12,0,8,16637,0,8,3,17,呼和浩特,四川FC
2,0.744,90,0.667,1,4,2,1,21,5,1,1,1,1,0,9,0,3,16637,0,5,0,11,呼和浩特,四川FC
0,0.458,24,0.73,3,2,4,2,37,5,0,2,2,6,0,3,0,5,16637,0,3,3,6,呼和浩特,四川FC
7,0.726,84,0.664,3,7,6,0,107,16,2,2,4,12,1,6,0,9,16638,1,10,3,16,青岛黄海,浙江绿城
1,0.791,43,0.7,3,5,4,1,70,8,2,1,3,7,1,3,0,7,16638,0,7,3,8,青岛黄海,浙江绿城
6,0.659,41,0.595,0,2,2,2,37,8,0,1,1,5,0,3,0,2,16638,1,3,0,8,青岛黄海,浙江绿城
8,0.6,80,0.614,12,2,16,0,57,14,1,7,9,10,3,0,0,6,16636,2,8,2,21,南通支云,石家庄永昌
4,0.667,27,0.529,4,2,5,1,34,7,0,2,3,9,0,0,0,3,16636,1,5,1,6,南通支云,石家庄永昌
4,0.566,53,0.739,8,0,11,2,23,7,1,5,6,1,3,0,0,3,16636,1,3,1,15,南通支云,石家庄永昌
4,0.611,113,0.526,5,1,6,0,19,16,1,5,1,10,2,2,0,12,16635,1,14,3,31,长春亚泰,上海申鑫
1,0.667,36,0.455,2,1,3,1,11,4,0,3,0,9,1,0,0,3,16635,1,2,1,9,长春亚泰,上海申鑫
3,0.584,77,0.625,3,0,3,2,8,12,1,2,1,1,1,2,0,9,16635,0,12,2,22,长春亚泰,上海申鑫
9,0.686,70,0.54,5,12,10,0,63,10,3,6,4,16,3,14,0,1,16633,3,3,0,10,辽宁沈阳宏运,贵州恒丰
6,0.727,33,0.52,4,5,4,1,25,7,0,3,1,7,1,9,0,1,16633,1,2,0,6,辽宁沈阳宏运,贵州恒丰
3,0.649,37,0.553,1,7,6,2,38,3,3,3,3,9,2,5,0,0,16633,2,1,0,4,辽宁沈阳宏运,贵州恒丰
5,0.695,128,0.65,5,15,9,0,40,6,3,2,7,6,2,9,0,1,16639,1,4,1,29,青岛黄海,陕西大秦之水
2,0.732,56,0.75,1,7,2,1,12,2,2,0,2,3,0,6,0,0,16639,0,1,0,11,青岛黄海,陕西大秦之水
3,0.667,72,0.607,4,8,7,2,28,4,1,2,5,3,2,3,0,1,16639,1,3,1,18,青岛黄海,陕西大秦之水
5,0.5,68,0.523,6,9,10,0,65,16,0,4,6,15,1,10,0,11,16645,3,8,3,19,黑龙江FC,浙江绿城
4,0.467,30,0.6,2,7,5,1,30,10,0,1,4,7,1,6,0,6,16645,2,4,2,10,黑龙江FC,浙江绿城
1,0.526,38,0.457,4,2,5,2,35,6,0,3,2,8,0,4,0,5,16645,1,4,1,9,黑龙江FC,浙江绿城
4,0.63,119,0.521,3,1,7,0,48,10,1,3,4,16,1,4,0,6,16646,0,7,3,25,长春亚泰,贵州恒丰
2,0.566,53,0.476,2,0,3,1,21,3,0,1,2,12,0,4,0,1,16646,0,2,0,15,长春亚泰,贵州恒丰
2,0.682,66,0.556,1,1,4,2,27,7,1,2,2,4,1,0,0,5,16646,0,5,3,10,长春亚泰,贵州恒丰
8,0.683,60,0.494,6,7,10,0,83,17,3,4,6,27,0,2,0,9,16641,4,14,4,11,新疆雪豹纳欢,梅州客家
5,0.647,34,0.533,5,2,6,1,45,10,2,3,3,11,0,1,0,5,16641,3,8,3,8,新疆雪豹纳欢,梅州客家
3,0.731,26,0.447,1,5,4,2,38,7,1,1,3,16,0,1,0,4,16641,1,6,1,3,新疆雪豹纳欢,梅州客家
12,0.778,54,0.66,6,3,8,0,106,26,3,3,5,19,1,12,0,14,16640,5,15,7,8,北京北体大,广东华南虎
8,0.795,39,0.632,4,1,6,1,38,20,2,3,3,6,1,6,0,12,16640,4,11,6,6,北京北体大,广东华南虎
4,0.733,15,0.676,2,2,2,2,68,6,1,0,2,13,0,6,0,2,16640,1,4,1,2,北京北体大,广东华南虎
4,0.618,76,0.417,7,3,13,0,24,14,0,8,5,9,4,1,0,10,16642,2,9,4,25,辽宁沈阳宏运,南通支云
2,0.585,41,0.455,2,1,3,1,11,7,0,0,3,2,0,1,0,5,16642,1,4,1,13,辽宁沈阳宏运,南通支云
2,0.657,35,0.385,5,2,10,2,13,7,0,8,2,7,4,0,0,5,16642,1,5,3,12,辽宁沈阳宏运,南通支云
3,0.66,50,0.604,7,5,9,0,111,4,0,4,5,23,1,8,0,1,16644,1,2,1,13,呼和浩特,石家庄永昌
3,0.609,23,0.618,1,3,2,1,55,3,0,0,2,13,0,2,0,0,16644,1,1,0,7,呼和浩特,石家庄永昌
0,0.704,27,0.589,6,2,7,2,56,1,0,4,3,10,1,6,0,1,16644,0,1,1,6,呼和浩特,石家庄永昌
7,0.569,116,0.63,5,3,6,0,27,14,2,4,2,7,2,13,0,7,16643,1,12,3,32,四川FC,上海申鑫
3,0.554,65,0.5,2,2,3,1,6,5,1,2,1,2,2,4,0,2,16643,1,5,1,13,四川FC,上海申鑫
4,0.588,51,0.667,3,1,3,2,21,9,1,2,1,5,0,9,0,5,16643,0,7,2,19,四川FC,上海申鑫
7,0.612,49,0.543,3,2,4,0,70,11,0,2,2,29,0,2,0,4,16648,1,7,3,6,贵州恒丰,梅州客家
3,0.625,16,0.487,0,2,1,1,39,6,0,0,1,18,0,0,0,3,16648,0,4,3,1,贵州恒丰,梅州客家
4,0.606,33,0.613,3,0,3,2,31,5,0,2,1,11,0,2,0,1,16648,1,3,0,5,贵州恒丰,梅州客家
11,0.609,64,0.741,7,4,14,0,58,19,3,9,5,16,5,2,0,8,16649,4,6,4,17,新疆雪豹纳欢,青岛黄海
