guestFrontFreeKicks,guestInitAttackRate,guestFreekiscks,guestCorners,guestPassesSuccRate,guestPass,guestShots,guestGoals,half,homeFreekiscks,guestShotsOnTarget,homePassesSuccRate,homeFrontFreeKicks,homePass,homeInitAttackRate,homeGoals,homePenalties,homeShots,homeCorners,guestPenalties,homePossAve,matchHalf,matchId,guestPossAve,homeShotsOnTarget,l_team,r_team
1,0.41,4,3,0.701,147,2,0,1,5,0,0.798,2,257,0.59,0,0,8,2,0,0.566,0,17587,0.434,2,陕西大秦之水,南通支云
3,0.235,8,0,0.592,120,1,0,2,11,0,0.823,5,271,0.765,1,0,8,2,0,0.648,0,17587,0.352,3,陕西大秦之水,南通支云
5,0.4,15,3,0.723,274,11,1,0,19,4,0.82,9,467,0.6,2,0,15,2,1,0.587,0,17581,0.413,3,梅州客家,泰州远大
3,0.244,7,0,0.766,111,4,1,1,9,2,0.87,5,262,0.756,2,0,7,1,1,0.666,0,17581,0.334,2,梅州客家,泰州远大
2,0.526,8,3,0.693,163,7,0,2,10,2,0.756,4,205,0.474,0,0,8,1,0,0.519,0,17581,0.481,1,梅州客家,泰州远大
2,0.422,14,5,0.679,240,8,0,0,24,3,0.798,6,357,0.578,1,1,19,7,0,0.581,0,17584,0.419,4,北京北体大,辽宁沈阳城市
0,0.351,7,4,0.671,85,4,0,1,10,1,0.851,0,202,0.649,0,0,9,6,0,0.647,0,17584,0.353,2,北京北体大,辽宁沈阳城市
2,0.501,7,1,0.684,155,4,0,2,14,2,0.729,6,155,0.499,1,1,10,1,0,0.52,0,17584,0.48,2,北京北体大,辽宁沈阳城市
5,0.535,18,7,0.776,326,17,2,0,17,7,0.827,9,352,0.465,2,0,19,1,0,0.512,0,17589,0.488,7,江西联盛,内蒙古中优
2,0.601,9,5,0.773,163,8,2,1,7,3,0.813,3,171,0.399,1,0,10,1,0,0.502,0,17589,0.498,4,江西联盛,内蒙古中优
3,0.47,9,2,0.779,163,9,0,2,10,4,0.84,6,181,0.53,1,0,9,0,0,0.523,0,17589,0.477,3,江西联盛,内蒙古中优
16,0.753,25,3,0.825,560,16,0,0,19,2,0.683,5,221,0.247,1,0,10,2,0,0.323,0,17583,0.677,4,浙江能源绿城,成都兴城人居
7,0.699,14,1,0.824,306,5,0,1,5,1,0.709,2,148,0.301,1,0,6,2,0,0.348,0,17583,0.652,2,浙江能源绿城,成都兴城人居
9,0.804,11,2,0.827,254,11,0,2,14,1,0.63,3,73,0.196,0,0,4,0,0,0.294,0,17583,0.706,2,浙江能源绿城,成都兴城人居
5,0.388,12,3,0.79,338,8,2,0,19,3,0.824,9,432,0.612,3,0,17,3,1,0.568,0,17586,0.432,8,北京人和,四川优必选
5,0.438,8,2,0.781,151,3,2,1,11,2,0.794,6,170,0.562,0,0,6,3,1,0.542,0,17586,0.458,2,北京人和,四川优必选
0,0.35,4,1,0.797,187,5,0,2,8,1,0.844,3,262,0.65,3,0,11,0,0,0.589,0,17586,0.411,6,北京人和,四川优必选
5,0.56,18,1,0.814,458,8,0,0,16,3,0.775,8,351,0.44,2,0,9,6,0,0.45,0,17582,0.55,5,长春亚泰,昆山FC
3,0.511,9,0,0.809,220,3,0,1,9,0,0.763,4,177,0.489,0,0,4,3,0,0.45,0,17582,0.55,1,长春亚泰,昆山FC
2,0.597,9,1,0.819,238,5,0,2,7,3,0.787,4,174,0.403,2,0,5,3,0,0.449,0,17582,0.551,4,长春亚泰,昆山FC
4,0.381,20,5,0.729,325,12,0,0,18,2,0.712,10,337,0.619,0,0,10,10,0,0.529,0,17588,0.471,3,黑龙江FC,苏州东吴
1,0.337,9,2,0.764,174,9,0,1,10,1,0.717,5,180,0.663,0,0,5,5,0,0.537,0,17588,0.463,0,黑龙江FC,苏州东吴
3,0.43,11,3,0.689,151,3,0,2,8,1,0.707,5,157,0.57,0,0,5,5,0,0.521,0,17588,0.479,3,黑龙江FC,苏州东吴
4,0.46,14,5,0.769,333,9,2,0,15,4,0.762,5,324,0.54,1,0,9,2,0,0.49,0,17585,0.51,1,新疆雪豹纳欢,贵州恒丰
3,0.599,8,2,0.802,172,5,0,1,4,1,0.759,2,133,0.401,0,0,2,0,0,0.454,0,17585,0.546,0,新疆雪豹纳欢,贵州恒丰
1,0.369,6,3,0.733,161,4,2,2,11,3,0.764,3,191,0.631,1,0,7,2,0,0.523,0,17585,0.477,1,新疆雪豹纳欢,贵州恒丰
9,0.562,20,6,0.809,393,12,0,0,17,3,0.712,6,212,0.438,3,0,17,4,0,0.409,0,17609,0.591,9,贵州恒丰,北京人和
4,0.574,13,2,0.809,183,7,0,1,8,2,0.727,3,110,0.426,1,0,7,0,0,0.415,0,17609,0.585,4,贵州恒丰,北京人和
5,0.552,7,4,0.81,210,5,0,2,9,1,0.696,3,102,0.448,2,0,10,4,0,0.403,0,17609,0.597,5,贵州恒丰,北京人和
2,0.436,17,4,0.628,242,13,2,0,24,5,0.726,8,358,0.564,2,0,17,3,0,0.566,0,17610,0.434,3,辽宁沈阳城市,新疆雪豹纳欢
1,0.5,5,2,0.65,120,9,2,1,12,5,0.721,4,179,0.5,0,0,7,1,0,0.559,0,17610,0.441,0,辽宁沈阳城市,新疆雪豹纳欢
1,0.375,12,2,0.607,122,4,0,2,12,0,0.732,4,179,0.625,2,0,10,2,0,0.574,0,17610,0.426,3,辽宁沈阳城市,新疆雪豹纳欢
4,0.434,9,2,0.843,470,3,1,0,16,1,0.803,6,396,0.566,1,0,9,4,0,0.476,0,17611,0.524,2,四川优必选,北京北体大
2,0.405,4,2,0.808,213,2,0,1,9,0,0.784,4,194,0.595,0,0,6,3,0,0.485,0,17611,0.515,0,四川优必选,北京北体大
2,0.463,5,0,0.872,257,1,1,2,7,1,0.822,2,202,0.537,1,0,3,1,0,0.468,0,17611,0.532,2,四川优必选,北京北体大
8,0.508,28,2,0.695,348,7,3,0,21,4,0.715,7,312,0.492,3,0,10,2,0,0.487,0,17612,0.513,6,南通支云,江西联盛
4,0.424,15,0,0.73,163,2,1,1,13,1,0.806,6,191,0.576,2,0,7,1,0,0.539,0,17612,0.461,4,南通支云,江西联盛
4,0.588,13,2,0.665,185,5,2,2,8,3,0.57,1,121,0.412,1,0,3,1,0,0.436,0,17612,0.564,2,南通支云,江西联盛
4,0.653,7,0,0.854,658,9,0,0,22,2,0.796,5,442,0.347,1,0,6,1,0,0.44,0,17613,0.56,3,苏州东吴,陕西大秦之水
1,0.568,1,0,0.86,349,4,0,1,10,0,0.824,4,267,0.432,0,0,3,1,0,0.479,0,17613,0.521,2,苏州东吴,陕西大秦之水
3,0.745,6,0,0.848,309,5,0,2,12,2,0.754,1,175,0.255,1,0,3,0,0,0.396,0,17613,0.604,1,苏州东吴,陕西大秦之水
7,0.652,20,3,0.83,412,16,1,0,18,5,0.671,6,207,0.348,1,1,8,7,0,0.404,0,17614,0.596,3,内蒙古中优,黑龙江FC
2,0.64,8,1,0.863,227,10,1,1,7,3,0.714,3,105,0.36,1,1,6,6,0,0.389,0,17614,0.611,3,内蒙古中优,黑龙江FC
5,0.665,12,2,0.789,185,6,0,2,11,2,0.627,3,102,0.335,0,0,2,1,0,0.422,0,17614,0.578,0,内蒙古中优,黑龙江FC
8,0.366,17,4,0.753,251,12,3,0,21,7,0.839,7,471,0.634,0,0,10,11,0,0.623,0,17606,0.377,1,成都兴城人居,长春亚泰
3,0.381,11,3,0.695,105,7,3,1,9,5,0.818,3,225,0.619,0,0,5,7,0,0.645,0,17606,0.355,0,成都兴城人居,长春亚泰
5,0.354,6,1,0.795,146,5,0,2,12,2,0.858,4,246,0.646,0,0,5,4,0,0.605,0,17606,0.395,1,成都兴城人居,长春亚泰
4,0.639,11,4,0.852,555,11,3,0,9,6,0.78,3,386,0.361,1,1,7,3,0,0.432,0,17607,0.568,1,泰州远大,浙江能源绿城
1,0.635,3,1,0.859,297,6,2,1,6,3,0.774,3,177,0.365,0,0,1,3,0,0.424,0,17607,0.576,0,泰州远大,浙江能源绿城
3,0.644,8,3,0.845,258,5,1,2,3,3,0.785,0,209,0.356,1,1,6,0,0,0.441,0,17607,0.559,1,泰州远大,浙江能源绿城
7,0.392,18,2,0.711,315,6,0,0,25,3,0.789,10,370,0.608,1,0,10,5,0,0.573,0,17608,0.427,4,昆山FC,梅州客家
2,0.335,5,2,0.703,145,3,0,1,12,2,0.824,5,216,0.665,0,0,7,3,0,0.617,0,17608,0.383,2,昆山FC,梅州客家
5,0.448,13,0,0.718,170,3,0,2,13,1,0.74,5,154,0.552,1,0,3,2,0,0.523,0,17608,0.477,2,昆山FC,梅州客家
