guestFrontFreeKicks,guestInitAttackRate,guestFreekiscks,guestCorners,guestPassesSuccRate,guestPass,guestShots,guestGoals,half,homeFreekiscks,guestShotsOnTarget,homePassesSuccRate,homeFrontFreeKicks,homePass,homeInitAttackRate,homeGoals,homePenalties,homeShots,homeCorners,guestPenalties,homePossAve,matchHalf,matchId,guestPossAve,homeShotsOnTarget,l_team,r_team
4,0.532,7,1,0.786,215,3,3,2,8,3,0.722,2,176,0.468,0,0,6,1,0,0.432,0,14959,0.568,0,天津权健,河北华夏幸福
8,0.545,26,5,0.715,305,17,1,0,16,6,0.659,11,308,0.455,2,0,18,1,1,0.503,0,14960,0.497,5,长春亚泰,上海上港
3,0.51,12,0,0.745,153,7,1,1,5,3,0.719,3,185,0.49,1,0,11,1,0,0.513,0,14960,0.487,3,长春亚泰,上海上港
5,0.575,14,5,0.684,152,10,0,2,11,3,0.569,8,123,0.425,1,0,7,0,1,0.493,0,14960,0.507,2,长春亚泰,上海上港
4,0.556,15,7,0.726,358,5,3,0,24,3,0.781,15,379,0.444,4,0,12,5,0,0.502,0,14961,0.498,7,北京中赫国安,贵州恒丰
3,0.49,8,5,0.698,149,2,1,1,14,1,0.779,10,199,0.51,3,0,7,2,0,0.543,0,14961,0.457,5,北京中赫国安,贵州恒丰
1,0.617,7,2,0.746,209,3,2,2,10,2,0.783,5,180,0.383,1,0,5,3,0,0.469,0,14961,0.531,2,北京中赫国安,贵州恒丰
7,0.301,14,3,0.759,294,9,1,0,22,4,0.764,10,478,0.699,0,0,21,10,0,0.6,0,14962,0.4,3,重庆斯威,广州富力
3,0.376,8,2,0.766,188,6,1,1,12,2,0.753,5,223,0.624,0,0,5,2,0,0.555,0,14962,0.445,0,重庆斯威,广州富力
4,0.236,6,1,0.745,106,3,0,2,10,2,0.773,5,255,0.764,0,0,16,8,0,0.646,0,14962,0.354,3,重庆斯威,广州富力
7,0.455,18,5,0.686,328,14,1,0,15,4,0.731,8,387,0.545,2,0,10,11,0,0.525,0,14963,0.475,4,山东鲁能泰山,河南建业
3,0.352,7,1,0.622,148,7,1,1,10,3,0.714,6,217,0.648,0,0,4,5,0,0.541,0,14963,0.459,0,山东鲁能泰山,河南建业
4,0.536,11,4,0.739,180,7,0,2,5,1,0.753,2,170,0.464,2,0,6,6,0,0.51,0,14963,0.49,4,山东鲁能泰山,河南建业
11,0.622,22,7,0.71,286,9,0,0,20,3,0.656,9,227,0.378,1,0,7,4,0,0.459,0,14964,0.541,3,上海绿地申花,大连一方
9,0.621,15,4,0.752,105,5,0,1,10,2,0.689,7,90,0.379,0,0,5,1,0,0.472,0,14964,0.528,2,上海绿地申花,大连一方
2,0.623,7,3,0.685,181,4,0,2,10,1,0.635,2,137,0.377,1,0,2,3,0,0.451,0,14964,0.549,1,上海绿地申花,大连一方
5,0.535,11,7,0.703,350,16,0,0,16,6,0.74,4,315,0.465,3,1,15,3,0,0.516,0,14965,0.484,7,大连一方,广州恒大淘宝
1,0.429,2,1,0.692,169,6,0,1,7,3,0.769,1,199,0.571,2,1,9,2,0,0.569,0,14965,0.431,4,大连一方,广州恒大淘宝
4,0.635,9,6,0.713,181,10,0,2,9,3,0.69,3,116,0.365,1,0,6,1,0,0.458,0,14965,0.542,3,大连一方,广州恒大淘宝
6,0.231,19,2,0.622,201,8,1,0,26,4,0.777,17,470,0.769,0,0,20,5,0,0.647,0,14966,0.353,3,重庆斯威,天津权健
2,0.3,9,2,0.643,129,1,0,1,12,0,0.762,7,223,0.7,0,0,8,1,0,0.608,0,14966,0.392,1,重庆斯威,天津权健
4,0.171,10,0,0.583,72,7,1,2,14,4,0.789,10,247,0.829,0,0,12,4,0,0.688,0,14966,0.312,2,重庆斯威,天津权健
10,0.453,24,3,0.864,382,17,2,0,11,8,0.877,6,457,0.547,4,0,18,3,0,0.516,0,14967,0.484,7,广州富力,上海绿地申花
4,0.464,11,1,0.859,199,7,0,1,5,3,0.87,3,207,0.536,3,0,13,2,0,0.483,0,14967,0.517,6,广州富力,上海绿地申花
6,0.44,13,2,0.869,183,10,2,2,6,5,0.884,3,250,0.56,1,0,5,1,0,0.548,0,14967,0.452,1,广州富力,上海绿地申花
3,0.256,17,2,0.618,225,3,1,0,29,1,0.793,11,617,0.744,0,0,16,4,0,0.657,0,14968,0.343,4,河北华夏幸福,河南建业
0,0.331,8,2,0.644,149,2,1,1,11,1,0.786,3,322,0.669,0,0,3,0,0,0.624,0,14968,0.376,1,河北华夏幸福,河南建业
3,0.183,9,0,0.566,76,1,0,2,18,0,0.8,8,295,0.817,0,0,13,4,0,0.692,0,14968,0.308,3,河北华夏幸福,河南建业
4,0.371,17,2,0.78,400,11,2,0,14,7,0.806,5,479,0.629,1,0,20,8,0,0.534,0,14969,0.466,6,上海上港,北京中赫国安
0,0.535,8,2,0.854,247,9,0,1,7,5,0.818,2,181,0.465,1,0,8,3,0,0.467,0,14969,0.533,3,上海上港,北京中赫国安
4,0.242,9,0,0.66,153,2,2,2,7,2,0.799,3,298,0.758,0,0,12,5,0,0.6,0,14969,0.4,3,上海上港,北京中赫国安
9,0.476,20,5,0.705,312,8,0,0,21,0,0.714,5,304,0.524,0,0,12,3,0,0.531,0,14970,0.469,7,北京人和,山东鲁能泰山
2,0.404,8,2,0.704,152,4,0,1,11,0,0.665,3,164,0.596,0,0,5,2,0,0.545,0,14970,0.455,4,北京人和,山东鲁能泰山
7,0.544,12,3,0.706,160,4,0,2,10,0,0.771,2,140,0.456,0,0,7,1,0,0.515,0,14970,0.485,3,北京人和,山东鲁能泰山
8,0.495,20,4,0.761,443,6,1,0,19,3,0.766,8,372,0.505,5,1,15,8,0,0.48,0,14971,0.52,9,天津泰达,贵州恒丰
6,0.4,10,1,0.704,186,2,0,1,10,1,0.754,4,211,0.6,2,0,8,6,0,0.53,0,14971,0.47,3,天津泰达,贵州恒丰
2,0.587,10,3,0.802,257,4,1,2,9,2,0.783,4,161,0.413,3,1,7,2,0,0.429,0,14971,0.571,6,天津泰达,贵州恒丰
10,0.588,20,4,0.711,350,10,0,0,16,1,0.709,7,326,0.412,2,0,10,4,0,0.481,0,14972,0.519,3,江苏苏宁易购,长春亚泰
3,0.475,7,1,0.683,139,5,0,1,7,0,0.738,4,191,0.525,1,0,5,2,0,0.545,0,14972,0.455,2,江苏苏宁易购,长春亚泰
7,0.681,13,3,0.73,211,5,0,2,9,1,0.667,3,135,0.319,1,0,5,2,0,0.421,0,14972,0.579,1,江苏苏宁易购,长春亚泰
2,0.39,12,8,0.756,401,7,2,0,15,3,0.79,5,505,0.61,2,0,17,4,0,0.532,0,14973,0.468,4,北京中赫国安,广州富力
2,0.469,6,1,0.746,213,5,1,1,5,2,0.785,1,247,0.531,1,0,7,1,0,0.512,0,14973,0.488,2,北京中赫国安,广州富力
0,0.317,6,7,0.766,188,2,1,2,10,1,0.795,4,258,0.683,1,0,10,3,0,0.551,0,14973,0.449,2,北京中赫国安,广州富力
13,0.448,28,5,0.706,309,6,1,0,21,1,0.757,9,407,0.552,0,0,15,6,0,0.537,0,14974,0.463,4,长春亚泰,天津泰达
6,0.456,16,3,0.713,164,4,0,1,9,0,0.755,2,208,0.544,0,0,6,2,0,0.531,0,14974,0.469,1,长春亚泰,天津泰达
7,0.44,12,2,0.697,145,2,1,2,12,1,0.759,7,199,0.56,0,0,9,4,0,0.542,0,14974,0.458,3,长春亚泰,天津泰达
6,0.573,18,4,0.742,388,3,1,0,27,1,0.72,10,339,0.427,1,1,9,6,0,0.488,0,14975,0.512,4,贵州恒丰,上海上港
3,0.674,9,3,0.781,210,3,1,1,12,1,0.749,5,191,0.326,1,0,4,2,0,0.475,0,14975,0.525,2,贵州恒丰,上海上港
3,0.467,9,1,0.697,178,0,0,2,15,0,0.682,5,148,0.533,0,1,5,4,0,0.504,0,14975,0.496,2,贵州恒丰,上海上港
10,0.551,19,3,0.803,456,14,2,0,17,5,0.773,6,406,0.449,2,0,7,5,0,0.468,0,14976,0.532,4,广州恒大淘宝,河北华夏幸福
3,0.494,10,1,0.824,244,7,2,1,8,3,0.787,3,235,0.506,1,0,2,2,0,0.487,0,14976,0.513,1,广州恒大淘宝,河北华夏幸福
7,0.61,9,2,0.778,212,7,0,2,9,2,0.754,3,171,0.39,1,0,5,3,0,0.446,0,14976,0.554,3,广州恒大淘宝,河北华夏幸福
8,0.521,20,6,0.783,429,12,1,0,19,4,0.787,5,394,0.479,2,0,19,4,0,0.481,0,14977,0.519,8,上海绿地申花,重庆斯威
4,0.594,10,4,0.802,227,6,0,1,7,1,0.792,1,197,0.406,0,0,5,2,0,0.467,0,14977,0.533,1,上海绿地申花,重庆斯威
4,0.451,10,2,0.762,202,6,1,2,12,3,0.782,4,197,0.549,2,0,14,2,0,0.496,0,14977,0.504,7,上海绿地申花,重庆斯威
10,0.597,17,8,0.759,424,12,1,0,15,3,0.733,7,311,0.403,1,0,10,3,0,0.461,0,14978,0.539,2,天津权健,山东鲁能泰山
4,0.626,7,5,0.765,230,5,0,1,5,1,0.739,2,165,0.374,0,0,6,2,0,0.437,0,14978,0.563,1,天津权健,山东鲁能泰山
6,0.569,10,3,0.753,194,7,1,2,10,2,0.726,5,146,0.431,1,0,4,1,0,0.486,0,14978,0.514,1,天津权健,山东鲁能泰山
3,0.605,14,8,0.691,372,13,0,0,20,1,0.641,15,276,0.395,1,0,14,2,0,0.478,0,14979,0.522,4,河南建业,北京人和
1,0.46,6,6,0.602,133,6,0,1,11,0,0.667,7,159,0.54,1,0,8,2,0,0.556,0,14979,0.444,4,河南建业,北京人和
2,0.714,8,2,0.741,239,7,0,2,9,1,0.607,8,117,0.286,0,0,6,0,0,0.411,0,14979,0.589,0,河南建业,北京人和
4,0.602,13,2,0.822,527,10,0,0,6,2,0.777,4,394,0.398,1,0,15,6,0,0.434,0,14980,0.566,7,江苏苏宁易购,大连一方
1,0.445,5,0,0.798,238,1,0,1,3,0,0.788,1,259,0.555,0,0,8,2,0,0.493,0,14980,0.507,4,江苏苏宁易购,大连一方
3,0.737,8,2,0.841,289,9,0,2,3,2,0.756,3,135,0.263,1,0,7,4,0,0.37,0,14980,0.63,3,江苏苏宁易购,大连一方
6,0.386,19,4,0.747,368,7,2,0,14,2,0.835,6,510,0.614,1,1,15,12,0,0.574,0,14981,0.426,7,天津泰达,山东鲁能泰山
3,0.269,9,2,0.732,179,2,0,1,5,0,0.855,2,338,0.731,0,0,8,7,0,0.631,0,14981,0.369,3,天津泰达,山东鲁能泰山
3,0.519,10,2,0.762,189,5,2,2,9,2,0.797,4,172,0.481,1,1,7,5,0,0.493,0,14981,0.507,4,天津泰达,山东鲁能泰山
4,0.469,17,2,0.796,416,13,2,0,16,5,0.765,7,421,0.531,0,0,16,5,1,0.5,0,14982,0.5,4,长春亚泰,北京中赫国安
1,0.558,11,1,0.833,245,6,1,1,11,1,0.722,4,162,0.442,0,0,5,2,1,0.427,0,14982,0.573,0,长春亚泰,北京中赫国安
3,0.396,6,1,0.743,171,7,1,2,5,4,0.792,3,259,0.604,0,0,11,3,0,0.564,0,14982,0.436,4,长春亚泰,北京中赫国安
7,0.329,17,3,0.701,244,10,1,0,14,3,0.847,5,502,0.671,1,1,18,9,1,0.614,0,14983,0.386,6,广州富力,河南建业
4,0.281,7,0,0.699,136,4,0,1,5,1,0.857,3,322,0.719,0,1,9,6,0,0.662,0,14983,0.338,3,广州富力,河南建业
3,0.396,10,3,0.704,108,6,1,2,9,2,0.828,2,180,0.604,1,0,9,3,1,0.547,0,14983,0.453,3,广州富力,河南建业
9,0.424,21,4,0.734,357,7,1,0,14,1,0.762,8,395,0.576,2,0,18,9,0,0.524,0,14984,0.476,9,河北华夏幸福,重庆斯威
5,0.464,11,2,0.723,173,4,1,1,6,1,0.744,3,211,0.536,1,0,9,7,0,0.544,0,14984,0.456,4,河北华夏幸福,重庆斯威
4,0.387,10,2,0.745,184,3,0,2,8,0,0.783,5,184,0.613,1,0,9,2,0,0.506,0,14984,0.494,5,河北华夏幸福,重庆斯威
11,0.794,24,5,0.784,504,22,0,0,16,8,0.577,7,194,0.206,2,0,10,6,0,0.378,0,14985,0.622,5,北京人和,广州恒大淘宝
4,0.717,11,1,0.787,244,10,0,1,8,1,0.604,4,111,0.283,2,0,6,4,0,0.399,0,14985,0.601,3,北京人和,广州恒大淘宝
7,0.867,13,4,0.781,260,12,0,2,8,7,0.542,3,83,0.133,0,0,4,2,0,0.358,0,14985,0.642,2,北京人和,广州恒大淘宝
5,0.526,13,4,0.817,438,17,1,0,21,6,0.801,6,361,0.474,2,0,9,3,0,0.481,0,14986,0.519,4,天津权健,上海绿地申花
0,0.514,4,2,0.828,261,6,0,1,12,1,0.811,3,222,0.486,0,0,5,2,0,0.472,0,14986,0.528,2,天津权健,上海绿地申花
5,0.539,9,2,0.802,177,11,1,2,9,5,0.784,3,139,0.461,2,0,4,1,0,0.493,0,14986,0.507,2,天津权健,上海绿地申花
6,0.216,18,1,0.665,188,6,1,0,21,2,0.813,12,418,0.784,2,0,18,8,0,0.616,0,14987,0.384,7,大连一方,贵州恒丰
4,0.252,10,0,0.701,107,3,1,1,14,1,0.812,7,202,0.748,0,0,3,3,0,0.607,0,14987,0.393,1,大连一方,贵州恒丰
2,0.185,8,1,0.617,81,3,0,2,7,1,0.815,5,216,0.815,2,0,15,5,0,0.624,0,14987,0.376,6,大连一方,贵州恒丰
6,0.453,18,6,0.759,377,16,0,0,17,3,0.779,6,389,0.547,2,0,13,8,0,0.534,0,14988,0.466,5,上海上港,江苏苏宁易购
2,0.352,10,2,0.752,157,7,0,1,6,1,0.807,1,238,0.648,0,0,6,4,0,0.586,0,14988,0.414,1,上海上港,江苏苏宁易购
4,0.565,8,4,0.764,220,9,0,2,11,2,0.735,5,151,0.435,2,0,7,4,0,0.473,0,14988,0.527,4,上海上港,江苏苏宁易购
9,0.437,11,2,0.709,320,13,2,0,21,4,0.74,8,392,0.563,1,0,16,4,0,0.569,0,14989,0.431,6,重庆斯威,长春亚泰
5,0.518,5,1,0.721,183,5,1,1,10,2,0.735,4,189,0.482,1,0,7,4,0,0.545,0,14989,0.455,3,重庆斯威,长春亚泰
4,0.361,6,1,0.693,137,8,1,2,11,2,0.744,4,203,0.639,0,0,9,0,0,0.591,0,14989,0.409,3,重庆斯威,长春亚泰
4,0.283,19,2,0.59,200,9,0,0,17,4,0.801,6,391,0.717,0,0,14,7,0,0.607,0,14990,0.393,4,江苏苏宁易购,北京人和
2,0.343,7,1,0.624,133,4,0,1,9,2,0.796,2,206,0.657,0,0,6,2,0,0.588,0,14990,0.412,1,江苏苏宁易购,北京人和
2,0.22,12,1,0.522,67,5,0,2,8,2,0.805,4,185,0.78,0,0,8,5,0,0.628,0,14990,0.372,3,江苏苏宁易购,北京人和
7,0.666,18,9,0.835,419,17,1,0,10,6,0.737,4,278,0.334,1,0,16,7,0,0.392,0,14991,0.608,6,山东鲁能泰山,上海上港
3,0.753,8,8,0.853,251,7,0,1,4,3,0.727,1,128,0.247,1,0,5,3,0,0.338,0,14991,0.662,2,山东鲁能泰山,上海上港
4,0.572,10,1,0.81,168,10,1,2,6,3,0.747,3,150,0.428,0,0,11,4,0,0.452,0,14991,0.548,4,山东鲁能泰山,上海上港
6,0.766,13,5,0.823,536,18,1,0,19,1,0.683,5,230,0.234,2,0,9,1,0,0.358,0,14992,0.642,3,天津权健,广州富力
3,0.686,6,0,0.829,286,7,0,1,7,0,0.725,3,167,0.314,2,0,8,0,0,0.39,0,14992,0.61,3,天津权健,广州富力
3,0.845,7,5,0.816,250,11,1,2,12,1,0.571,2,63,0.155,0,0,1,1,0,0.321,0,14992,0.679,0,天津权健,广州富力
5,0.354,19,5,0.665,269,13,1,0,13,6,0.833,4,569,0.646,2,0,14,5,0,0.623,0,14993,0.377,7,北京中赫国安,河南建业
3,0.264,11,1,0.65,120,0,0,1,9,0,0.875,3,361,0.736,1,0,6,1,0,0.696,0,14993,0.304,2,北京中赫国安,河南建业
2,0.458,8,4,0.678,149,13,1,2,4,6,0.76,1,208,0.542,1,0,8,4,0,0.548,0,14993,0.452,5,北京中赫国安,河南建业
5,0.473,14,4,0.802,328,10,0,0,16,1,0.805,7,344,0.527,0,0,9,4,1,0.495,0,14994,0.505,2,大连一方,河北华夏幸福
1,0.319,5,1,0.77,139,3,0,1,9,0,0.851,3,222,0.681,0,0,4,0,0,0.601,0,14994,0.399,1,大连一方,河北华夏幸福
4,0.612,9,3,0.825,189,7,0,2,7,1,0.721,4,122,0.388,0,0,5,4,1,0.384,0,14994,0.616,1,大连一方,河北华夏幸福
3,0.276,11,4,0.589,231,6,0,0,15,4,0.83,3,540,0.724,4,0,16,9,0,0.651,0,14995,0.349,7,广州恒大淘宝,贵州恒丰
0,0.204,5,1,0.569,116,1,0,1,7,1,0.846,0,305,0.796,2,0,9,4,0,0.672,0,14995,0.328,4,广州恒大淘宝,贵州恒丰
3,0.357,6,3,0.609,115,5,0,2,8,3,0.809,3,235,0.643,2,0,7,5,0,0.627,0,14995,0.373,3,广州恒大淘宝,贵州恒丰
7,0.452,18,2,0.78,327,16,0,0,10,3,0.803,6,437,0.548,1,0,17,10,0,0.53,0,14996,0.47,4,上海绿地申花,天津泰达
3,0.385,11,0,0.783,180,5,0,1,3,0,0.835,1,267,0.615,0,0,8,5,0,0.545,0,14996,0.455,1,上海绿地申花,天津泰达
4,0.519,7,2,0.776,147,11,0,2,7,3,0.753,5,170,0.481,1,0,9,5,0,0.512,0,14996,0.488,3,上海绿地申花,天津泰达
4,0.46,16,2,0.741,359,9,2,0,18,4,0.8,10,419,0.54,1,0,6,2,1,0.548,0,14997,0.452,4,长春亚泰,山东鲁能泰山
0,0.442,7,2,0.728,180,1,0,1,10,1,0.763,6,198,0.558,1,0,3,1,0,0.572,0,14997,0.428,3,长春亚泰,山东鲁能泰山
4,0.474,9,0,0.754,179,8,2,2,8,3,0.833,4,221,0.526,0,0,3,1,1,0.523,0,14997,0.477,1,长春亚泰,山东鲁能泰山
11,0.402,25,1,0.719,203,5,1,0,14,1,0.762,3,294,0.598,3,1,12,6,0,0.533,0,14998,0.467,5,北京人和,大连一方
4,0.54,10,0,0.722,133,2,0,1,6,0,0.729,1,144,0.46,0,0,7,2,0,0.46,0,14998,0.54,1,北京人和,大连一方
7,0.244,15,1,0.714,70,3,1,2,8,1,0.793,2,150,0.756,3,1,5,4,0,0.62,0,14998,0.38,4,北京人和,大连一方
4,0.278,12,2,0.741,266,8,2,0,14,3,0.824,6,528,0.722,1,0,15,8,0,0.594,0,15000,0.406,5,天津泰达,重庆斯威
3,0.39,6,1,0.797,143,5,2,1,6,3,0.866,3,232,0.61,1,0,4,3,0,0.546,0,15000,0.454,1,天津泰达,重庆斯威
1,0.222,6,1,0.675,123,3,0,2,8,0,0.791,3,296,0.778,0,0,11,5,0,0.632,0,15000,0.368,4,天津泰达,重庆斯威
6,0.414,19,4,0.739,337,11,2,0,15,4,0.837,5,552,0.586,3,0,14,5,0,0.576,0,15001,0.424,5,北京中赫国安,天津权健
3,0.255,10,0,0.743,109,0,0,1,7,0,0.885,3,321,0.745,2,0,9,5,0,0.665,0,15001,0.335,4,北京中赫国安,天津权健
3,0.591,9,4,0.737,228,11,2,2,8,4,0.771,2,231,0.409,1,0,5,0,0,0.49,0,15001,0.51,1,北京中赫国安,天津权健
5,0.221,12,3,0.565,161,9,1,0,18,3,0.835,9,497,0.779,1,0,19,7,0,0.65,0,15002,0.35,5,广州富力,贵州恒丰
3,0.229,7,1,0.486,72,4,1,1,7,2,0.847,4,288,0.771,0,0,11,1,0,0.667,0,15002,0.333,3,广州富力,贵州恒丰
2,0.214,5,2,0.629,89,5,0,2,11,1,0.818,5,209,0.786,1,0,8,6,0,0.631,0,15002,0.369,2,广州富力,贵州恒丰
3,0.501,13,7,0.812,389,9,0,0,16,4,0.829,4,404,0.499,0,0,12,6,0,0.523,0,15003,0.477,2,河北华夏幸福,江苏苏宁易购
3,0.588,6,5,0.804,209,6,0,1,10,2,0.808,1,177,0.412,0,0,4,1,0,0.475,0,15003,0.525,1,河北华夏幸福,江苏苏宁易购
0,0.428,7,2,0.822,180,3,0,2,6,2,0.846,3,227,0.572,0,0,8,5,0,0.571,0,15003,0.429,1,河北华夏幸福,江苏苏宁易购
4,0.489,13,3,0.785,381,12,2,0,17,5,0.749,10,387,0.511,2,0,15,3,0,0.47,0,15004,0.53,5,河南建业,上海绿地申花
2,0.553,5,1,0.809,194,6,1,1,6,1,0.753,4,174,0.447,1,0,7,3,0,0.434,0,15004,0.566,2,河南建业,上海绿地申花
2,0.433,8,2,0.759,187,6,1,2,11,4,0.746,6,213,0.567,1,0,8,0,0,0.501,0,15004,0.499,3,河南建业,上海绿地申花
12,0.686,24,9,0.812,489,21,1,0,21,5,0.651,7,229,0.314,2,0,10,1,0,0.382,0,14999,0.618,3,上海上港,广州恒大淘宝
8,0.658,14,4,0.823,232,11,0,1,11,2,0.64,4,111,0.342,1,0,6,1,0,0.385,0,14999,0.615,2,上海上港,广州恒大淘宝
4,0.71,10,5,0.802,257,10,1,2,10,3,0.661,3,118,0.29,1,0,4,0,0,0.38,0,14999,0.62,1,上海上港,广州恒大淘宝
5,0.547,15,10,0.732,306,15,5,0,14,9,0.648,3,261,0.453,1,0,10,6,0,0.434,0,15005,0.566,3,北京人和,上海上港
2,0.597,7,8,0.738,149,8,2,1,8,4,0.636,2,110,0.403,1,0,6,2,0,0.415,0,15005,0.585,2,北京人和,上海上港
3,0.502,8,2,0.726,157,7,3,2,6,5,0.656,1,151,0.498,0,0,4,4,0,0.45,0,15005,0.55,1,北京人和,上海上港
8,0.42,18,3,0.78,291,9,3,0,20,4,0.786,13,346,0.58,2,0,20,6,0,0.535,0,15006,0.465,5,大连一方,天津泰达
4,0.526,7,1,0.789,180,2,0,1,5,0,0.772,3,167,0.474,0,0,10,2,0,0.487,0,15006,0.513,1,大连一方,天津泰达
4,0.325,11,2,0.766,111,7,3,2,15,4,0.799,10,179,0.675,2,0,10,4,0,0.583,0,15006,0.417,4,大连一方,天津泰达
7,0.41,17,3,0.658,266,7,2,0,9,3,0.753,4,421,0.59,1,0,12,4,0,0.552,0,15007,0.448,1,贵州恒丰,河南建业
4,0.577,9,1,0.689,167,3,1,1,6,1,0.728,3,151,0.423,0,0,4,2,0,0.459,0,15007,0.541,0,贵州恒丰,河南建业
3,0.266,8,2,0.606,99,4,1,2,3,2,0.767,1,270,0.734,1,0,8,2,0,0.646,0,15007,0.354,1,贵州恒丰,河南建业
1,0.318,4,4,0.808,338,12,2,0,9,2,0.84,3,470,0.682,2,0,25,9,0,0.578,0,15008,0.422,9,河北华夏幸福,广州富力
1,0.36,3,4,0.844,218,6,2,1,5,2,0.84,2,238,0.64,1,0,9,2,0,0.542,0,15008,0.458,2,河北华夏幸福,广州富力
0,0.269,1,0,0.742,120,6,0,2,4,0,0.841,1,232,0.731,1,0,16,7,0,0.619,0,15008,0.381,7,河北华夏幸福,广州富力
8,0.383,16,1,0.725,298,11,1,0,10,3,0.809,5,482,0.617,1,0,13,6,0,0.612,0,15009,0.388,2,江苏苏宁易购,山东鲁能泰山
2,0.296,5,0,0.689,132,3,1,1,3,1,0.78,2,254,0.704,1,0,6,5,0,0.648,0,15009,0.352,2,江苏苏宁易购,山东鲁能泰山
6,0.456,11,1,0.753,166,8,0,2,7,2,0.842,3,228,0.544,0,0,7,1,0,0.578,0,15009,0.422,0,江苏苏宁易购,山东鲁能泰山
6,0.474,13,1,0.802,420,8,2,0,18,2,0.778,9,397,0.526,2,0,20,4,0,0.483,0,15010,0.517,6,上海绿地申花,北京中赫国安
4,0.521,8,1,0.788,222,3,1,1,9,1,0.77,4,204,0.479,0,0,11,0,0,0.474,0,15010,0.526,2,上海绿地申花,北京中赫国安
2,0.42,5,0,0.818,198,5,1,2,9,1,0.788,5,193,0.58,2,0,9,4,0,0.494,0,15010,0.506,4,上海绿地申花,北京中赫国安
7,0.368,16,7,0.745,282,8,0,0,12,4,0.815,4,400,0.632,5,0,31,14,0,0.536,0,15011,0.464,17,广州恒大淘宝,重庆斯威
3,0.396,7,4,0.774,146,3,0,1,6,1,0.816,2,190,0.604,2,0,15,6,0,0.52,0,15011,0.48,8,广州恒大淘宝,重庆斯威
4,0.344,9,3,0.713,136,5,0,2,6,3,0.814,2,210,0.656,3,0,16,8,0,0.551,0,15011,0.449,9,广州恒大淘宝,重庆斯威
11,0.568,17,3,0.743,331,15,0,0,23,5,0.785,10,353,0.432,2,0,13,3,0,0.498,0,15012,0.502,2,天津权健,长春亚泰
3,0.555,6,1,0.732,168,7,0,1,11,2,0.816,3,228,0.445,1,0,7,1,0,0.545,0,15012,0.455,1,天津权健,长春亚泰
8,0.581,11,2,0.755,163,8,0,2,12,3,0.728,7,125,0.419,1,0,6,2,0,0.437,0,15012,0.563,1,天津权健,长春亚泰
8,0.31,18,3,0.744,281,9,0,0,9,2,0.871,3,535,0.69,3,2,15,6,0,0.593,0,15013,0.407,5,长春亚泰,大连一方
6,0.437,10,1,0.689,122,4,0,1,6,1,0.801,1,181,0.563,3,2,7,4,0,0.538,0,15013,0.462,4,长春亚泰,大连一方
2,0.241,8,2,0.786,159,5,0,2,3,1,0.907,2,354,0.759,0,0,8,2,0,0.629,0,15013,0.371,1,长春亚泰,大连一方
6,0.568,15,3,0.872,561,9,1,0,16,3,0.818,5,417,0.432,3,0,10,5,0,0.452,0,15014,0.548,2,山东鲁能泰山,上海绿地申花
2,0.571,7,1,0.883,281,5,1,1,6,1,0.831,1,242,0.429,1,0,6,5,0,0.456,0,15014,0.544,0,山东鲁能泰山,上海绿地申花
4,0.565,8,2,0.861,280,4,0,2,10,2,0.8,4,175,0.435,2,0,4,0,0,0.447,0,15014,0.553,2,山东鲁能泰山,上海绿地申花
3,0.411,11,6,0.675,268,17,4,0,14,11,0.735,6,355,0.589,3,0,15,9,1,0.562,0,15015,0.438,3,重庆斯威,贵州恒丰
2,0.494,7,4,0.697,152,10,2,1,4,6,0.701,1,167,0.506,0,0,4,5,0,0.516,0,15015,0.484,0,重庆斯威,贵州恒丰
1,0.326,4,2,0.647,116,7,2,2,10,5,0.766,5,188,0.674,3,0,11,4,1,0.609,0,15015,0.391,3,重庆斯威,贵州恒丰
7,0.529,14,3,0.754,354,11,1,0,17,5,0.832,5,471,0.471,4,0,8,6,0,0.57,0,15016,0.43,6,广州富力,北京人和
4,0.303,7,0,0.703,118,3,1,1,7,2,0.862,2,260,0.697,2,0,4,4,0,0.646,0,15016,0.354,3,广州富力,北京人和
3,0.7,7,3,0.78,236,8,0,2,10,3,0.796,3,211,0.3,2,0,4,2,0,0.504,0,15016,0.496,3,广州富力,北京人和
4,0.381,16,4,0.698,291,12,1,0,21,5,0.717,9,381,0.619,0,0,14,4,1,0.536,0,15017,0.464,2,河南建业,江苏苏宁易购
1,0.403,6,0,0.732,194,4,1,1,10,2,0.705,4,183,0.597,0,0,7,2,0,0.487,0,15017,0.513,2,河南建业,江苏苏宁易购
3,0.357,10,4,0.629,97,8,0,2,11,3,0.727,5,198,0.643,0,0,7,2,1,0.592,0,15017,0.408,0,河南建业,江苏苏宁易购
7,0.424,12,4,0.844,398,10,1,0,9,3,0.858,4,451,0.576,4,1,23,2,0,0.554,0,15018,0.446,9,上海上港,天津权健
5,0.248,5,0,0.828,134,4,1,1,6,1,0.878,3,246,0.752,2,0,13,2,0,0.64,0,15018,0.36,4,上海上港,天津权健
2,0.588,7,4,0.852,264,6,0,2,3,2,0.834,1,205,0.412,2,1,10,0,0,0.484,0,15018,0.516,5,上海上港,天津权健
3,0.515,6,9,0.809,408,8,3,0,12,5,0.84,4,432,0.485,6,0,21,5,0,0.513,0,15019,0.487,10,北京中赫国安,河北华夏幸福
